cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il8,C6,RB_P107_DN.V1_DN,RB_P107_DN.V1_DN,98,-0.400881534299041,-0.765905540563688,0.654850746268657,0.87849451172259,0.87849451172259,1379,"tags=15%, list=10%, signal=14%",PLEKHA7/NUCB2/AIMP1/AARS1/POLR3G/GUCA2A/CBR4/ELOVL1/CCDC90B/NSUN2/NARS1/CRABP2/STAT6/LACTB2/RBM8A
il8,C6,PDGF_ERK_DN.V1_DN,PDGF_ERK_DN.V1_DN,112,-0.400395242303756,-0.765330317214141,0.672447013487476,0.87849451172259,0.87849451172259,1792,"tags=17%, list=14%, signal=15%",RTN2/PITPNM1/TBX2/ITGB6/ZNF500/FBXL18/PPRC1/GRIN2B/MBD3/BPGM/IL7R/NEFH/MAP3K3/BNC1/KDM2A/SAC3D1/ARHGEF16/APC2/PNMT
il8,C6,MTOR_UP.V1_UP,MTOR_UP.V1_UP,131,-0.401489435426916,-0.761783669473926,0.680688336520076,0.87849451172259,0.87849451172259,746,"tags=7%, list=6%, signal=7%",SC5D/SLC2A1/GSDMA/CDH17/ATF3/PRKCA/GPX2/PAFAH2/ELF5
il8,C6,PDGF_UP.V1_DN,PDGF_UP.V1_DN,80,-0.398908880213244,-0.758798187939055,0.64299424184261,0.87849451172259,0.87849451172259,2446,"tags=26%, list=19%, signal=22%",DNMBP/EDN3/ATP4B/VENTX/ADAM23/H1-6/PCDH8/SLC9A2/TBX2/ITGB6/MXRA5/KLF1/CYB5R1/BPGM/IL7R/COL4A5/KLF5/ADCY2/SPTA1/DCAF1/PAFAH2
il8,C6,CSR_EARLY_UP.V1_UP,CSR_EARLY_UP.V1_UP,122,0.421851312636353,0.758647542625704,0.673511293634497,0.87849451172259,0.87849451172259,1312,"tags=10%, list=10%, signal=9%",HBEGF/PHLDB1/SMAD7/ZNF800/IL11/UAP1/TNFRSF12A/AMMECR1L/FZD8/SPRY4/SREK1IP1/FAM107B
il8,C6,DCA_UP.V1_DN,DCA_UP.V1_DN,135,-0.397272297066678,-0.755811140934499,0.689655172413793,0.87849451172259,0.87849451172259,1861,"tags=18%, list=14%, signal=15%",IRF2BP1/SLC16A10/GPT/DCAF17/GPR137B/SLC7A9/TCIRG1/PPP1R13B/ETNPPL/NACC1/PDK2/GMPR/ABCA5/TAF1C/ZNF821/IRAK4/SLC29A3/VPS52/CX3CL1/ARHGAP15/TBX6/ADGRF5/SETBP1/DHX35
il8,C6,BMI1_DN_MEL18_DN.V1_DN,BMI1_DN_MEL18_DN.V1_DN,105,-0.392992911109893,-0.753477984474463,0.675572519083969,0.87849451172259,0.87849451172259,583,"tags=6%, list=4%, signal=6%",NEFH/CYTL1/ETFB/EYA4/NR2E1/CFAP20
il8,C6,JNK_DN.V1_UP,JNK_DN.V1_UP,132,0.415660135943408,0.750194369120236,0.682672233820459,0.87849451172259,0.87849451172259,36,"tags=1%, list=0%, signal=1%",FOXA2
il8,C6,ALK_DN.V1_UP,ALK_DN.V1_UP,98,0.414473147220208,0.742683206419806,0.680257510729614,0.87849451172259,0.87849451172259,1603,"tags=15%, list=12%, signal=14%",PSAT1/TCIM/ENPP2/THAP3/CHI3L1/TFEC/ANGPT2/SLC1A3/CSTA/SPP1/SCN1A/TTLL2/P2RX3/NTRK1/PRDM1
il8,C6,PRC2_SUZ12_UP.V1_DN,PRC2_SUZ12_UP.V1_DN,140,-0.38339619196188,-0.736460588375436,0.700381679389313,0.87849451172259,0.87849451172259,700,"tags=10%, list=5%, signal=10%",CGA/TACR1/ENTR1/DLGAP1/ADCY2/STEEP1/ATP2C2/KAT8/SLC7A6/ARHGEF16/CACNA2D2/MEIS2/KRT3/BCL2L14
