ID,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000005694,RALGAPA2,12759.31579,0.438479129,0.1686232,2.600348766,0.009312906,0.217344491
ENSCAFG00000005695,TMC6,179.0175702,0.624130096,0.331527696,1.882588105,0.05975621,0.447568921
ENSCAFG00000005697,WDR43,1347.049088,0.0005397,0.189693122,0.00284512,0.997729926,0.999523633
ENSCAFG00000005698,IL17RE,11.37430628,-0.020715165,0.531575067,-0.038969406,0.96891478,0.996300725
ENSCAFG00000005699,VIPR2,541.5897249,-0.011060958,0.462960011,-0.023891822,0.980938898,0.997689763
ENSCAFG00000005700,NDFIP2,1564.056195,-0.562148634,0.375984501,-1.495137787,0.134878486,0.601936375
ENSCAFG00000005701,VIPR1,1830.175557,0.337444131,0.196800258,1.714652891,0.086408885,0.516471857
ENSCAFG00000005702,TOGARAM2,4526.642592,0.881694401,0.261813119,3.367647901,0.000758124,0.064305806
ENSCAFG00000005704,CDC20,36.44099838,-2.211176975,0.898750077,-2.46028015,0.01388286,0.257819336
ENSCAFG00000005705,SPRY2,12.27416462,0.021472153,0.807167847,0.026601844,0.978777302,0.997689763
ENSCAFG00000005707,EMSY,2309.172033,-0.020795401,0.212437942,-0.0978893,0.922020197,0.986803144
ENSCAFG00000005708,CIDEC,1063.293049,0.297528458,0.152175863,1.955161963,0.050563957,0.425158165
ENSCAFG00000005711,GVQW3,1698.741187,-0.747240315,0.579253373,-1.29000598,0.197048582,0.680317619
ENSCAFG00000005712,CFAP61,272.1303387,-0.041088177,0.154122077,-0.266595014,0.789780995,0.958190235
ENSCAFG00000005713,NA,492.8609271,-0.003686152,0.236131198,-0.015610611,0.98754504,0.997839065
ENSCAFG00000005716,SEC22C,3807.561624,0.145123647,0.200648628,0.72327256,0.469512448,0.853538629
ENSCAFG00000005717,THAP12,662.4940939,0.519164508,1.092799298,0.475077637,0.634731638,0.912630254
ENSCAFG00000005718,TMC8,1831.062507,-0.066657861,0.368335542,-0.180970483,0.856390745,0.975213939
ENSCAFG00000005719,AKR1C3,884.7354517,0.265499466,0.264100234,1.005298111,0.314753324,0.772188098
ENSCAFG00000005720,NA,1381.581264,-0.433818117,0.186596605,-2.324898231,0.020077403,0.303970045
ENSCAFG00000005721,SS18L2,221.1037663,-0.094567884,0.259418981,-0.364537257,0.715456858,0.935541442
ENSCAFG00000005722,NA,989.5092884,0.178862981,0.150413981,1.189138,0.234385367,0.70954693
ENSCAFG00000005723,CLIP4,953.7021461,-0.103832471,0.546394743,-0.190031973,0.849284077,0.973812402
ENSCAFG00000005724,C9H17orf99,14.88336428,0.249804172,0.315427775,0.791953631,0.428387714,0.836658144
ENSCAFG00000005725,SPTBN4,7140.149869,-0.327649686,0.238094868,-1.376130822,0.168781134,0.644507135
ENSCAFG00000005726,SYNGR2,43.90791783,-0.070515505,0.366795474,-0.192247479,0.847548356,0.972955232
ENSCAFG00000005727,TIE1,38.07049288,1.801989239,1.35238988,1.332448036,0.182713006,0.66511076
ENSCAFG00000005728,SLITRK6,1196.522171,0.559410044,0.281804394,1.985100503,0.047133291,0.416057734
ENSCAFG00000005730,NA,1746.434538,-0.077812679,0.513985557,-0.15139079,0.879667454,0.981113189
ENSCAFG00000005731,WNT11,24.0466267,-0.034405392,1.03428375,-0.033264945,0.973463308,0.997340847
ENSCAFG00000005732,NA,1339.191399,-0.188380174,0.561771337,-0.335332478,0.737374297,0.942475583
ENSCAFG00000005733,SLITRK5,1217.559472,0.22641126,0.243331884,0.930462775,0.352131529,0.793649562
ENSCAFG00000005734,TK1,171536.6967,-0.408925002,0.304866864,-1.341323215,0.179815536,0.661103983
ENSCAFG00000005735,NA,552.1572711,0.050180799,0.226818852,0.221237339,0.824907638,0.967469873
ENSCAFG00000005737,ALK,5.785861747,-2.505516006,1.735865192,-1.443381674,0.148912984,0.620116582
ENSCAFG00000005738,NA,583.1111976,0.089031224,0.229920952,0.387225364,0.698589375,0.93054748
ENSCAFG00000005741,PSD3,92.70231232,-0.04807398,1.047869071,-0.04587785,0.963407608,0.996113219
ENSCAFG00000005742,NA,1323.730827,-0.30880126,0.223440489,-1.382029111,0.166962763,0.64225317
ENSCAFG00000005743,NA,5133.311631,-0.03810503,0.572668639,-0.066539404,0.946948387,0.991940984
ENSCAFG00000005744,NA,2.341602757,-3.538730915,1.276898187,-2.771349314,0.00558245,NA
ENSCAFG00000005745,LBH,4.042070663,0.662152637,0.707093527,0.936442792,0.349045254,0.791068248
ENSCAFG00000005746,GPC5,1992.394673,0.056737056,0.726691781,0.078075819,0.937767742,0.990014465
ENSCAFG00000005747,PGS1,32.46081795,-6.661160606,1.422065379,-4.68414512,2.81E-06,0.002135316
ENSCAFG00000005748,C15H1orf210,9.096060011,-1.692227278,1.129185447,-1.498626539,0.133970544,0.60071424
ENSCAFG00000005749,TMEM125,481.4998848,-1.851954008,0.690693827,-2.681295147,0.00733378,0.199588706
ENSCAFG00000005750,CAPN13,5.832563341,-0.010036567,1.443761078,-0.006951681,0.994453406,0.998362305
ENSCAFG00000005751,CFAP57,16.39794701,-1.000790356,0.603396305,-1.658595433,0.097197343,0.534012173
ENSCAFG00000005752,NA,1197.124594,0.238233089,0.245271212,0.971304731,0.331396554,0.782107817
ENSCAFG00000005754,DCT,978.3390355,0.143264752,0.398529713,0.359483238,0.719233615,0.936551231
ENSCAFG00000005756,TADA3,576.6129519,0.081780162,0.183384913,0.445948146,0.655634703,0.917328635
ENSCAFG00000005757,UVRAG,61.10154225,0.445566485,0.215796401,2.06475401,0.038946281,0.389701265
ENSCAFG00000005758,TGDS,29.12489344,-0.156893056,0.793251959,-0.197784644,0.843213561,0.97199707
ENSCAFG00000005759,GALNT14,3820.839764,-0.018488829,0.151061747,-0.122392527,0.902588156,0.982377349
ENSCAFG00000005760,AKR1E2,63.32933148,-1.440211544,1.394319643,-1.032913472,0.301644393,0.761891347
ENSCAFG00000005761,SH2D4A,455.7697134,-0.252075839,0.317423105,-0.794131982,0.427118601,0.836231099
ENSCAFG00000005764,CAMK1,20925.36406,0.285557018,0.216076462,1.321555414,0.186316239,0.669172641
ENSCAFG00000005766,NKTR,72.42391634,2.893556636,1.338916703,2.161117738,0.030686246,0.355979454
ENSCAFG00000005767,CRNKL1,4.523275569,-2.214872513,0.841367109,-2.632468623,0.008476685,0.208302074
ENSCAFG00000005768,GPR180,1032.475727,-2.900280148,1.048217434,-2.766868832,0.005659752,0.180531839
ENSCAFG00000005770,CAPN14,1035.94938,0.447106868,0.254165174,1.759119319,0.078557244,0.497797327
ENSCAFG00000005771,EBNA1BP2,158.0386869,-0.225240375,0.321940051,-0.699634527,0.484155575,0.858654176
ENSCAFG00000005773,CSGALNACT1,184.2747287,-0.278393505,1.016017471,-0.274004643,0.784081053,0.956482099
ENSCAFG00000005774,BLVRB,1582.878062,-0.03736924,0.224812882,-0.166223748,0.867980871,0.977514789
ENSCAFG00000005775,NA,3908.413781,0.328277136,0.219715653,1.494099905,0.135149509,0.602021022
ENSCAFG00000005776,SERTAD3,20805.49474,-0.12354614,0.229084466,-0.539303875,0.589677195,0.899124549
ENSCAFG00000005779,KLHL40,2878.928961,0.217025061,0.257499668,0.842816859,0.399330878,0.822354831
ENSCAFG00000005781,OGG1,1268.817904,-0.089182053,0.225307239,-0.395824179,0.692234738,0.928350119
ENSCAFG00000005785,SERTAD1,22.01020662,0.392419235,0.352201916,1.114188245,0.265198437,0.733166991
ENSCAFG00000005786,NA,3579.039192,0.064890176,0.202794378,0.319980154,0.748983375,0.94690536
ENSCAFG00000005788,EHD3,1249.104906,-0.422071282,0.280877472,-1.50268827,0.132919449,0.598482883
ENSCAFG00000005789,NA,3885.688213,0.025339588,0.127603879,0.198580075,0.842591241,0.97199707
ENSCAFG00000005790,KLF6,1572.520537,-0.069847982,0.226698845,-0.308109123,0.757999299,0.949487878
ENSCAFG00000005792,HIPK4,143.0510444,-0.066552164,0.259154629,-0.256804844,0.797329431,0.960669608
ENSCAFG00000005793,HHATL,0.445052963,0.32636786,1.577909809,0.206835561,0.836138283,NA
ENSCAFG00000005795,NA,6.004188908,-3.155576721,1.360089906,-2.320123624,0.020334191,0.305286906
ENSCAFG00000005799,PLD3,1285.551316,0.061581829,0.248186013,0.248127718,0.80403559,0.962894379
ENSCAFG00000005800,RIN2,1.543074421,0.926502042,0.917045199,1.010312297,0.312345691,NA
ENSCAFG00000005801,DGAT2,12.06022566,-0.329675152,1.046509053,-0.315023698,0.752743661,0.948021297
ENSCAFG00000005802,ACKR2,0.358623726,-1.608583453,2.781818049,-0.578248981,0.563096034,NA
ENSCAFG00000005806,INTS10,641.4360604,0.065296288,0.227478012,0.287044395,0.774078328,0.952820385
ENSCAFG00000005807,CYP8B1,8330.04702,0.131187017,0.187342442,0.700252519,0.483769618,0.858654176
ENSCAFG00000005808,C1H19orf47,0.568835897,0.08940532,3.13863402,0.028485424,0.977274993,NA
ENSCAFG00000005809,SLC24A3,3221.526354,-0.23569065,0.186412211,-1.264351991,0.206103716,0.688287897
ENSCAFG00000005810,ZNF662,291.1601778,-0.126838092,0.497521845,-0.254939744,0.798769639,0.961193039
ENSCAFG00000005811,SCP2D1,899.1562835,-0.369282062,0.343515064,-1.075009803,0.282370339,0.745833296
ENSCAFG00000005812,GASK1A,4132.047202,-0.050256264,0.218484748,-0.230021841,0.818074798,0.96600051
ENSCAFG00000005813,HGSNAT,47.35061931,-0.094591786,0.260704488,-0.362831446,0.7167308,0.93596215
ENSCAFG00000005814,MAP6,504.3905119,0.025862258,0.205186025,0.126042979,0.899697904,0.982271086
ENSCAFG00000005815,TTC5,3.649496351,0.923427137,0.555637409,1.661923984,0.096528017,0.532337678
ENSCAFG00000005816,CCNB1IP1,2408.050215,-0.02133526,0.184656257,-0.115540409,0.908016793,0.98289568
ENSCAFG00000005817,FNTA,14.79794469,-2.082063223,1.386844565,-1.501295296,0.133279201,0.599377451
ENSCAFG00000005818,SERPINH1,9.349250812,-0.249168512,0.72407019,-0.344122041,0.730754507,0.941311442
ENSCAFG00000005819,NA,1106.816651,0.048128145,0.215917487,0.222900635,0.823612842,0.96737509
ENSCAFG00000005820,AKT2,255.6831547,0.69295908,1.180547647,0.586981035,0.557216444,0.886164021
ENSCAFG00000005825,PARP2,179.3704862,0.846098683,0.2734685,3.093952988,0.001975088,0.107154926
ENSCAFG00000005826,DYNC1LI1,0.444523511,2.142069638,3.11441074,0.687792914,0.491583199,NA
ENSCAFG00000005827,PITRM1,6409.027066,-0.02262759,0.191488678,-0.118166724,0.905935556,0.982676969
ENSCAFG00000005828,MAP3K10,38.57704894,-0.811922288,0.534153565,-1.520016604,0.128506803,0.588798649
ENSCAFG00000005829,GDPD5,76.60239961,0.215093081,0.460075904,0.46751651,0.640130383,0.913046091
ENSCAFG00000005830,CMTM6,4845.280791,-0.446493234,0.292267987,-1.527684364,0.126590924,0.584559874
ENSCAFG00000005833,CMTM7,29.42651907,-0.122694392,0.327878061,-0.374207386,0.708250029,0.933716607
ENSCAFG00000005834,PSMC4,140.063257,-0.072671662,0.513485967,-0.141526093,0.887454349,0.981845828
ENSCAFG00000005835,CMTM8,410.5894073,-0.216570434,0.413859532,-0.523294541,0.600769299,0.903150483
ENSCAFG00000005836,KLHL35,564.9428399,-0.060452481,0.20937628,-0.288726504,0.772790679,0.952318398
ENSCAFG00000005837,GPD1L,101.3903642,-0.231059662,0.162502368,-1.421884897,0.155059668,0.626007987
ENSCAFG00000005838,RPS3,789.2526833,-0.314379373,0.201354,-1.561326683,0.118446691,0.575863894
ENSCAFG00000005839,LRP1B,1190.181778,0.499875968,0.645736851,0.774117145,0.43886152,0.840038213
ENSCAFG00000005840,TEP1,533.0023643,-0.071410842,0.275303681,-0.259389349,0.795334847,0.960056937
ENSCAFG00000005841,SEC23B,4.590955231,0.615975654,0.569664041,1.08129636,0.279565306,0.744713285
ENSCAFG00000005843,NA,9369.990023,-0.006626378,0.835531926,-0.00793073,0.993672259,0.998362305
ENSCAFG00000005846,HOOK3,4.404138258,-0.771371167,1.44843754,-0.532553974,0.59434237,0.901241122
ENSCAFG00000005847,BRPF1,4189.715192,0.126333589,0.290500212,0.434882949,0.663647392,0.920709178
ENSCAFG00000005848,OSBPL10,165.0227445,0.616829382,0.209245802,2.94786981,0.003199718,0.137095604
ENSCAFG00000005849,FBL,1405.065974,0.237951217,0.226878063,1.048806631,0.294267125,0.756862689
ENSCAFG00000005850,RBBP9,1532.190705,-0.171071283,0.294369713,-0.581144307,0.561143199,0.88691805
ENSCAFG00000005851,ARRB1,472.2211118,0.090733949,0.224676987,0.403841757,0.686329088,0.927491465
ENSCAFG00000005852,RNF170,188.0482489,-5.781138578,1.099513945,-5.257903825,1.46E-07,0.000202897
ENSCAFG00000005853,THAP1,8.607977882,0.062588898,0.350585927,0.178526554,0.858309469,0.975544619
ENSCAFG00000005854,PNP,16.64418934,1.556033984,1.0093628,1.541600289,0.123170755,0.581723012
ENSCAFG00000005855,RNASE10,618.4873063,0.38539774,0.226872626,1.698740597,0.089368071,0.52132016
ENSCAFG00000005856,NA,864.9811774,0.802783958,0.911100226,0.881114872,0.378255649,0.80939987
ENSCAFG00000005857,STT3B,209.5536856,0.062564281,0.278665203,0.224514151,0.822357257,0.966960434
ENSCAFG00000005859,OR6S1,30450.01618,-0.556326474,0.295080607,-1.8853373,0.059384313,0.446183397
ENSCAFG00000005861,DZANK1,739.0126501,0.098539779,0.259752271,0.379360605,0.704420101,0.932574759
ENSCAFG00000005862,RNASE4,485.4630093,1.40227365,0.417359513,3.359869867,0.000779792,0.065422696
ENSCAFG00000005863,NA,0.97594756,0.764510886,1.118481516,0.683525722,0.494274702,NA
ENSCAFG00000005864,DYRK1B,0.351442103,1.679024828,2.14492846,0.782788265,0.43375146,NA
ENSCAFG00000005865,NA,410.7787299,-0.178362747,0.348268022,-0.512142189,0.6085515,0.906058746
ENSCAFG00000005866,NA,7391.609043,0.066434981,0.212506865,0.312625106,0.754565502,0.948814022
ENSCAFG00000005869,NA,3825.186906,0.102912578,0.138846893,0.741194677,0.45857541,0.850449175
ENSCAFG00000005870,CPNE9,0.464621529,2.881044762,3.105771431,0.927642238,0.35359318,NA
ENSCAFG00000005871,ABCC4,3079.421022,-0.047706466,0.155563901,-0.306667971,0.759096111,0.949919033
ENSCAFG00000005872,NA,15441.65121,-0.171360248,0.196197837,-0.873405392,0.382442153,0.811593875
ENSCAFG00000005873,NA,1504.027201,2.041096106,0.78757096,2.591634546,0.009552118,0.219638962
ENSCAFG00000005874,SLCO2B1,77.70979336,-2.287702161,0.857769486,-2.667036071,0.007652346,0.202007423
ENSCAFG00000005875,SLC39A2,2177.028846,-0.04749023,0.192773642,-0.2463523,0.805409527,0.963371118
ENSCAFG00000005876,NA,1240.946085,0.427781295,0.649558125,0.658572772,0.510170152,0.868897564
ENSCAFG00000005877,DNAH17,4311.146137,-0.208704752,0.171641328,-1.215935315,0.224009564,0.7030211
ENSCAFG00000005878,CHRNA6,1217.003551,0.212262595,0.213582567,0.993819851,0.32031058,0.774606858
ENSCAFG00000005879,TIMM50,262.6203728,0.446353392,0.218618261,2.041702238,0.041181077,0.393691711
ENSCAFG00000005880,NA,1328.751904,-0.00601746,0.240201311,-0.025051735,0.980013698,0.997689763
ENSCAFG00000005881,TGFBR2,381.1102584,0.403867783,0.310402199,1.301111215,0.193220389,0.677497217
ENSCAFG00000005882,KAT14,3023.389769,-0.164367974,0.20604921,-0.797712226,0.425037507,0.83527893
ENSCAFG00000005883,OVOL2,528.5933197,0.413999342,0.391503962,1.057458883,0.29030221,0.753653191
ENSCAFG00000005884,NA,410.0162112,0.021446633,0.339802517,0.063114991,0.949674937,0.992023447
ENSCAFG00000005886,CLDN10,3715.798981,-0.80353767,0.504121049,-1.593937948,0.110949934,0.559433234
ENSCAFG00000005887,MTMR14,9.601042855,-2.003700737,1.094951612,-1.829944553,0.06725823,0.468871519
ENSCAFG00000005888,CHRNB3,90.96309264,0.509433636,0.346060572,1.472093839,0.140995539,0.610530048
ENSCAFG00000005889,NDRG2,1149.845529,-0.246340422,0.42216936,-0.583510898,0.559549423,0.886729278
ENSCAFG00000005893,XRRA1,411.1816265,-0.283265521,0.227322369,-1.246096114,0.212729111,0.693104323
ENSCAFG00000005895,SNX5,1450.168235,0.067132198,0.319484999,0.210126291,0.833569106,0.969293488
ENSCAFG00000005896,RBMS3,44.61845763,-0.409471636,0.416291906,-0.983616617,0.325304052,0.77734553
ENSCAFG00000005898,DZIP1,1806.150269,0.063594202,0.182761067,0.347963615,0.727867509,0.940110405
ENSCAFG00000005899,KYNU,4302.675702,0.081063605,0.222367256,0.364548301,0.715448612,0.935541442
ENSCAFG00000005902,PFKP,1.264212045,-1.454958711,1.247480711,-1.166317602,0.243486059,NA
ENSCAFG00000005904,SUPT5H,894.2145955,-0.083358589,0.237167055,-0.351476257,0.725231082,0.93900883
ENSCAFG00000005905,RNF169,498.1952426,0.365208048,0.246920161,1.479053175,0.139126104,0.607346824
ENSCAFG00000005906,SLC20A2,4556.759537,-0.986870403,0.499794747,-1.97455137,0.048319082,0.420041091
ENSCAFG00000005907,ARHGAP15,1191.658562,0.077638014,0.187430064,0.414223908,0.678710134,0.925287293
ENSCAFG00000005908,TPPP2,2.555532111,0.087061424,0.996828034,0.087338458,0.930402486,0.988884338
ENSCAFG00000005909,CHRDL2,86.08086057,-0.200288278,0.598104832,-0.334871527,0.737722001,0.942538185
ENSCAFG00000005910,BANF2,124.5031943,0.124929145,0.217230557,0.575099319,0.565224129,0.88842961
ENSCAFG00000005911,RRBP1,0.880621104,-0.485432639,1.395026408,-0.347973799,0.72785986,NA
ENSCAFG00000005913,DNAJC3,622.7636686,-1.622755044,1.009914856,-1.606823619,0.108093066,0.55253556
ENSCAFG00000005914,ARHGEF40,955.473137,-0.405683341,1.011989989,-0.400876832,0.688510808,0.927491465
ENSCAFG00000005915,POLD3,1791.608184,-0.249878109,0.286400634,-0.872477501,0.382947937,0.811853529
ENSCAFG00000005916,BFSP1,1997.779819,0.866223421,0.341629693,2.535562449,0.011226691,0.239283171
ENSCAFG00000005917,SETD5,289.7706853,0.637374813,0.814809075,0.782238236,0.434074578,0.838251033
ENSCAFG00000005918,ZCWPW2,9.111406689,0.514038213,0.946243325,0.543241046,0.586963849,0.897608302
ENSCAFG00000005919,LIPT2,790.5719697,0.10014922,0.165461057,0.605273665,0.544997177,0.882544491
ENSCAFG00000005922,KCNE3,72.61591744,0.092302911,0.49998412,0.184611685,0.85353362,0.974750328
ENSCAFG00000005924,AZI2,1291.713033,-0.074297512,0.25180934,-0.295054631,0.767952147,0.951245906
ENSCAFG00000005925,CMC1,6.879260833,-1.630642769,1.120201377,-1.455669313,0.145484057,0.615920595
ENSCAFG00000005926,ZNF219,41.93946748,0.953849769,1.015636717,0.939164323,0.347646384,0.790015131
ENSCAFG00000005927,NA,1120.014618,-0.312825925,0.312710348,-1.000369599,0.317131677,0.773151592
ENSCAFG00000005929,ZEB2,1189.602122,0.232407152,0.375717185,0.618569395,0.536200069,0.87950897
ENSCAFG00000005930,PCSK2,1.188926539,0.658785427,0.906173465,0.72699704,0.467227769,NA
ENSCAFG00000005931,THUMPD3,6719.308657,-0.158310588,0.14786007,-1.070678437,0.284314042,0.748100662
ENSCAFG00000005932,UGGT2,1326.604357,0.012963407,0.214735248,0.060369255,0.951861545,0.992804695
ENSCAFG00000005933,VDAC3,3612.381959,-0.256367195,0.261489137,-0.980412411,0.326882586,0.777781822
ENSCAFG00000005936,NA,1316.724362,-0.069519058,0.253842203,-0.273867217,0.784186666,0.956482099
ENSCAFG00000005937,PGM2L1,101.1645221,2.406220663,0.879022993,2.737380799,0.006193056,0.187889416
ENSCAFG00000005938,CYTH1,3151.692313,-0.099587838,0.225560963,-0.441511848,0.658842486,0.919660675
ENSCAFG00000005939,ACVR2A,1.438581302,-0.337157394,0.716958066,-0.470260968,0.63816858,NA
ENSCAFG00000005940,DKK4,130.4753396,-0.802858238,0.61724021,-1.300722515,0.193353453,0.677629236
ENSCAFG00000005941,EOMES,422.7734484,0.117096051,0.50303287,0.232780119,0.815932152,0.96600051
ENSCAFG00000005942,RPGRIP1,23.56671218,-0.016199736,0.229141848,-0.070697412,0.94363858,0.991327038
ENSCAFG00000005944,OXGR1,51.14511398,-0.819729407,0.27741907,-2.954841598,0.003128296,0.135074496
ENSCAFG00000005945,POLB,4655.939856,-0.202734856,0.148793974,-1.362520612,0.173033644,0.652305892
ENSCAFG00000005946,WDR37,118.3654817,1.444839035,1.278250421,1.130325491,0.258339097,0.728969823
ENSCAFG00000005948,SNRPB2,1046.319255,-0.368432894,0.652352196,-0.564776046,0.572226102,0.892457801
ENSCAFG00000005949,PLEKHG2,370.7529569,0.374578264,0.298125442,1.256445146,0.208954622,0.689282283
ENSCAFG00000005950,ORC4,1968.663151,-0.324301539,0.188130444,-1.723812116,0.084741767,0.513056131
ENSCAFG00000005951,MBNL2,1308.954126,0.139726328,0.190128048,0.734906442,0.462396475,0.852210631
ENSCAFG00000005952,USP36,4683.606336,-0.095759974,0.188029679,-0.509281166,0.610555157,0.906370379
ENSCAFG00000005953,IKBKB,71.11498406,-0.124049796,0.523393124,-0.237010748,0.812648452,0.965508212
ENSCAFG00000005954,P4HA3,626.9328489,-0.704163367,0.297205266,-2.369282945,0.017822613,0.291120099
ENSCAFG00000005955,TIMP2,598.4904136,-0.57400708,0.159782858,-3.592419658,0.000327622,0.040854912
ENSCAFG00000005957,NA,229.5622332,0.096503158,0.571984221,0.168716469,0.866019664,0.977409197
ENSCAFG00000005958,ZFP36,71.57523987,-0.072692443,0.266847114,-0.272412326,0.785304996,0.956482099
ENSCAFG00000005959,CEP295NL,120.7574444,0.031972482,0.215954244,0.148052112,0.882301642,0.981276179
ENSCAFG00000005960,MED29,0.626501483,-0.417480362,1.738201108,-0.240179551,0.810191065,NA
ENSCAFG00000005961,MBD5,2844.56839,-0.337988036,0.236811116,-1.427247343,0.153508613,0.624422813
ENSCAFG00000005965,SRGAP3,179.844583,-0.748361509,0.367217934,-2.037922008,0.041557733,0.395461118
ENSCAFG00000005966,GTPBP4,444.1210289,0.011873821,0.222434429,0.053381221,0.957428167,0.995002075
ENSCAFG00000005969,NA,1184.739518,-0.012859514,0.204435137,-0.062902658,0.949844018,0.992023447
ENSCAFG00000005970,NA,4051.58941,-0.164372409,0.710477121,-0.231354964,0.81703905,0.96600051
ENSCAFG00000005972,PPME1,194.6296279,-0.040297528,1.191050175,-0.03383361,0.973009834,0.997332647
ENSCAFG00000005973,C1QTNF1,2163.899924,0.168448155,0.304238547,0.553671312,0.579803812,0.894848222
ENSCAFG00000005976,KIF16B,6.84823683,0.701311373,1.213597658,0.577877988,0.563346497,0.887832054
