gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000011151,ITIH1,930.6579376,0.026176988,0.101661802,0.351858284,0.939572384
ENSCAFG00000029966,SLC25A53,216.9310442,0.026172682,0.25647406,0.182519345,0.860159524
ENSCAFG00000012456,XPO7,1671.850494,0.026156081,0.101364697,0.356578729,0.941147971
ENSCAFG00000001872,ELFN2,876.1167679,0.026141871,0.097355645,0.411665318,0.952284796
ENSCAFG00000001989,ADCK5,802.6444272,0.026111912,0.103186206,0.329775712,0.930088155
ENSCAFG00000006946,VDAC3,4402.802274,0.026089843,0.103007022,0.332721401,0.93263006
ENSCAFG00000041551,NELFB,714.9115391,0.026065891,0.093725793,0.449999222,0.956856831
ENSCAFG00000019740,HIF1A,4852.464624,0.026057869,0.104243978,0.314961065,0.927302925
ENSCAFG00000015564,GABBR1,902.3891762,0.026050405,0.097922754,0.405984513,0.952167122
ENSCAFG00000016356,CYP20A1,54.04034921,0.02604386,0.100664729,0.368431443,0.945475913
ENSCAFG00000029490,C20H19orf38,16.08767988,0.026039999,0.168650658,0.146479571,0.816489686
ENSCAFG00000015715,CERS2,727.1304213,0.02603847,0.096830307,0.419285515,0.952284796
ENSCAFG00000019980,BEST1,1155.20466,0.026035913,0.094078121,0.447343575,0.956856831
ENSCAFG00000015540,NEK2,941.6665658,0.026034615,0.096712118,0.420691425,0.952284796
ENSCAFG00000015570,ARSJ,9.796172349,0.02603299,0.169609478,0.146504141,0.816489686
ENSCAFG00000018245,TADA2B,122.3755076,0.026023591,0.230764916,0.16707602,0.848788836
ENSCAFG00000028773,NA,553.5305938,0.025994963,0.09741039,0.413066188,0.952284796
ENSCAFG00000029779,BEX5,161.8181568,0.025990597,0.251201095,0.180990759,0.858280986
ENSCAFG00000004479,NA,1298.255034,0.025989791,0.101996736,0.349203976,0.939572384
ENSCAFG00000017078,CCL24,1212.883784,0.025987235,0.107381386,0.275459627,0.906242929
ENSCAFG00000010959,NA,318.1269143,0.025984056,0.102863751,0.336184893,0.934312931
ENSCAFG00000004021,UGP2,516.1550815,0.025983254,0.091368824,0.469320546,0.960355552
ENSCAFG00000013049,ADIPOR1,53.98618537,0.02598285,0.196742652,NA,NA
ENSCAFG00000018362,KCNK4,1808.994619,0.025965083,0.123321219,0.185495258,0.861825837
ENSCAFG00000003874,RLF,4877.380769,0.025954475,0.097719224,0.409860644,0.952284796
ENSCAFG00000016852,PDCD1,27.61982855,0.025922676,0.238566713,0.17315698,0.852282874
ENSCAFG00000010932,TRIM35,10.33866164,0.025921896,0.162059035,0.148262094,0.817604948
ENSCAFG00000015223,NDUFAF3,1764.053038,0.025912073,0.102422521,0.34375027,0.938219208
ENSCAFG00000019134,PLA2G2D,1002.653228,0.025896278,0.120289677,0.195108525,0.870596123
ENSCAFG00000003031,INPP4A,1962.596873,0.025888908,0.099708378,0.384320779,0.948032655
ENSCAFG00000013614,STT3A,979.1307796,0.025888004,0.102664078,0.34040104,0.936275397
ENSCAFG00000030426,HSP90AA1,417.5462147,0.025879977,0.093610355,0.453697351,0.957042892
ENSCAFG00000030969,LLGL1,42.76475454,0.025836128,0.246551353,0.179616743,0.858280986
ENSCAFG00000032571,PLIN5,52.45076344,0.025819347,0.178773053,0.148880103,0.818375487
ENSCAFG00000010427,BTG3,151.075958,0.025817827,0.248460261,0.18118869,0.858280986
ENSCAFG00000014948,RCC1,1105.563097,0.025807704,0.094316877,0.448504116,0.956856831
ENSCAFG00000011928,HIBCH,684.2824334,0.025793161,0.092960903,0.460343666,0.958625225
ENSCAFG00000018642,MSANTD1,52.00307288,0.025785707,0.181446807,0.149559995,0.819984803
ENSCAFG00000023714,CCDC130,2522.733069,0.025779342,0.08684509,0.496787984,0.967043377
ENSCAFG00000002394,MTERF1,374.4089688,0.025767066,0.096096285,0.431346751,0.95483102
ENSCAFG00000015647,NDST4,522.1833281,0.025765976,0.094457548,0.447816194,0.956856831
ENSCAFG00000010169,NA,38.73803444,0.02574552,0.261926505,0.192031653,0.868860144
ENSCAFG00000012712,NA,30.01216544,0.025730189,0.231345396,NA,NA
ENSCAFG00000013577,GNAT1,2083.151414,0.025727152,0.102643412,0.342754193,0.938219208
ENSCAFG00000011075,TMEM192,1082.213193,0.025720966,0.120202418,0.197084089,0.872124815
ENSCAFG00000016010,NA,5899.280621,0.025710725,0.240478119,0.176976513,0.857311863
ENSCAFG00000020146,DAGLA,1223.454974,0.025689198,0.100954248,0.368840558,0.945475913
ENSCAFG00000009169,NA,3230.947857,0.025678667,0.09090199,0.476932184,0.960753709
ENSCAFG00000015074,TTC28,3373.650525,0.025666918,0.103549049,0.329886853,0.930088155
ENSCAFG00000046064,NA,13.93996833,0.025649579,0.117197882,0.209178489,0.876128031
ENSCAFG00000014159,NA,562.6946786,0.025647946,0.116313291,0.213140906,0.878336366
ENSCAFG00000008735,IL31RA,1602.432236,0.0256476,0.096539638,0.428171421,0.953993734
ENSCAFG00000032138,TUBB6,16.85478641,0.025617511,0.199344798,0.155963857,0.829743758
ENSCAFG00000020113,LDB3,5034.972311,0.025607446,0.1058542,0.29828024,0.918527691
ENSCAFG00000020228,NA,2139.303209,0.025596688,0.08743958,0.496963472,0.967043377
ENSCAFG00000018816,RNF4,3738.067432,0.025593717,0.107628038,0.277144122,0.906857959
ENSCAFG00000019802,IQSEC3,599.5969395,0.025593473,0.106852152,0.286036307,0.912034333
ENSCAFG00000017535,TMEM47,6604.550024,0.025575454,0.099362986,0.393476753,0.950182124
ENSCAFG00000012186,NA,1413.476808,0.025574533,0.101994425,0.354606981,0.939723419
ENSCAFG00000008732,CNOT7,435.6882402,0.0255647,0.092443482,0.467764402,0.960355552
ENSCAFG00000017985,GRN,761.22235,0.025555341,0.096129119,0.434051948,0.955098444
ENSCAFG00000031669,C3,380.7759121,0.025546017,0.147988908,0.156608802,0.830104939
ENSCAFG00000019220,SELE,2380.054342,0.025537525,0.103408678,0.33360537,0.9335117
ENSCAFG00000000075,GDF11,510.6359655,0.025537186,0.213484309,NA,NA
ENSCAFG00000029263,LDLR,157.2519864,0.025523019,0.141592269,0.161283866,0.839068794
ENSCAFG00000005837,NOS3,96.3200778,0.025502687,0.096956098,0.425476104,0.952284796
ENSCAFG00000005480,MASTL,2066.857704,0.025500242,0.093122949,0.463361094,0.960355552
ENSCAFG00000010464,FAM169A,1212.849343,0.025493014,0.098484963,0.406562776,0.952284796
ENSCAFG00000047995,NA,30.45668943,0.025477982,0.1939644,0.155564205,0.829743758
ENSCAFG00000013628,RBM20,32.76382433,0.025476021,0.120636309,0.19803894,0.873301901
ENSCAFG00000018128,COP1,8.125434922,0.025475762,0.112803253,0.234179921,0.891708013
ENSCAFG00000015838,CDK15,707.1676843,0.025456395,0.111550166,0.243042598,0.893578131
ENSCAFG00000008815,PROM2,339.6518108,0.025456346,0.09023059,0.484469288,0.962486353
ENSCAFG00000017964,BRINP2,1442.547232,0.02545382,0.106083715,0.297142536,0.917877099
ENSCAFG00000044246,DNM1,173.0536216,0.02544635,0.101211603,0.368215508,0.945475913
ENSCAFG00000015648,RAB4A,1643.765877,0.025445653,0.082438037,0.515941757,0.97097735
ENSCAFG00000030748,RNF112,632.4593231,0.025441664,0.105955128,0.298937513,0.918762427
ENSCAFG00000009464,SGTB,1896.351123,0.025436596,0.099641816,0.391474918,0.949456382
ENSCAFG00000008635,IFTAP,1556.833919,0.025433421,0.105255451,0.308323788,0.925031212
ENSCAFG00000015758,PLPP4,1069.318443,0.025427951,0.103032166,0.340677327,0.936330536
ENSCAFG00000020209,ACBD3,661.3895827,0.025420417,0.096640457,0.430313895,0.954623135
ENSCAFG00000045485,CMTM3,82.9026879,0.025412759,0.182475913,0.153351882,0.827089131
ENSCAFG00000011318,CALB1,438.0548481,0.025409123,0.226258767,0.17147878,0.851636967
ENSCAFG00000005080,MTMR2,2258.716595,0.025400575,0.096189122,0.435649495,0.955098444
ENSCAFG00000024530,CBX1,95.12558597,0.025375785,0.098919912,0.402382532,0.951442009
ENSCAFG00000016612,HELZ2,239.5558298,0.025374592,0.07783053,0.524388563,0.972650345
ENSCAFG00000005622,LCP1,194.9493339,0.025371947,0.184245559,0.154096561,0.827089131
ENSCAFG00000012256,ACAD8,410.5743792,0.025370751,0.107038822,0.286414848,0.912134328
ENSCAFG00000002083,PLAA,585.7313908,0.025351116,0.104350281,0.32205645,0.928254062
ENSCAFG00000031099,NA,2180.01928,0.025339727,0.087871817,0.498857499,0.967356381
ENSCAFG00000016958,MBTPS2,2957.921131,0.025330752,0.096482062,0.433414114,0.955098444
ENSCAFG00000015145,ASB9,3337.484997,0.025317594,0.104277164,0.32353326,0.928254062
ENSCAFG00000000340,TSPAN31,77.14334317,0.025296938,0.09636909,0.435174184,0.955098444
ENSCAFG00000007807,EIF4EBP1,95.83623588,0.025287463,0.212702793,0.165354908,0.845543027
ENSCAFG00000049597,MT-ND5,776.7905325,0.025220715,0.184443529,0.15565778,0.829743758
ENSCAFG00000047132,NA,4.027161069,0.025213203,0.184335412,0.155710989,0.829743758
ENSCAFG00000045893,NA,28.61776598,0.025199594,0.104892476,0.316206303,0.927302925
ENSCAFG00000024531,SNX11,1419.041038,0.025198944,0.101419582,0.368382932,0.945475913
ENSCAFG00000016610,PCYT1A,1445.135205,0.025196834,0.107751384,0.280344369,0.908880021
ENSCAFG00000019928,ASRGL1,1889.908104,0.025191132,0.122373009,0.195540597,0.870705779
ENSCAFG00000035115,SEPTIN12,7.696799147,0.025189364,0.251262867,NA,NA
ENSCAFG00000011379,COPS4,248.3182556,0.02518631,0.105125796,0.313118544,0.92669841
ENSCAFG00000048139,NA,19.01195358,0.025175981,0.10479898,0.317816171,0.927302925
ENSCAFG00000003053,ZBTB45,280.4482686,0.025175136,0.096395263,0.436667729,0.955098444
ENSCAFG00000003678,LIM2,1471.554946,0.025159292,0.086987142,0.505544026,0.970588508
ENSCAFG00000043976,NUP188,75.63648017,0.02515925,0.107320096,0.285625031,0.912034333
ENSCAFG00000018411,FUNDC1,1492.146452,0.025141001,0.098118278,0.416380768,0.952284796
ENSCAFG00000008186,GXYLT2,922.6721642,0.025133319,0.095631954,0.445543703,0.956856831
ENSCAFG00000004389,FBXL4,1166.148277,0.025102617,0.098520103,0.411659882,0.952284796
ENSCAFG00000030041,IL1RAPL2,389.4641949,0.025090768,0.096406746,0.437780908,0.955098444
ENSCAFG00000010742,MYL9,235.1785477,0.025087081,0.111301609,0.248922787,0.894398257
ENSCAFG00000007088,SPTLC3,466.2105316,0.02508072,0.10367778,0.335383896,0.934312931
ENSCAFG00000041519,NRARP,24.88528953,0.025079502,0.127115802,0.185068173,0.861825837
ENSCAFG00000010449,C31H21orf91,2017.769506,0.025068991,0.109707601,0.262320219,0.899065885
ENSCAFG00000013475,SP140,934.7031976,0.025059914,0.091154754,0.484554668,0.962486353
ENSCAFG00000029641,COG7,13.19007327,0.025055987,0.16016241,0.156654992,0.830104939
ENSCAFG00000043722,NTNG1,1663.931507,0.025047317,0.100614667,0.382654317,0.946872952
ENSCAFG00000028867,POU3F4,236.4447043,0.025039501,0.093333132,0.46851257,0.960355552
ENSCAFG00000014844,ANKRD13D,73.65926966,0.025035582,0.216238189,0.170099829,0.850487767
ENSCAFG00000011200,RASGEF1B,354.4295841,0.025026631,0.147084161,0.161964877,0.839614211
ENSCAFG00000016165,CYBRD1,9.022400558,0.025025817,0.192885535,0.15993836,0.836432885
ENSCAFG00000014765,PITX2,619.378675,0.025025648,0.096852778,0.433634398,0.955098444
ENSCAFG00000043173,PSMA5,9949.618372,0.025019473,0.092212081,0.477684304,0.960843678
ENSCAFG00000011212,SMYD5,740.9555525,0.025008009,0.10584224,0.305636772,0.92434798
ENSCAFG00000030181,SHFL,363.8832403,0.025006385,0.102756094,0.350381323,0.939572384
ENSCAFG00000015878,KHNYN,3062.165782,0.024995534,0.258581268,0.199566163,0.873782238
ENSCAFG00000042467,KISS1R,83.39877656,0.024993342,0.232630056,0.180587378,0.858280986
ENSCAFG00000015941,FAM117B,222.197157,0.024982319,0.097030017,0.432186,0.95483102
ENSCAFG00000007468,NA,4085.939095,0.024981035,0.095448336,0.449711444,0.956856831
ENSCAFG00000008883,RASSF4,62.16454415,0.02492534,0.293640082,NA,NA
ENSCAFG00000015972,CASTOR1,345.2557687,0.024914983,0.144584335,0.164656806,0.843703954
ENSCAFG00000010267,TMEM154,1400.994948,0.024885071,0.097177972,0.43185144,0.95483102
ENSCAFG00000007584,COG6,2049.366236,0.024867154,0.092193225,0.480135295,0.961853619
ENSCAFG00000028862,KANK2,250.9884894,0.024861885,0.214995423,0.171463212,0.851636967
ENSCAFG00000041107,SRRM2,85.36862709,0.024839896,0.106198428,0.303071449,0.922286807
ENSCAFG00000001208,RPS18,68.28702246,0.024829071,0.098831575,0.411400657,0.952284796
ENSCAFG00000023724,EIF4A1,2335.238048,0.024827251,0.097506925,0.428690519,0.954145067
ENSCAFG00000008420,NA,3691.931687,0.024826046,0.100930684,0.380956285,0.946872952
ENSCAFG00000006477,GCKR,12.68360797,0.024803055,0.113999635,0.23402674,0.891708013
ENSCAFG00000009687,CLCN3,3526.652273,0.024780774,0.10258708,0.355995692,0.941147971
ENSCAFG00000014499,LMNTD1,1192.476891,0.024776233,0.088161619,0.506056276,0.970588508
ENSCAFG00000006460,IRAK2,2670.48183,0.024768706,0.094950244,0.457906684,0.957724826
ENSCAFG00000013679,CATSPERB,567.1721015,0.024762849,0.105037081,0.319637189,0.927302925
ENSCAFG00000006123,GALK1,1964.606443,0.024749534,0.093934889,0.467701306,0.960355552
ENSCAFG00000024130,NA,26.5196138,0.024696489,0.100708058,0.386149057,0.948032655
ENSCAFG00000005155,NA,1632.006068,0.024696143,0.109281007,0.270541088,0.905724734
ENSCAFG00000017613,PLOD3,759.5855154,0.02468781,0.088633172,0.50506279,0.970588508
ENSCAFG00000043654,ZDHHC7,967.3284608,0.02468297,0.098845639,0.413329411,0.952284796
ENSCAFG00000044105,PKN3,9.691306848,0.024665976,0.103484309,0.343710783,0.938219208
ENSCAFG00000019217,NA,895.0296429,0.024663539,0.102072856,0.365576385,0.945475913
ENSCAFG00000041997,SBNO2,23.09512512,0.024639767,0.113126594,0.241153498,0.892840737
ENSCAFG00000007476,PGAP2,772.122521,0.024623283,0.097368845,0.433411634,0.955098444
ENSCAFG00000013315,FGD4,28.70038073,0.024616182,0.101902004,0.368885969,0.945475913
ENSCAFG00000010793,CNGB1,1515.157126,0.024611556,0.233473126,0.186051084,0.861825837
ENSCAFG00000011859,CDYL,1140.534716,0.024611349,0.105333178,0.317433038,0.927302925
ENSCAFG00000043083,VAV2,1646.010426,0.024595757,0.113383023,0.240026341,0.892840737
ENSCAFG00000032206,NA,1064.477156,0.024591073,0.201804353,NA,NA
ENSCAFG00000020326,WDFY1,654.1434688,0.024580082,0.089024336,0.504675079,0.970588508
ENSCAFG00000023095,NSD1,21.45374328,0.024567108,0.230531892,0.18461929,0.861825837
ENSCAFG00000015461,AHDC1,1356.542096,0.024550112,0.094571281,0.464881764,0.960355552
ENSCAFG00000024407,NAXE,17.11876559,0.024521103,0.251570414,0.200695895,0.87394462
ENSCAFG00000045745,NA,583.6012588,0.024516477,0.106441216,0.303976206,0.923529108
ENSCAFG00000019391,STAT5A,74.38095244,0.024514761,0.107526727,0.290965312,0.91418957
ENSCAFG00000008565,PCMTD1,44.54238105,0.024503924,0.197850109,0.167460821,0.848788836
ENSCAFG00000029663,SCNN1G,11.25696763,0.0245013,0.110402186,0.262770222,0.899136919
ENSCAFG00000031447,ANGPTL4,441.405199,0.024497149,0.105792009,0.312649364,0.92669841
ENSCAFG00000049076,NA,781.619579,0.024494824,0.093892594,0.471959358,0.960355552
ENSCAFG00000019986,RAB27A,1385.517308,0.024489811,0.097795089,0.430073238,0.954392495
ENSCAFG00000013709,NKD2,2095.967254,0.024478453,0.098177045,0.425308077,0.952284796
ENSCAFG00000014386,AFAP1L2,219.1969957,0.024457577,0.115714887,0.22851694,0.888142468
ENSCAFG00000019012,GORAB,25.06113888,0.02445156,0.168569986,0.161788823,0.839460997
ENSCAFG00000028837,SPATA7,2902.653279,0.024448996,0.09038628,0.498854359,0.967356381
ENSCAFG00000003289,STX17,3207.497832,0.02443809,0.100535504,0.392426828,0.949456382
ENSCAFG00000010547,SLC38A7,3315.265088,0.024433101,0.24778017,NA,NA
ENSCAFG00000006546,IL15RA,452.2159122,0.024426208,0.125285273,0.195678192,0.870799975
ENSCAFG00000015045,NA,862.9344629,0.024423432,0.10675171,0.301264415,0.921181305
ENSCAFG00000009279,STAB2,1993.049103,0.024406793,0.094174761,0.470766227,0.960355552
ENSCAFG00000001383,C6orf58,3648.782855,0.024403773,0.098224708,0.425790826,0.952526735
ENSCAFG00000008747,RIC3,251.8470182,0.024403495,0.107388951,0.293907242,0.915142491
ENSCAFG00000002391,NA,432.1802953,0.02440062,0.096537546,0.446607054,0.956856831
ENSCAFG00000013030,NT5C2,6426.455752,0.024397036,0.099351917,0.410426192,0.952284796
ENSCAFG00000002689,OPN5,2655.894192,0.02439045,0.103807556,0.342451256,0.938219208
ENSCAFG00000017048,NA,73.65794059,0.024386618,0.132537841,0.182435307,0.860159524
ENSCAFG00000019843,CEP170,7212.098907,0.024375513,0.101486253,0.378708608,0.946872952
ENSCAFG00000019921,FAM214A,4730.401888,0.024367094,0.101986643,0.371012165,0.946534823
ENSCAFG00000000886,NA,1105.39503,0.024362519,0.159516338,0.163646266,0.842341215
ENSCAFG00000010406,POLR3G,604.8450906,0.024344736,0.227230194,0.185296009,0.861825837
ENSCAFG00000013689,SPOCD1,2211.797337,0.024344371,0.103115124,0.353692722,0.93964157
ENSCAFG00000006163,RAF1,2564.924787,0.024324656,0.099936827,0.40300452,0.951622047
ENSCAFG00000014017,IL3RA,97.1368313,0.02431048,0.128177297,0.190644572,0.867499503
ENSCAFG00000015383,CAPN9,683.943578,0.024274825,0.120930532,0.209380032,0.876128031
ENSCAFG00000000322,OR1X2,1117.333527,0.024269274,0.112435919,0.24991844,0.895515748
ENSCAFG00000044815,CLCA2,15.95183167,0.024261539,0.107165396,0.298281454,0.918527691
ENSCAFG00000013935,CFAP410,1419.341245,0.024258183,0.094919455,0.465983355,0.960355552
ENSCAFG00000017332,NA,715.3401072,0.024256125,0.133716665,0.182076455,0.859565887
ENSCAFG00000006670,NA,13261.55509,0.024249601,0.094427639,0.470841449,0.960355552
ENSCAFG00000019601,NA,26.9581362,0.024244064,0.23014675,0.188598029,0.865004151
ENSCAFG00000017567,HEXIM2,905.342603,0.024238023,0.100284251,0.399095063,0.95077844
ENSCAFG00000023759,EIF4E1B,467.8522565,0.024232327,0.161588124,0.164610414,0.843703954
ENSCAFG00000004157,NA,6980.18643,0.02421742,0.091214639,0.497082277,0.967043377
ENSCAFG00000003912,NA,910.3473554,0.024208534,0.098885674,0.419759418,0.952284796
ENSCAFG00000041753,GRIN1,23.57259791,0.024207076,0.099176748,0.415707865,0.952284796
ENSCAFG00000011636,PDE8B,62.90253322,0.024200786,0.144218103,0.171961574,0.851636967
ENSCAFG00000004686,ELF2,8.561302709,0.024199932,0.119100729,0.216600522,0.880762471
ENSCAFG00000029357,PRR11,385.0470133,0.024195745,0.107853984,0.291195247,0.91418957
ENSCAFG00000007260,PURA,1096.738355,0.024191242,0.103857806,0.344353294,0.938219208
ENSCAFG00000001526,OR2AK3,764.495658,0.024163311,0.103197979,0.354872923,0.939772362
ENSCAFG00000045731,NA,2473.687187,0.024151125,0.160599098,0.165614485,0.845960557
ENSCAFG00000008824,AAAS,84.53843418,0.024141264,0.108603713,0.283854023,0.911660858
ENSCAFG00000012207,DMTN,1803.920438,0.024138401,0.105150793,0.326066513,0.929656278
ENSCAFG00000001513,TRAPPC9,148.1063762,0.024136638,0.114851892,0.236603996,0.892738642
ENSCAFG00000018451,TPI1,15.79694062,0.024128358,0.111716705,0.25669594,0.897246562
ENSCAFG00000004599,GSN,2166.247204,0.024115555,0.13024702,0.188868297,0.865111988
ENSCAFG00000009286,BPIFB6,3329.516183,0.024112037,0.106042625,0.314229693,0.92669841
ENSCAFG00000036621,CACTIN,26.75278607,0.0241033,0.166517354,0.16548237,0.845616605
ENSCAFG00000019463,PPM1F,154.6888353,0.024096848,0.096498672,0.451676281,0.956856831
ENSCAFG00000023903,ANXA2,9.713383683,0.024095694,0.127288292,0.194672188,0.870076483
ENSCAFG00000046934,NA,4457.179438,0.024086568,0.100340929,0.40044735,0.951442009
ENSCAFG00000003901,SYNCRIP,1385.074123,0.024086072,0.101517818,0.382316919,0.946872952
ENSCAFG00000011334,FAM83D,2097.048841,0.02408268,0.10102987,0.389965713,0.949342391
ENSCAFG00000014003,EDARADD,622.5896618,0.024079681,0.104887348,0.330593164,0.930669064
ENSCAFG00000006898,XRRA1,796.5848585,0.024079221,0.089601803,0.509262359,0.970844161
ENSCAFG00000045287,ZZZ3,187.2026198,0.02405167,0.09737798,0.441905312,0.956794032
ENSCAFG00000014197,NA,6.283250295,0.024031855,0.142330286,0.175134999,0.855303394
ENSCAFG00000012663,IQCF2,3116.915074,0.024025373,0.181628914,0.16775997,0.848788836
ENSCAFG00000012946,ABCG1,599.1084135,0.024017106,0.180260723,0.167567687,0.848788836
ENSCAFG00000016723,BACE1,43.65748812,0.024003807,0.204280195,0.176210921,0.856241008
ENSCAFG00000008166,NCKAP1L,870.4510176,0.023983242,0.096869325,0.449105158,0.956856831
ENSCAFG00000030036,NA,359.6636541,0.023966258,0.098188119,0.432843004,0.955098444
ENSCAFG00000009029,PCM1,7411.455539,0.023966169,0.099775288,0.410648389,0.952284796
ENSCAFG00000011268,SLC32A1,1112.567453,0.023963761,0.106239704,0.31356038,0.92669841
ENSCAFG00000007673,ATP2C1,4999.337739,0.023962668,0.265715001,0.22041501,0.884320627
ENSCAFG00000019025,USP11,15.29114466,0.023941522,0.22595897,0.189781289,0.865503702
ENSCAFG00000009076,FBLN7,2529.485781,0.023937929,0.115674568,0.234522168,0.892140381
ENSCAFG00000003761,SHANK1,5.158227062,0.023919969,0.157439502,0.168704395,0.849394206
ENSCAFG00000002999,OGN,2500.817596,0.023901831,0.094396643,0.476523553,0.960753709
ENSCAFG00000010346,NA,359.6489528,0.023888659,0.10243388,0.370681349,0.946534823
ENSCAFG00000018934,NA,7743.756842,0.023882517,0.100530396,0.400561677,0.951442009
ENSCAFG00000025798,LRRC59,22.17164551,0.023878923,0.111148612,0.264004982,0.900371275
ENSCAFG00000017348,UPK3B,342.1455116,0.023855616,0.101182367,0.390882215,0.949456382
ENSCAFG00000009212,FAT1,618.7287826,0.023846486,0.110324524,0.271208787,0.905964544
ENSCAFG00000017691,FAU,12225.24912,0.02384054,0.085278523,0.532535852,0.975266499
ENSCAFG00000016137,CNKSR1,966.6244196,0.023833316,0.097166218,0.447846505,0.956856831
ENSCAFG00000001900,GPAA1,214.4536752,0.023822919,0.220522365,0.187771826,0.864161421
ENSCAFG00000011843,TP53I11,1094.296916,0.023812762,0.09904892,0.423408107,0.952284796
ENSCAFG00000012692,KIF13A,497.7605503,0.02380094,0.100538839,0.401634197,0.951442009
ENSCAFG00000001747,NTRK2,2.750992392,0.023798363,0.13048425,0.191799556,0.868860144
ENSCAFG00000005150,SKIDA1,45.69110814,0.023793788,0.113146424,0.250703075,0.896215558
ENSCAFG00000020035,RNASEK,243.8099517,0.023791436,0.110895527,0.267089184,0.902721964
ENSCAFG00000015876,RPS6KA1,357.5050838,0.02378545,0.102473084,0.371522599,0.946534823
ENSCAFG00000004240,ABCA13,640.5044837,0.023781294,0.097677503,0.442286149,0.956794032
ENSCAFG00000004752,CFAP100,1216.975352,0.02377342,0.091769139,0.500167187,0.968128915
ENSCAFG00000005022,PDZK1IP1,764.5211655,0.023770247,0.089042142,0.517206876,0.97097735
ENSCAFG00000011550,TBX5,419.1751571,0.023768022,0.10365916,0.353164133,0.939572384
ENSCAFG00000010098,NA,949.6240017,0.023753066,0.098180967,0.436184552,0.955098444
ENSCAFG00000002163,TMEM229A,1285.201785,0.023744204,0.215768766,0.185830461,0.861825837
ENSCAFG00000005761,HPDL,489.6549456,0.023736937,0.109001271,0.284824371,0.912034333
ENSCAFG00000008385,STK32A,1036.895353,0.023723084,0.092464885,0.495785064,0.966309252
ENSCAFG00000019174,QDPR,863.642881,0.023700446,0.100417856,0.404969455,0.952167122
ENSCAFG00000001290,SKP1,3173.00134,0.023695542,0.108486711,0.290601136,0.91418957
ENSCAFG00000028610,NA,586.1061922,0.023688454,0.104823986,0.336739733,0.934783998
ENSCAFG00000031897,PPP4R1,1506.687076,0.023679959,0.100925182,0.397460404,0.950540728
ENSCAFG00000013185,NOTCH2,1080.429719,0.023679813,0.103938016,0.350098847,0.939572384
ENSCAFG00000005418,ACAD9,183.2642839,0.023672018,0.092963686,0.49264368,0.964600271
ENSCAFG00000011332,NECAB1,630.6693303,0.023661889,0.108234525,0.293709929,0.91506415
ENSCAFG00000016077,NA,830.8027779,0.023655578,0.102511222,0.372766971,0.946534823
ENSCAFG00000004009,ITPRID1,974.2739509,0.023652063,0.09875784,0.429914454,0.954181702
ENSCAFG00000030425,SNUPN,356.928827,0.023640224,0.108819177,0.287864804,0.913556942
ENSCAFG00000010596,COPB1,326.3726521,0.023631813,0.112501509,0.256945836,0.897246562
ENSCAFG00000019350,NA,52.73548266,0.0236253,0.225560127,0.193819076,0.869511675
ENSCAFG00000009235,NA,5.505697154,0.023613783,0.114314018,0.245664245,0.894346993
ENSCAFG00000007040,EPC2,2559.63095,0.023611812,0.10169357,0.386385881,0.948032655
ENSCAFG00000013860,H1-6,6713.797285,0.023591832,0.105811836,0.324123373,0.928254062
ENSCAFG00000016564,METAP1D,185.8599625,0.023572944,0.099164399,0.425409638,0.952284796
ENSCAFG00000019867,SYP,673.0542698,0.023572733,0.100155082,0.41086306,0.952284796
ENSCAFG00000009217,RNF180,918.5540894,0.023562003,0.100229423,0.409900262,0.952284796
ENSCAFG00000029165,NA,298.8534416,0.023560913,0.099345637,0.422994577,0.952284796
ENSCAFG00000010374,ACTA1,28.93215754,0.023558892,0.246022569,NA,NA
ENSCAFG00000015556,CA5B,292.9493347,0.023551599,0.100211712,0.410324648,0.952284796
ENSCAFG00000032498,DHCR24,21.10223416,0.023540602,0.213262791,0.186999008,0.863441181
ENSCAFG00000018402,NA,1214.780992,0.023528747,0.099231855,0.425119878,0.952284796
ENSCAFG00000016315,DIDO1,429.4935926,0.023521936,0.120276866,0.219864179,0.883389433
ENSCAFG00000048993,NA,4.641318229,0.023517198,0.111027616,0.269361741,0.904341988
ENSCAFG00000006154,PCDH9,702.2396345,0.023510752,0.101434585,0.391964762,0.949456382
ENSCAFG00000002792,SPTLC1,4545.294675,0.023461636,0.099957915,0.415501787,0.952284796
ENSCAFG00000011336,DDX54,59.7291505,0.023460148,0.245733868,0.211516556,0.877370659
ENSCAFG00000005830,ABHD1,5155.848737,0.023449527,0.102964291,0.368522192,0.945475913
ENSCAFG00000013044,NA,1121.534286,0.023422265,0.105801219,0.326538846,0.930088155
ENSCAFG00000025148,ZG16,1689.613547,0.023416559,0.099222871,0.426964808,0.953435747
ENSCAFG00000010258,ELOC,114.8639417,0.023399355,0.10096461,0.40100904,0.951442009
ENSCAFG00000018315,SMARCAL1,640.3978765,0.023375842,0.089357402,0.521740333,0.97218109
ENSCAFG00000019083,SPINDOC,2991.541221,0.023366793,0.10216481,0.382458368,0.946872952
ENSCAFG00000017037,MGST3,699.3726683,0.023363771,0.224182878,0.196508964,0.871138374
ENSCAFG00000029785,BRIP1,113.9155355,0.023361441,0.101585116,0.391782001,0.949456382
ENSCAFG00000002094,MB,4136.05596,0.023355002,0.10071315,0.405591456,0.952167122
