"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000024617","PCDHB1",-0.109117855098259,0.620168245685587,0.817686418354775,0.874402315670585
"ENSCAFG00000035100",NA,-0.109117855098259,0.620168245685587,0.817686418354775,0.874402315670585
"ENSCAFG00000039004",NA,-0.109117855098259,0.620168245685587,0.817686418354775,0.874402315670585
"ENSCAFG00000041969",NA,-0.109117855098259,0.620168245685587,0.817686418354775,0.874402315670585
"ENSCAFG00000026172",NA,0.109117855098259,0.620168245685588,0.817686418354775,0.874402315670585
"ENSCAFG00000040840",NA,0.109117855098259,0.620168245685588,0.817686418354775,0.874402315670585
"ENSCAFG00000012373","SLCO1B3",-0.109111543042806,0.620188599026534,0.8176913107365,0.874402315670585
"ENSCAFG00000042886",NA,-0.109111543042806,0.620188599026534,0.8176913107365,0.874402315670585
"ENSCAFG00000049240",NA,-0.109111543042806,0.620188599026534,0.8176913107365,0.874402315670585
"ENSCAFG00000045930",NA,0.109111543042806,0.620188599026534,0.8176913107365,0.874402315670585
"ENSCAFG00000001020","CDKN2AIPNL",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000001520","NFIB",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000001807","DDX58",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000001915","C11H9orf24",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000002030","UNC13B",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000004378","ZNF786",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000004768","STAC",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000007136","TNFRSF19",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000008830","TRAFD1",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000009119","ABRAXAS1",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000009550","RTF1",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000010031","VPS39",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000012178","TMEM222",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000012330","PACC1",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000012768","ZRANB1",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000012915","BTNL9",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000014146","ZNF385B",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000014449","PPP1R35",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000015657","PCSK1N",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000015845","KIF26B",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000017521","TSPAN6",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000018054","TECPR2",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000018744","BMERB1",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000019426","IZUMO4",-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000019802","GAS8",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000020235","STRBP",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000024346",NA,-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000024369",NA,-0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000041910",NA,0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000042557",NA,0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000043091","CDV3",0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000044303",NA,0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000047871",NA,0.108695652173913,0.62034433682104,0.817728737116876,0.874402315670585
"ENSCAFG00000048365",NA,-0.109005304418386,0.620531207897306,0.817773625065747,0.874619398304655
"ENSCAFG00000047830",NA,-0.108864179593293,0.620986439239554,0.817882882851224,0.875167481085901
"ENSCAFG00000043559",NA,-0.108852852504737,0.621022983262612,0.817891647917885,0.875167481085901
"ENSCAFG00000041861",NA,0.108809205807488,0.621163806534084,0.817925416424499,0.875167481085901
"ENSCAFG00000042440",NA,-0.108809205807488,0.621163806534084,0.817925416424499,0.875167481085901
"ENSCAFG00000045334",NA,-0.108809205807488,0.621163806534084,0.817925416424499,0.875167481085901
"ENSCAFG00000050047",NA,-0.108809205807488,0.621163806534084,0.817925416424499,0.875167481085901
"ENSCAFG00000046879",NA,0.108803218407236,0.621183125500422,0.817930048010414,0.875167481085901
"ENSCAFG00000002409",NA,-0.108803218407236,0.621183125500423,0.817930048010414,0.875167481085901
"ENSCAFG00000000785","PKDREJ",-0.108720189361969,0.621451052245189,0.817994257271521,0.875452270973678
"ENSCAFG00000042597",NA,-0.108720189361969,0.621451052245189,0.817994257271521,0.875452270973678
"ENSCAFG00000029236",NA,-0.108651030054485,0.621674258183147,0.818047714518133,0.875720354691673
"ENSCAFG00000043500",NA,-0.108529585049334,0.622066289910026,0.818141529133322,0.876226213599118
"ENSCAFG00000045391",NA,0.108500650231264,0.622159707889783,0.818163870123692,0.876281496190048
"ENSCAFG00000010628","SORCS1",0.108469871995017,0.622259083656601,0.818187629899388,0.876281496190048
"ENSCAFG00000009264","BCL2L15",0.108303024028379,0.622797907917247,0.818316349490984,0.876281496190048
"ENSCAFG00000048634",NA,-0.108261576197652,0.622931789933123,0.818348304267352,0.876281496190048
"ENSCAFG00000015458","CLNK",-0.108243638181012,0.622989735698276,0.818362131198226,0.876281496190048
"ENSCAFG00000016657","CDHR2",0.108243638181012,0.622989735698276,0.818362131198226,0.876281496190048
"ENSCAFG00000018162","HRH4",0.108234545495754,0.623019108924681,0.818369139389184,0.876281496190048
"ENSCAFG00000030023","MESP1",0.108227082196355,0.623043218959609,0.818374891425282,0.876281496190048
"ENSCAFG00000048218",NA,0.108227082196355,0.623043218959609,0.818374891425282,0.876281496190048
"ENSCAFG00000049457",NA,0.108227082196355,0.623043218959609,0.818374891425282,0.876281496190048
"ENSCAFG00000047142",NA,-0.108227082196355,0.623043218959609,0.818374891425283,0.876281496190048
"ENSCAFG00000001318","RPL10A",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000002223","NPAS2",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000003678","CCNY",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000003709","CD37",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000005412","FBL",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000007357","ACVR1B",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000007457","GPATCH1",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000008875","TIPARP",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000009140","GALNT13",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000012183","CTSZ",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000012918","TNK2",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000015394",NA,0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000017769","DNAH9",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000018022","PIGL",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
"ENSCAFG00000019233","SRL",0.107707509881423,0.623554208391633,0.818496714773426,0.876281496190048
