GeneID,GeneName,Spearman_Correlation_Coefficient,P_value,qvalue
ENSCAFG00000007492,PALLD,-0.553924337,0.008423164,0.6453689
ENSCAFG00000008655,NA,-0.546071576,0.008560026,0.646986995
ENSCAFG00000010408,MLEC,0.552795031,0.008579094,0.647208966
ENSCAFG00000024995,SLCO4C1,-0.545734745,0.008609164,0.647557318
ENSCAFG00000031083,RGS8,0.545676559,0.008617676,0.647655551
ENSCAFG00000002426,SOSTDC1,-0.545425757,0.008654445,0.648078008
ENSCAFG00000009406,NA,0.545249654,0.008680339,0.648373708
ENSCAFG00000010689,SLC39A8,0.545197827,0.008687972,0.648460584
ENSCAFG00000044957,NA,0.545182112,0.008690288,0.648486915
ENSCAFG00000011164,UBA7,-0.545043795,0.00871069,0.648718396
ENSCAFG00000002796,CCDC88A,-0.551665726,0.008737414,0.649020214
ENSCAFG00000013587,NA,-0.551665726,0.008737414,0.649020214
ENSCAFG00000001402,KDELR3,0.551665726,0.008737414,0.649020214
ENSCAFG00000030170,ZNF229,-0.544478982,0.008794411,0.649658738
ENSCAFG00000017685,RIT2,-0.544403278,0.008805683,0.649784179
ENSCAFG00000029682,NA,0.544221727,0.008832763,0.650084436
ENSCAFG00000020353,NEXN,-0.54391417,0.008878795,0.650591247
ENSCAFG00000028789,GADL1,-0.543254236,0.008978232,0.651670957
ENSCAFG00000046609,RPS27AP5,-0.543091464,0.009002898,0.651935644
ENSCAFG00000007626,PIK3R1,-0.549407115,0.009061332,0.652557768
ENSCAFG00000012012,NECTIN1,0.549407115,0.009061332,0.652557768
ENSCAFG00000018381,ESM1,0.549407115,0.009061332,0.652557768
ENSCAFG00000008477,BLNK,-0.54252375,0.009089366,0.65285382
ENSCAFG00000042474,NA,-0.542306961,0.009122565,0.653202398
ENSCAFG00000041194,NA,-0.542300625,0.009123537,0.653212569
ENSCAFG00000020052,FRRS1,0.541290372,0.009279577,0.65486659
ENSCAFG00000030667,NA,-0.540660677,0.009377943,0.655885129
ENSCAFG00000044763,NA,-0.540312233,0.009432741,0.656444676
ENSCAFG00000004687,NOS3,0.539779697,0.009516999,0.657294287
ENSCAFG00000015633,GREM2,-0.539548109,0.009553834,0.657661677
ENSCAFG00000005212,FOSL2,-0.546019198,0.009565839,0.657780892
ENSCAFG00000045306,NA,0.539025721,0.00963735,0.658485768
ENSCAFG00000004452,NUDT15,0.53883086,0.009668657,0.658791538
ENSCAFG00000008666,NA,0.538793836,0.009674615,0.658849535
ENSCAFG00000048121,EDDM13,-0.538702272,0.009689362,0.65899283
ENSCAFG00000048316,NA,-0.538565512,0.009711422,0.659206493
ENSCAFG00000017412,NA,0.53830984,0.009752775,0.659604773
ENSCAFG00000018406,DRC3,0.537440148,0.009894524,0.660948271
ENSCAFG00000003116,BACH2,-0.537440148,0.009894524,0.660948271
ENSCAFG00000008867,ITIH1,0.536960183,0.009973474,0.661682304
ENSCAFG00000013138,CCDC85B,0.536571611,0.010037769,0.66227273
ENSCAFG00000019902,RAPGEF1,-0.542631282,0.010093403,0.662778394
ENSCAFG00000007945,PROCR,0.542631282,0.010093403,0.662778394
ENSCAFG00000006372,TMCO3,0.536006799,0.010131831,0.66312487
ENSCAFG00000041749,NA,0.535520157,0.010213454,0.663853332
ENSCAFG00000012376,VASH2,0.541501976,0.010274521,0.664391795
ENSCAFG00000000190,RPS12,-0.541501976,0.010274521,0.664391795
ENSCAFG00000005731,NRG2,0.534626725,0.01036471,0.665177009
ENSCAFG00000006759,TRMT9B,0.534474301,0.010390698,0.665401074
ENSCAFG00000016396,PPP1R1B,0.534351679,0.010411643,0.665580958
ENSCAFG00000008969,KCTD9,-0.540372671,0.01045832,0.665979586
ENSCAFG00000045085,NA,-0.540372671,0.01045832,0.665979586
ENSCAFG00000004813,LIPE,0.540372671,0.01045832,0.665979586
ENSCAFG00000045887,NA,0.534065047,0.010460738,0.666000157
ENSCAFG00000024732,RUFY4,0.533754786,0.010514094,0.666451888
ENSCAFG00000041470,NA,-0.533148494,0.010619003,0.667328594
ENSCAFG00000008684,SLC4A5,-0.539243365,0.010644831,0.66754213
ENSCAFG00000004584,TSC22D1,0.539243365,0.010644831,0.66754213
ENSCAFG00000048253,NA,-0.532626014,0.010710096,0.668077737
ENSCAFG00000020083,NA,-0.532591262,0.010716178,0.668127357
ENSCAFG00000043108,NA,-0.531939289,0.010830798,0.669053483
ENSCAFG00000014569,PDCD10,0.53811406,0.010834084,0.669079785
ENSCAFG00000016023,COQ8A,0.53811406,0.010834084,0.669079785
ENSCAFG00000041516,NA,-0.531646026,0.010882682,0.669467112
ENSCAFG00000002803,ACTL7A,0.531488301,0.01091067,0.669688821
ENSCAFG00000000005,PARD6G,0.536984754,0.011026112,0.670592908
ENSCAFG00000016356,NA,-0.529943587,0.01118791,0.671832592
ENSCAFG00000003169,CALD1,-0.535855449,0.011220944,0.672081854
ENSCAFG00000024189,SERPINF1,-0.535855449,0.011220944,0.672081854
ENSCAFG00000015709,NA,-0.529633369,0.011244276,0.672257135
ENSCAFG00000017637,C7H18orf25,0.534726143,0.011418613,0.673546974
ENSCAFG00000001246,PTCH1,-0.534726143,0.011418613,0.673546974
ENSCAFG00000008716,MTHFD2,-0.534726143,0.011418613,0.673546974
ENSCAFG00000016966,TPM1,-0.534726143,0.011418613,0.673546974
ENSCAFG00000030603,NA,-0.534726143,0.011418613,0.673546974
ENSCAFG00000007521,DCDC1,0.52857054,0.011439155,0.673696689
ENSCAFG00000032273,FXYD6,0.528314688,0.011486478,0.674039794
ENSCAFG00000032502,NA,-0.52818383,0.011510744,0.674214768
ENSCAFG00000003323,KIDINS220,-0.533596838,0.011619149,0.674988618
ENSCAFG00000004857,NA,-0.533596838,0.011619149,0.674988618
ENSCAFG00000019590,UBL4A,-0.533596838,0.011619149,0.674988618
