,ensembl_gene_id,Hugo_Symbol
25581,ENSCAFG00000045082,NA
25582,ENSCAFG00000045083,NA
25583,ENSCAFG00000045084,NA
25584,ENSCAFG00000045085,NA
25585,ENSCAFG00000045086,NA
25586,ENSCAFG00000045088,NA
25587,ENSCAFG00000045089,NA
25588,ENSCAFG00000045090,NA
25589,ENSCAFG00000045091,NA
25590,ENSCAFG00000045092,NA
25591,ENSCAFG00000045093,NA
25592,ENSCAFG00000045094,NA
25593,ENSCAFG00000045095,NA
25594,ENSCAFG00000045096,NA
25595,ENSCAFG00000045097,NA
25596,ENSCAFG00000045098,NA
25597,ENSCAFG00000045099,NA
25598,ENSCAFG00000045100,NA
25599,ENSCAFG00000045101,NA
25600,ENSCAFG00000045102,NA
25601,ENSCAFG00000045103,OR5H11
25602,ENSCAFG00000045104,NA
25603,ENSCAFG00000045105,OR11G7
25604,ENSCAFG00000045106,NA
25605,ENSCAFG00000045107,NA
25606,ENSCAFG00000045108,NA
25607,ENSCAFG00000045109,NA
25608,ENSCAFG00000045110,NA
25609,ENSCAFG00000045111,NA
25610,ENSCAFG00000045112,NA
25611,ENSCAFG00000045113,NA
25612,ENSCAFG00000045114,NA
25613,ENSCAFG00000045115,NA
25614,ENSCAFG00000045116,NA
25615,ENSCAFG00000045117,NA
25616,ENSCAFG00000045118,NA
25617,ENSCAFG00000045119,NA
25618,ENSCAFG00000045121,NA
25619,ENSCAFG00000045122,NA
25620,ENSCAFG00000045123,NA
25621,ENSCAFG00000045124,NA
25622,ENSCAFG00000045125,NA
25623,ENSCAFG00000045126,NA
25624,ENSCAFG00000045127,NA
25625,ENSCAFG00000045128,NA
25626,ENSCAFG00000045129,NA
25627,ENSCAFG00000045130,NA
25628,ENSCAFG00000045131,NA
25629,ENSCAFG00000045132,NA
25630,ENSCAFG00000045133,NA
25631,ENSCAFG00000045134,NA
25632,ENSCAFG00000045135,NA
25633,ENSCAFG00000045136,NA
25634,ENSCAFG00000045137,NA
25635,ENSCAFG00000045138,NA
25636,ENSCAFG00000045139,NA
25637,ENSCAFG00000045140,NA
25638,ENSCAFG00000045141,NA
25639,ENSCAFG00000045142,NA
25640,ENSCAFG00000045143,NA
25641,ENSCAFG00000045144,NA
25642,ENSCAFG00000045145,NA
25643,ENSCAFG00000045146,NA
25644,ENSCAFG00000045147,NA
25645,ENSCAFG00000045148,NA
25646,ENSCAFG00000045149,NA
25647,ENSCAFG00000045150,NA
25648,ENSCAFG00000045151,NA
25649,ENSCAFG00000045152,NA
25650,ENSCAFG00000045153,NA
25651,ENSCAFG00000045154,NA
25652,ENSCAFG00000045155,NA
25653,ENSCAFG00000045156,NA
25654,ENSCAFG00000045157,NA
25655,ENSCAFG00000045158,NA
25656,ENSCAFG00000045159,NA
25657,ENSCAFG00000045160,NA
25658,ENSCAFG00000045161,NA
25659,ENSCAFG00000045162,NA
25660,ENSCAFG00000045163,NA
25661,ENSCAFG00000045164,NA
25662,ENSCAFG00000045165,NA
25663,ENSCAFG00000045166,NA
25664,ENSCAFG00000045167,NA
25665,ENSCAFG00000045168,NA
25666,ENSCAFG00000045169,NA
25667,ENSCAFG00000045171,NA
25668,ENSCAFG00000045172,NA
25669,ENSCAFG00000045174,NA
25670,ENSCAFG00000045175,NA
25671,ENSCAFG00000045176,NA
25672,ENSCAFG00000045177,NA
25673,ENSCAFG00000045178,NA
25674,ENSCAFG00000045179,NA
25675,ENSCAFG00000045180,NA
25676,ENSCAFG00000045181,PCDHA5
25677,ENSCAFG00000045182,NA
25678,ENSCAFG00000045183,NA
25679,ENSCAFG00000045184,NA
25680,ENSCAFG00000045185,NA
25681,ENSCAFG00000045186,OR2B8
25682,ENSCAFG00000045187,NA
25683,ENSCAFG00000045188,NA
25684,ENSCAFG00000045189,NA
25685,ENSCAFG00000045190,NA
25686,ENSCAFG00000045191,NA
25687,ENSCAFG00000045192,NA
25688,ENSCAFG00000045193,NA
25689,ENSCAFG00000045194,NA
25690,ENSCAFG00000045195,NA
25691,ENSCAFG00000045196,NA
25692,ENSCAFG00000045197,NA
25693,ENSCAFG00000045198,NA
25694,ENSCAFG00000045199,NA
25695,ENSCAFG00000045200,NA
25696,ENSCAFG00000045201,NA
25697,ENSCAFG00000045202,NA
25698,ENSCAFG00000045203,NA
25699,ENSCAFG00000045204,NA
25700,ENSCAFG00000045205,NA
25701,ENSCAFG00000045206,NA
25702,ENSCAFG00000045207,NA
25703,ENSCAFG00000045208,NA
25704,ENSCAFG00000045209,NA
25705,ENSCAFG00000045210,NA
25706,ENSCAFG00000045211,NA
25707,ENSCAFG00000045212,NA
25708,ENSCAFG00000045213,NA
25709,ENSCAFG00000045214,NA
25710,ENSCAFG00000045215,NA
25711,ENSCAFG00000045216,NA
25712,ENSCAFG00000045217,NA
25713,ENSCAFG00000045218,NA
25714,ENSCAFG00000045219,NA
25715,ENSCAFG00000045220,NA
25716,ENSCAFG00000045221,NA
25717,ENSCAFG00000045222,NA
25718,ENSCAFG00000045223,NA
25719,ENSCAFG00000045224,NA
25720,ENSCAFG00000045225,NA
25721,ENSCAFG00000045226,NA
25722,ENSCAFG00000045227,NA
25723,ENSCAFG00000045228,NA
25724,ENSCAFG00000045229,NA
25725,ENSCAFG00000045230,NA
25726,ENSCAFG00000045231,PNLIPRP3
25727,ENSCAFG00000045232,NA
25728,ENSCAFG00000045233,NA
25729,ENSCAFG00000045234,NA
25730,ENSCAFG00000045235,NA
25731,ENSCAFG00000045236,NA
25732,ENSCAFG00000045237,NA
25733,ENSCAFG00000045238,NA
25734,ENSCAFG00000045239,NA
25735,ENSCAFG00000045240,NA
25736,ENSCAFG00000045241,NA
25737,ENSCAFG00000045242,NA
25738,ENSCAFG00000045243,NA
25739,ENSCAFG00000045244,NA
25740,ENSCAFG00000045245,NA
25741,ENSCAFG00000045246,NA
25742,ENSCAFG00000045247,NA
25743,ENSCAFG00000045248,NA
25744,ENSCAFG00000045249,NA
25745,ENSCAFG00000045250,NA
25746,ENSCAFG00000045251,NA
25747,ENSCAFG00000045252,NA
25748,ENSCAFG00000045253,NA
25749,ENSCAFG00000045254,NA
25750,ENSCAFG00000045256,NA
25751,ENSCAFG00000045257,NA
25752,ENSCAFG00000045258,NA
25753,ENSCAFG00000045259,NA
25754,ENSCAFG00000045260,NA
25755,ENSCAFG00000045261,NA
25756,ENSCAFG00000045262,NA
25757,ENSCAFG00000045263,NA
25758,ENSCAFG00000045264,NA
25759,ENSCAFG00000045265,NA
25760,ENSCAFG00000045266,NA
25761,ENSCAFG00000045267,NA
25762,ENSCAFG00000045268,NA
25763,ENSCAFG00000045269,NA
25764,ENSCAFG00000045270,NA
25765,ENSCAFG00000045271,NA
25766,ENSCAFG00000045272,NA
25767,ENSCAFG00000045273,NA
25768,ENSCAFG00000045274,NA
25769,ENSCAFG00000045275,NA
25770,ENSCAFG00000045276,NA
25771,ENSCAFG00000045277,NA
25772,ENSCAFG00000045278,NA
25773,ENSCAFG00000045279,NA
25774,ENSCAFG00000045280,NA
25775,ENSCAFG00000045281,NA
25776,ENSCAFG00000045282,NA
25777,ENSCAFG00000045283,NA
25778,ENSCAFG00000045284,NA
25779,ENSCAFG00000045285,NA
25780,ENSCAFG00000045286,NA
25781,ENSCAFG00000045287,NA
25782,ENSCAFG00000045288,NA
25783,ENSCAFG00000045289,NA
25784,ENSCAFG00000045290,NA
25785,ENSCAFG00000045291,NA
25786,ENSCAFG00000045293,NA
25787,ENSCAFG00000045294,NA
25788,ENSCAFG00000045295,NA
25789,ENSCAFG00000045296,NA
25790,ENSCAFG00000045297,NA
25791,ENSCAFG00000045298,NA
25792,ENSCAFG00000045299,NA
25793,ENSCAFG00000045300,FDCSP
25794,ENSCAFG00000045301,NA
25795,ENSCAFG00000045302,NA
25796,ENSCAFG00000045303,NA
25797,ENSCAFG00000045304,NA
25798,ENSCAFG00000045305,NA
25799,ENSCAFG00000045306,NA
25800,ENSCAFG00000045307,NA
25801,ENSCAFG00000045308,NA
25802,ENSCAFG00000045309,NA
25803,ENSCAFG00000045310,NA
25804,ENSCAFG00000045311,NA
25805,ENSCAFG00000045312,TNFSF12
25806,ENSCAFG00000045313,NA
25807,ENSCAFG00000045314,NA
25808,ENSCAFG00000045315,NA
25809,ENSCAFG00000045316,NA
25810,ENSCAFG00000045317,NA
25811,ENSCAFG00000045318,NA
25812,ENSCAFG00000045320,NA
25813,ENSCAFG00000045321,NA
25814,ENSCAFG00000045322,NA
25815,ENSCAFG00000045323,NA
25816,ENSCAFG00000045324,NA
25817,ENSCAFG00000045325,NA
25818,ENSCAFG00000045326,NA
25819,ENSCAFG00000045327,NA
25820,ENSCAFG00000045328,NA
25821,ENSCAFG00000045330,NA
25822,ENSCAFG00000045331,NA
25823,ENSCAFG00000045332,NA
25824,ENSCAFG00000045333,NA
25825,ENSCAFG00000045334,NA
25826,ENSCAFG00000045335,NA
25827,ENSCAFG00000045336,NA
25828,ENSCAFG00000045337,NA
25829,ENSCAFG00000045338,NA
25830,ENSCAFG00000045339,NA
25831,ENSCAFG00000045340,NA
25832,ENSCAFG00000045341,NA
25833,ENSCAFG00000045342,NA
25834,ENSCAFG00000045343,NA
25835,ENSCAFG00000045344,NA
25836,ENSCAFG00000045345,NA
25837,ENSCAFG00000045346,OR8K54
25838,ENSCAFG00000045347,OR2T4B
25839,ENSCAFG00000045348,NA
25840,ENSCAFG00000045349,NA
25841,ENSCAFG00000045350,NA
25842,ENSCAFG00000045351,OR5K1
25843,ENSCAFG00000045352,NA
25844,ENSCAFG00000045353,NA
25845,ENSCAFG00000045354,NA
25846,ENSCAFG00000045356,NA
25847,ENSCAFG00000045357,NA
25848,ENSCAFG00000045358,NA
25849,ENSCAFG00000045359,NA
25850,ENSCAFG00000045360,NA
25851,ENSCAFG00000045361,OR56A1B
25852,ENSCAFG00000045362,NA
25853,ENSCAFG00000045363,NA
25854,ENSCAFG00000045364,NA
25855,ENSCAFG00000045365,NA
25856,ENSCAFG00000045366,NA
25857,ENSCAFG00000045367,NA
25858,ENSCAFG00000045368,NA
25859,ENSCAFG00000045369,NA
25860,ENSCAFG00000045370,NA
25861,ENSCAFG00000045371,NA
25862,ENSCAFG00000045372,NA
25863,ENSCAFG00000045373,NA
25864,ENSCAFG00000045374,NA
25865,ENSCAFG00000045375,NA
25866,ENSCAFG00000045376,NA
25867,ENSCAFG00000045377,NA
25868,ENSCAFG00000045378,NA
25869,ENSCAFG00000045379,NA
25870,ENSCAFG00000045380,NA
25871,ENSCAFG00000045381,NA
25872,ENSCAFG00000045382,NA
25873,ENSCAFG00000045383,NA
25874,ENSCAFG00000045384,NA
25875,ENSCAFG00000045385,NA
25876,ENSCAFG00000045386,NA
25877,ENSCAFG00000045387,NA
25878,ENSCAFG00000045388,NA
25879,ENSCAFG00000045389,NA
25880,ENSCAFG00000045390,NA
25881,ENSCAFG00000045391,NA
25882,ENSCAFG00000045392,NA
25883,ENSCAFG00000045393,NA
25884,ENSCAFG00000045394,NA
25885,ENSCAFG00000045395,NA
25886,ENSCAFG00000045396,NA
25887,ENSCAFG00000045397,NA
25888,ENSCAFG00000045398,NA
25889,ENSCAFG00000045399,NA
25890,ENSCAFG00000045400,NA
25891,ENSCAFG00000045401,OR4C21
25892,ENSCAFG00000045402,NA
25893,ENSCAFG00000045403,NA
25894,ENSCAFG00000045404,NA
25895,ENSCAFG00000045405,NA
25896,ENSCAFG00000045406,NA
25897,ENSCAFG00000045408,NA
25898,ENSCAFG00000045409,NA
25899,ENSCAFG00000045410,NA
25900,ENSCAFG00000045411,NA
25901,ENSCAFG00000045412,HIF3A
25902,ENSCAFG00000045413,NA
25903,ENSCAFG00000045414,NA
25904,ENSCAFG00000045415,NA
25905,ENSCAFG00000045416,NA
25906,ENSCAFG00000045417,NA
25907,ENSCAFG00000045418,NA
25908,ENSCAFG00000045419,NA
25909,ENSCAFG00000045420,NA
25910,ENSCAFG00000045421,NA
25911,ENSCAFG00000045422,NA
25912,ENSCAFG00000045423,OR4D2C
25913,ENSCAFG00000045424,NA
25914,ENSCAFG00000045425,NA
25915,ENSCAFG00000045426,NA
25916,ENSCAFG00000045427,NA
25917,ENSCAFG00000045428,NA
25918,ENSCAFG00000045429,NA
25919,ENSCAFG00000045430,NA
25920,ENSCAFG00000045431,NA
25921,ENSCAFG00000045432,NA
25922,ENSCAFG00000045433,NA
25923,ENSCAFG00000045434,NA
25924,ENSCAFG00000045435,NA
25925,ENSCAFG00000045436,NA
25926,ENSCAFG00000045437,NA
25927,ENSCAFG00000045439,NA
25928,ENSCAFG00000045440,NA
25929,ENSCAFG00000045441,NA
25930,ENSCAFG00000045442,NA
25931,ENSCAFG00000045443,NA
25932,ENSCAFG00000045444,NA
25933,ENSCAFG00000045445,NA
25934,ENSCAFG00000045446,NA
25935,ENSCAFG00000045447,NA
25936,ENSCAFG00000045448,NA
25937,ENSCAFG00000045449,NA
25938,ENSCAFG00000045450,NA
25939,ENSCAFG00000045451,OR52A5C
25940,ENSCAFG00000045452,NA
25941,ENSCAFG00000045453,NA
25942,ENSCAFG00000045454,NA
25943,ENSCAFG00000045456,NA
25944,ENSCAFG00000045457,NA
25945,ENSCAFG00000045458,NA
25946,ENSCAFG00000045460,NA
25947,ENSCAFG00000045461,NA
25948,ENSCAFG00000045462,NA
25949,ENSCAFG00000045463,NA
25950,ENSCAFG00000045464,NA
25951,ENSCAFG00000045465,NA
25952,ENSCAFG00000045466,NA
25953,ENSCAFG00000045467,NA
25954,ENSCAFG00000045469,NA
25955,ENSCAFG00000045470,NA
25956,ENSCAFG00000045471,NA
25957,ENSCAFG00000045472,NA
25958,ENSCAFG00000045473,NA
25959,ENSCAFG00000045474,NA
25960,ENSCAFG00000045475,OR52N4F
25961,ENSCAFG00000045476,NA
25962,ENSCAFG00000045477,NA
25963,ENSCAFG00000045478,NA
25964,ENSCAFG00000045479,NA
25965,ENSCAFG00000045480,NA
25966,ENSCAFG00000045481,NA
25967,ENSCAFG00000045482,NA
25968,ENSCAFG00000045483,NA
25969,ENSCAFG00000045484,NA
25970,ENSCAFG00000045485,NA
25971,ENSCAFG00000045486,NA
25972,ENSCAFG00000045487,NA
25973,ENSCAFG00000045488,NA
25974,ENSCAFG00000045489,NA
25975,ENSCAFG00000045490,NA
25976,ENSCAFG00000045491,NA
25977,ENSCAFG00000045492,OR8K71
25978,ENSCAFG00000045493,NA
25979,ENSCAFG00000045494,NA
25980,ENSCAFG00000045495,NA
25981,ENSCAFG00000045496,NA
25982,ENSCAFG00000045497,NA
25983,ENSCAFG00000045498,NA
25984,ENSCAFG00000045499,NA
25985,ENSCAFG00000045500,NA
25986,ENSCAFG00000045501,NA
25987,ENSCAFG00000045502,NA
25988,ENSCAFG00000045503,NA
25989,ENSCAFG00000045504,NA
25990,ENSCAFG00000045505,NA
25991,ENSCAFG00000045506,OR8K7
25992,ENSCAFG00000045507,NA
25993,ENSCAFG00000045508,NA
25994,ENSCAFG00000045509,NA
25995,ENSCAFG00000045510,NA
25996,ENSCAFG00000045511,NA
25997,ENSCAFG00000045512,H3C12
25998,ENSCAFG00000045513,NA
25999,ENSCAFG00000045514,NA
26000,ENSCAFG00000045515,NA
26001,ENSCAFG00000045516,NA
26002,ENSCAFG00000045517,NA
26003,ENSCAFG00000045518,CXCL11
26004,ENSCAFG00000045519,NA
26005,ENSCAFG00000045520,NA
26006,ENSCAFG00000045521,NA
26007,ENSCAFG00000045522,NA
26008,ENSCAFG00000045523,OR3A1
26009,ENSCAFG00000045524,NA
26010,ENSCAFG00000045525,NA
26011,ENSCAFG00000045526,NA
26012,ENSCAFG00000045527,NA
26013,ENSCAFG00000045528,NA
26014,ENSCAFG00000045529,NA
26015,ENSCAFG00000045530,NA
26016,ENSCAFG00000045531,NA
26017,ENSCAFG00000045533,NA
26018,ENSCAFG00000045534,NA
26019,ENSCAFG00000045535,NA
26020,ENSCAFG00000045536,NA
26021,ENSCAFG00000045537,NA
26022,ENSCAFG00000045538,NA
26023,ENSCAFG00000045539,NA
26024,ENSCAFG00000045540,NA
26025,ENSCAFG00000045542,NA
26026,ENSCAFG00000045543,NA
26027,ENSCAFG00000045544,NA
26028,ENSCAFG00000045545,NA
26029,ENSCAFG00000045546,NA
26030,ENSCAFG00000045547,NA
26031,ENSCAFG00000045548,NA
26032,ENSCAFG00000045549,NA
26033,ENSCAFG00000045550,NA
26034,ENSCAFG00000045551,NA
26035,ENSCAFG00000045552,NA
26036,ENSCAFG00000045553,NA
26037,ENSCAFG00000045554,NA
26038,ENSCAFG00000045555,NA
26039,ENSCAFG00000045556,NA
26040,ENSCAFG00000045557,NA
26041,ENSCAFG00000045558,NA
26042,ENSCAFG00000045559,NA
26043,ENSCAFG00000045560,OR4G8
26044,ENSCAFG00000045561,NA
26045,ENSCAFG00000045562,NA
26046,ENSCAFG00000045563,NA
26047,ENSCAFG00000045564,NA
26048,ENSCAFG00000045565,NA
26049,ENSCAFG00000045567,NA
26050,ENSCAFG00000045568,MPHOSPH8
26051,ENSCAFG00000045569,NA
26052,ENSCAFG00000045570,NA
26053,ENSCAFG00000045571,NA
26054,ENSCAFG00000045572,NA
26055,ENSCAFG00000045573,OR6B6
26056,ENSCAFG00000045574,NA
26057,ENSCAFG00000045575,NA
26058,ENSCAFG00000045576,NA
26059,ENSCAFG00000045577,NA
26060,ENSCAFG00000045578,NA
26061,ENSCAFG00000045579,NA
26062,ENSCAFG00000045580,NA
26063,ENSCAFG00000045581,NA
26064,ENSCAFG00000045582,INAFM2
26065,ENSCAFG00000045583,NA
26066,ENSCAFG00000045584,NA
26067,ENSCAFG00000045585,NA
26068,ENSCAFG00000045586,NA
26069,ENSCAFG00000045587,NA
26070,ENSCAFG00000045588,NA
26071,ENSCAFG00000045589,NA
26072,ENSCAFG00000045590,NA
26073,ENSCAFG00000045591,NA
26074,ENSCAFG00000045592,NA
26075,ENSCAFG00000045594,NA
26076,ENSCAFG00000045595,NA
26077,ENSCAFG00000045596,NA
26078,ENSCAFG00000045597,NA
26079,ENSCAFG00000045598,NA
26080,ENSCAFG00000045599,NA
26081,ENSCAFG00000045600,NA
26082,ENSCAFG00000045601,NA
26083,ENSCAFG00000045602,NA
26084,ENSCAFG00000045603,NA
26085,ENSCAFG00000045604,NA
26086,ENSCAFG00000045605,NA
26087,ENSCAFG00000045606,TINCR
26088,ENSCAFG00000045607,NA
26089,ENSCAFG00000045608,NA
26090,ENSCAFG00000045609,NA
26091,ENSCAFG00000045610,NA
26092,ENSCAFG00000045611,NA
26093,ENSCAFG00000045612,NA
26094,ENSCAFG00000045613,NA
26095,ENSCAFG00000045614,NA
26096,ENSCAFG00000045615,NA
26097,ENSCAFG00000045616,NA
26098,ENSCAFG00000045617,NA
26099,ENSCAFG00000045618,NA
26100,ENSCAFG00000045619,NA
26101,ENSCAFG00000045620,NA
26102,ENSCAFG00000045621,H2AC9
26103,ENSCAFG00000045622,NA
26104,ENSCAFG00000045623,SMIM2
26105,ENSCAFG00000045624,NA
26106,ENSCAFG00000045625,NA
26107,ENSCAFG00000045626,NA
26108,ENSCAFG00000045627,NA
26109,ENSCAFG00000045628,NA
26110,ENSCAFG00000045629,NA
26111,ENSCAFG00000045630,NA
26112,ENSCAFG00000045631,NA
26113,ENSCAFG00000045632,NA
26114,ENSCAFG00000045633,NA
26115,ENSCAFG00000045634,NA
26116,ENSCAFG00000045635,NA
26117,ENSCAFG00000045636,NA
26118,ENSCAFG00000045637,NA
26119,ENSCAFG00000045638,NA
26120,ENSCAFG00000045639,NA
26121,ENSCAFG00000045640,NA
26122,ENSCAFG00000045641,NA
26123,ENSCAFG00000045642,NA
26124,ENSCAFG00000045643,NA
26125,ENSCAFG00000045644,NA
26126,ENSCAFG00000045645,NA
26127,ENSCAFG00000045646,NA
26128,ENSCAFG00000045647,NA
26129,ENSCAFG00000045648,NA
26130,ENSCAFG00000045649,NA
26131,ENSCAFG00000045650,NA
26132,ENSCAFG00000045651,NA
26133,ENSCAFG00000045652,NA
26134,ENSCAFG00000045653,NA
26135,ENSCAFG00000045654,NA
26136,ENSCAFG00000045655,NA
26137,ENSCAFG00000045656,NA
26138,ENSCAFG00000045657,PRSS33
26139,ENSCAFG00000045658,NA
26140,ENSCAFG00000045659,NA
26141,ENSCAFG00000045660,NA
26142,ENSCAFG00000045661,NA
26143,ENSCAFG00000045662,NA
26144,ENSCAFG00000045663,NA
26145,ENSCAFG00000045664,NA
26146,ENSCAFG00000045665,NA
26147,ENSCAFG00000045666,NA
26148,ENSCAFG00000045667,OR9A8
26149,ENSCAFG00000045668,NA
26150,ENSCAFG00000045669,NA
26151,ENSCAFG00000045670,NA
26152,ENSCAFG00000045671,RPS28
26153,ENSCAFG00000045672,NA
26154,ENSCAFG00000045673,NA
26155,ENSCAFG00000045674,NA
26156,ENSCAFG00000045676,NA
26157,ENSCAFG00000045677,NA
26158,ENSCAFG00000045678,NA
26159,ENSCAFG00000045679,NA
26160,ENSCAFG00000045680,NA
26161,ENSCAFG00000045681,NA
26162,ENSCAFG00000045682,NA
26163,ENSCAFG00000045683,NA
26164,ENSCAFG00000045684,NA
26165,ENSCAFG00000045685,NA
26166,ENSCAFG00000045686,NA
26167,ENSCAFG00000045687,NA
26168,ENSCAFG00000045688,NA
26169,ENSCAFG00000045689,NA
26170,ENSCAFG00000045690,NA
26171,ENSCAFG00000045691,NA
26172,ENSCAFG00000045692,NA
26173,ENSCAFG00000045693,NA
26174,ENSCAFG00000045694,NA
26175,ENSCAFG00000045695,NA
26176,ENSCAFG00000045696,NA
26177,ENSCAFG00000045697,NA
26178,ENSCAFG00000045698,NA
26179,ENSCAFG00000045699,OR4C10E
26180,ENSCAFG00000045700,NA
26181,ENSCAFG00000045701,NA
26182,ENSCAFG00000045702,NA
26183,ENSCAFG00000045703,NA
26184,ENSCAFG00000045704,OR4P4
26185,ENSCAFG00000045705,NA
26186,ENSCAFG00000045706,NA
26187,ENSCAFG00000045707,NA
26188,ENSCAFG00000045708,NA
26189,ENSCAFG00000045709,NA
26190,ENSCAFG00000045710,NA
26191,ENSCAFG00000045711,NA
26192,ENSCAFG00000045712,NA
26193,ENSCAFG00000045713,NA
26194,ENSCAFG00000045714,NA
26195,ENSCAFG00000045715,NA
26196,ENSCAFG00000045716,NA
26197,ENSCAFG00000045717,NA
26198,ENSCAFG00000045719,NA
26199,ENSCAFG00000045720,NA
26200,ENSCAFG00000045721,NA
26201,ENSCAFG00000045722,NA
26202,ENSCAFG00000045723,NA
26203,ENSCAFG00000045724,NA
26204,ENSCAFG00000045725,NA
26205,ENSCAFG00000045726,NA
26206,ENSCAFG00000045727,NA
26207,ENSCAFG00000045728,NA
26208,ENSCAFG00000045729,NA
26209,ENSCAFG00000045730,NA
26210,ENSCAFG00000045731,CHPF
26211,ENSCAFG00000045732,NA
26212,ENSCAFG00000045733,NA
26213,ENSCAFG00000045734,NA
26214,ENSCAFG00000045735,NA
26215,ENSCAFG00000045736,NA
26216,ENSCAFG00000045737,NA
26217,ENSCAFG00000045738,NA
26218,ENSCAFG00000045739,NA
26219,ENSCAFG00000045741,NA
26220,ENSCAFG00000045742,NA
26221,ENSCAFG00000045743,NA
26222,ENSCAFG00000045744,NA
26223,ENSCAFG00000045745,NA
26224,ENSCAFG00000045746,NA
26225,ENSCAFG00000045747,NA
26226,ENSCAFG00000045748,NA
26227,ENSCAFG00000045749,NA
26228,ENSCAFG00000045750,H3C8
26229,ENSCAFG00000045751,NA
26230,ENSCAFG00000045752,NA
26231,ENSCAFG00000045753,NA
26232,ENSCAFG00000045754,NA
26233,ENSCAFG00000045755,NA
26234,ENSCAFG00000045756,NA
26235,ENSCAFG00000045757,NA
26236,ENSCAFG00000045758,NA
26237,ENSCAFG00000045759,NA
26238,ENSCAFG00000045760,NA
26239,ENSCAFG00000045761,NA
26240,ENSCAFG00000045762,NA
26241,ENSCAFG00000045763,NA
26242,ENSCAFG00000045764,NA
26243,ENSCAFG00000045765,NA
26244,ENSCAFG00000045766,NA
26245,ENSCAFG00000045768,NA
26246,ENSCAFG00000045769,NA
26247,ENSCAFG00000045770,NA
26248,ENSCAFG00000045771,NA
26249,ENSCAFG00000045772,NA
26250,ENSCAFG00000045773,NA
26251,ENSCAFG00000045774,NA
26252,ENSCAFG00000045775,NA
26253,ENSCAFG00000045777,NA
26254,ENSCAFG00000045778,NA
26255,ENSCAFG00000045779,NA
26256,ENSCAFG00000045780,NA
26257,ENSCAFG00000045781,NA
26258,ENSCAFG00000045782,NA
26259,ENSCAFG00000045783,GDI1
26260,ENSCAFG00000045784,NA
26261,ENSCAFG00000045785,SPAAR
26262,ENSCAFG00000045786,NA
26263,ENSCAFG00000045787,NA
26264,ENSCAFG00000045788,NA
26265,ENSCAFG00000045789,NA
26266,ENSCAFG00000045790,NA
26267,ENSCAFG00000045791,NA
26268,ENSCAFG00000045792,NA
26269,ENSCAFG00000045793,NA
26270,ENSCAFG00000045794,NA
26271,ENSCAFG00000045795,NA
26272,ENSCAFG00000045796,NA
26273,ENSCAFG00000045797,NA
26274,ENSCAFG00000045798,NA
26275,ENSCAFG00000045799,NA
26276,ENSCAFG00000045800,NA
26277,ENSCAFG00000045801,NA
26278,ENSCAFG00000045802,NA
26279,ENSCAFG00000045803,NA
26280,ENSCAFG00000045804,NA
26281,ENSCAFG00000045805,NA
26282,ENSCAFG00000045806,NA
26283,ENSCAFG00000045807,NA
26284,ENSCAFG00000045808,NA
26285,ENSCAFG00000045809,NA
26286,ENSCAFG00000045810,NA
26287,ENSCAFG00000045811,NA
26288,ENSCAFG00000045812,NA
26289,ENSCAFG00000045813,NA
26290,ENSCAFG00000045814,NA
26291,ENSCAFG00000045815,NA
26292,ENSCAFG00000045816,NA
26293,ENSCAFG00000045817,NA
26294,ENSCAFG00000045818,NA
26295,ENSCAFG00000045819,OR5T8
26296,ENSCAFG00000045820,NA
26297,ENSCAFG00000045821,NA
26298,ENSCAFG00000045822,NA
26299,ENSCAFG00000045823,NA
26300,ENSCAFG00000045824,NA
26301,ENSCAFG00000045825,ZNF274
26302,ENSCAFG00000045826,NA
26303,ENSCAFG00000045827,NA
26304,ENSCAFG00000045828,NA
26305,ENSCAFG00000045829,NA
26306,ENSCAFG00000045830,NA
26307,ENSCAFG00000045831,NA
26308,ENSCAFG00000045832,NA
26309,ENSCAFG00000045833,NA
26310,ENSCAFG00000045834,RTP2
26311,ENSCAFG00000045835,NA
26312,ENSCAFG00000045836,NA
26313,ENSCAFG00000045837,NA
26314,ENSCAFG00000045838,NA
26315,ENSCAFG00000045839,NA
26316,ENSCAFG00000045840,NA
26317,ENSCAFG00000045841,NA
26318,ENSCAFG00000045842,NA
26319,ENSCAFG00000045843,NA
26320,ENSCAFG00000045844,NA
26321,ENSCAFG00000045845,NA
26322,ENSCAFG00000045847,NA
26323,ENSCAFG00000045848,NA
26324,ENSCAFG00000045849,NA
26325,ENSCAFG00000045850,NA
26326,ENSCAFG00000045851,NA
26327,ENSCAFG00000045852,NA
26328,ENSCAFG00000045853,NA
26329,ENSCAFG00000045854,NA
26330,ENSCAFG00000045855,NA
26331,ENSCAFG00000045856,NA
26332,ENSCAFG00000045857,NA
26333,ENSCAFG00000045858,NA
26334,ENSCAFG00000045859,NA
26335,ENSCAFG00000045860,NA
26336,ENSCAFG00000045861,NA
26337,ENSCAFG00000045862,NA
26338,ENSCAFG00000045863,OR4C1
26339,ENSCAFG00000045864,NA
26340,ENSCAFG00000045865,NA
26341,ENSCAFG00000045866,NA
26342,ENSCAFG00000045867,NA
26343,ENSCAFG00000045868,NA
26344,ENSCAFG00000045869,NA
26345,ENSCAFG00000045870,NA
26346,ENSCAFG00000045871,NA
26347,ENSCAFG00000045872,NA
26348,ENSCAFG00000045873,NA
26349,ENSCAFG00000045874,NA
