ENSCAF (results),ensembl_gene_id,Hugo_Symbol,ENSCAF (add = in front),Hugo_Symbol (add = in front)
,ENSCAFG00000034760,NA,,
,ENSCAFG00000034762,NA,,
,ENSCAFG00000034766,NA,,
,ENSCAFG00000034770,NA,,
,ENSCAFG00000034788,NA,,
,ENSCAFG00000034791,NA,,
,ENSCAFG00000034800,NA,,
,ENSCAFG00000034809,NA,,
,ENSCAFG00000034824,NA,,
,ENSCAFG00000034826,NA,,
,ENSCAFG00000034831,NA,,
,ENSCAFG00000034839,NA,,
,ENSCAFG00000034844,NA,,
,ENSCAFG00000034858,NA,,
,ENSCAFG00000034861,NA,,
,ENSCAFG00000034862,NA,,
,ENSCAFG00000034867,NA,,
,ENSCAFG00000034875,NA,,
,ENSCAFG00000034876,NA,,
,ENSCAFG00000034882,NA,,
,ENSCAFG00000034885,NA,,
,ENSCAFG00000034889,NA,,
,ENSCAFG00000034892,NA,,
,ENSCAFG00000034896,NA,,
,ENSCAFG00000034897,NA,,
,ENSCAFG00000034900,NA,,
,ENSCAFG00000034905,NA,,
,ENSCAFG00000034918,NA,,
,ENSCAFG00000034926,NA,,
,ENSCAFG00000034945,NA,,
,ENSCAFG00000034946,NA,,
,ENSCAFG00000034948,NA,,
,ENSCAFG00000034951,NA,,
,ENSCAFG00000034967,NA,,
,ENSCAFG00000034971,NA,,
,ENSCAFG00000034977,NA,,
,ENSCAFG00000034984,NA,,
,ENSCAFG00000034985,NA,,
,ENSCAFG00000034987,NA,,
,ENSCAFG00000034990,NA,,
,ENSCAFG00000034998,NA,,
,ENSCAFG00000035000,NA,,
,ENSCAFG00000035012,NA,,
,ENSCAFG00000035018,NA,,
,ENSCAFG00000035027,NA,,
,ENSCAFG00000035029,NA,,
,ENSCAFG00000035032,NA,,
,ENSCAFG00000035038,NA,,
,ENSCAFG00000035045,NA,,
,ENSCAFG00000035056,NA,,
,ENSCAFG00000035064,NA,,
,ENSCAFG00000035067,NA,,
,ENSCAFG00000035070,NA,,
,ENSCAFG00000035080,NA,,
,ENSCAFG00000035085,NA,,
,ENSCAFG00000035088,NA,,
,ENSCAFG00000035092,NA,,
,ENSCAFG00000035094,NA,,
,ENSCAFG00000035096,NA,,
,ENSCAFG00000035099,NA,,
,ENSCAFG00000035100,NA,,
,ENSCAFG00000035107,NA,,
,ENSCAFG00000035113,NA,,
,ENSCAFG00000035115,NA,,
,ENSCAFG00000035129,NA,,
,ENSCAFG00000035134,NA,,
,ENSCAFG00000035135,NA,,
,ENSCAFG00000035151,NA,,
,ENSCAFG00000035164,NA,,
,ENSCAFG00000035173,NA,,
,ENSCAFG00000035176,NA,,
,ENSCAFG00000035183,NA,,
,ENSCAFG00000035184,NA,,
,ENSCAFG00000035188,NA,,
,ENSCAFG00000035189,NA,,
,ENSCAFG00000035203,NA,,
,ENSCAFG00000035210,FAM133B,,
,ENSCAFG00000035222,NA,,
,ENSCAFG00000035223,NA,,
,ENSCAFG00000035228,NA,,
,ENSCAFG00000035229,NA,,
,ENSCAFG00000035230,NA,,
,ENSCAFG00000035234,NA,,
,ENSCAFG00000035236,NA,,
,ENSCAFG00000035239,NA,,
,ENSCAFG00000035240,NA,,
,ENSCAFG00000035275,NA,,
,ENSCAFG00000035277,NA,,
,ENSCAFG00000035278,NA,,
,ENSCAFG00000035286,NA,,
,ENSCAFG00000035289,NA,,
,ENSCAFG00000035291,NA,,
,ENSCAFG00000035292,NA,,
,ENSCAFG00000035301,NA,,
,ENSCAFG00000035304,NA,,
,ENSCAFG00000035307,NA,,
,ENSCAFG00000035312,NA,,
,ENSCAFG00000035319,NA,,
,ENSCAFG00000035321,NA,,
,ENSCAFG00000035324,NA,,
,ENSCAFG00000035325,NA,,
,ENSCAFG00000035326,NA,,
,ENSCAFG00000035348,NA,,
,ENSCAFG00000035349,NA,,
,ENSCAFG00000035350,NA,,
,ENSCAFG00000035353,NA,,
,ENSCAFG00000035358,NA,,
,ENSCAFG00000035359,NA,,
,ENSCAFG00000035374,NA,,
,ENSCAFG00000035375,NA,,
,ENSCAFG00000035379,NA,,
,ENSCAFG00000035380,NA,,
,ENSCAFG00000035381,NA,,
,ENSCAFG00000035383,NA,,
,ENSCAFG00000035384,NA,,
,ENSCAFG00000035388,NA,,
,ENSCAFG00000035397,NA,,
,ENSCAFG00000035410,NA,,
,ENSCAFG00000035411,NA,,
,ENSCAFG00000035419,NA,,
,ENSCAFG00000035424,NA,,
,ENSCAFG00000035437,NA,,
,ENSCAFG00000035444,NA,,
,ENSCAFG00000035446,NA,,
,ENSCAFG00000035459,NA,,
,ENSCAFG00000035464,NA,,
,ENSCAFG00000035471,NA,,
,ENSCAFG00000035484,NA,,
,ENSCAFG00000035487,NA,,
,ENSCAFG00000035494,NA,,
,ENSCAFG00000035502,NA,,
,ENSCAFG00000035509,NA,,
,ENSCAFG00000035513,NA,,
,ENSCAFG00000035520,NA,,
,ENSCAFG00000035523,NA,,
,ENSCAFG00000035524,NA,,
,ENSCAFG00000035525,NA,,
,ENSCAFG00000035530,NA,,
,ENSCAFG00000035539,NA,,
,ENSCAFG00000035541,NA,,
,ENSCAFG00000035551,NA,,
,ENSCAFG00000035552,NA,,
,ENSCAFG00000035556,NA,,
,ENSCAFG00000035562,NA,,
,ENSCAFG00000035567,NA,,
,ENSCAFG00000035570,NA,,
,ENSCAFG00000035573,NA,,
,ENSCAFG00000035577,NA,,
,ENSCAFG00000035586,NA,,
,ENSCAFG00000035589,FAM200B,,
,ENSCAFG00000035595,NA,,
,ENSCAFG00000035598,NA,,
,ENSCAFG00000035601,NA,,
,ENSCAFG00000035602,NA,,
,ENSCAFG00000035605,NA,,
,ENSCAFG00000035612,NA,,
,ENSCAFG00000035634,NA,,
,ENSCAFG00000035643,NA,,
,ENSCAFG00000035645,NA,,
,ENSCAFG00000035654,NA,,
,ENSCAFG00000035659,NA,,
,ENSCAFG00000035663,NA,,
,ENSCAFG00000035668,NA,,
,ENSCAFG00000035673,NA,,
,ENSCAFG00000035674,NA,,
,ENSCAFG00000035682,NA,,
,ENSCAFG00000035684,NA,,
,ENSCAFG00000035692,NA,,
,ENSCAFG00000035722,NA,,
,ENSCAFG00000035736,NA,,
,ENSCAFG00000035737,NA,,
,ENSCAFG00000035747,NA,,
,ENSCAFG00000035751,NA,,
,ENSCAFG00000035761,NA,,
,ENSCAFG00000035762,NA,,
,ENSCAFG00000035764,NA,,
,ENSCAFG00000035770,KNCN,,
,ENSCAFG00000035780,NA,,
,ENSCAFG00000035787,NA,,
,ENSCAFG00000035792,NA,,
,ENSCAFG00000035804,NA,,
,ENSCAFG00000035808,NA,,
,ENSCAFG00000035816,NA,,
,ENSCAFG00000035828,NA,,
,ENSCAFG00000035836,NA,,
,ENSCAFG00000035842,NA,,
,ENSCAFG00000035855,NA,,
,ENSCAFG00000035859,NA,,
,ENSCAFG00000035867,NA,,
,ENSCAFG00000035875,NA,,
,ENSCAFG00000035881,NA,,
,ENSCAFG00000035885,NA,,
,ENSCAFG00000035901,NA,,
,ENSCAFG00000035903,NA,,
,ENSCAFG00000035912,NA,,
,ENSCAFG00000035916,NA,,
,ENSCAFG00000035926,NA,,
,ENSCAFG00000035929,NA,,
,ENSCAFG00000035931,NA,,
,ENSCAFG00000035932,NA,,
,ENSCAFG00000035941,NA,,
,ENSCAFG00000035942,NA,,
,ENSCAFG00000035948,NA,,
,ENSCAFG00000035953,NA,,
,ENSCAFG00000035955,NA,,
,ENSCAFG00000035964,NA,,
,ENSCAFG00000035967,NA,,
,ENSCAFG00000035976,NA,,
,ENSCAFG00000035992,LINC00672,,
,ENSCAFG00000035998,NA,,
,ENSCAFG00000036007,NA,,
,ENSCAFG00000036015,NA,,
,ENSCAFG00000036018,NA,,
,ENSCAFG00000036031,NA,,
,ENSCAFG00000036035,NA,,
,ENSCAFG00000036037,NA,,
,ENSCAFG00000036046,NA,,
,ENSCAFG00000036047,NA,,
,ENSCAFG00000036053,NA,,
,ENSCAFG00000036056,NA,,
,ENSCAFG00000036060,NA,,
,ENSCAFG00000036065,NA,,
,ENSCAFG00000036079,NA,,
,ENSCAFG00000036080,NA,,
,ENSCAFG00000036082,NA,,
,ENSCAFG00000036084,NA,,
,ENSCAFG00000036085,NA,,
,ENSCAFG00000036086,NA,,
,ENSCAFG00000036101,NA,,
,ENSCAFG00000036109,NA,,
,ENSCAFG00000036115,NA,,
,ENSCAFG00000036137,NA,,
,ENSCAFG00000036143,NA,,
,ENSCAFG00000036154,NA,,
,ENSCAFG00000036159,NA,,
,ENSCAFG00000036179,CELF4,,
,ENSCAFG00000036207,NA,,
,ENSCAFG00000036208,NA,,
,ENSCAFG00000036210,NA,,
,ENSCAFG00000036215,NA,,
,ENSCAFG00000036222,NA,,
,ENSCAFG00000036229,NA,,
,ENSCAFG00000036231,NA,,
,ENSCAFG00000036238,NA,,
,ENSCAFG00000036240,NA,,
,ENSCAFG00000036241,NA,,
,ENSCAFG00000036252,NA,,
,ENSCAFG00000036254,NA,,
,ENSCAFG00000036262,NA,,
,ENSCAFG00000036266,NA,,
,ENSCAFG00000036274,NA,,
,ENSCAFG00000036277,NA,,
,ENSCAFG00000036280,NA,,
,ENSCAFG00000036286,NA,,
,ENSCAFG00000036293,NA,,
,ENSCAFG00000036299,NA,,
,ENSCAFG00000036304,NA,,
,ENSCAFG00000036321,NA,,
,ENSCAFG00000036324,NA,,
,ENSCAFG00000036328,NA,,
,ENSCAFG00000036332,NA,,
,ENSCAFG00000036336,NA,,
,ENSCAFG00000036344,NA,,
,ENSCAFG00000036371,NA,,
,ENSCAFG00000036373,NA,,
,ENSCAFG00000036378,NA,,
,ENSCAFG00000036383,NA,,
,ENSCAFG00000036386,NA,,
,ENSCAFG00000036392,NA,,
,ENSCAFG00000036393,NA,,
,ENSCAFG00000036394,NA,,
,ENSCAFG00000036396,NA,,
,ENSCAFG00000036398,NA,,
,ENSCAFG00000036405,NA,,
,ENSCAFG00000036408,NA,,
,ENSCAFG00000036410,NA,,
,ENSCAFG00000036423,NA,,
,ENSCAFG00000036432,NA,,
,ENSCAFG00000036435,NA,,
,ENSCAFG00000036437,NA,,
,ENSCAFG00000036442,NA,,
,ENSCAFG00000036449,NA,,
,ENSCAFG00000036451,NA,,
,ENSCAFG00000036453,NA,,
,ENSCAFG00000036458,NA,,
,ENSCAFG00000036461,NA,,
,ENSCAFG00000036470,NA,,
,ENSCAFG00000036471,NA,,
,ENSCAFG00000036475,NA,,
,ENSCAFG00000036481,NA,,
,ENSCAFG00000036487,NA,,
,ENSCAFG00000036494,NA,,
,ENSCAFG00000036497,NA,,
,ENSCAFG00000036507,NA,,
,ENSCAFG00000036528,NA,,
,ENSCAFG00000036537,NA,,
,ENSCAFG00000036540,NA,,
,ENSCAFG00000036545,NA,,
,ENSCAFG00000036551,NA,,
,ENSCAFG00000036553,NA,,
,ENSCAFG00000036554,NA,,
,ENSCAFG00000036557,NA,,
,ENSCAFG00000036560,NA,,
,ENSCAFG00000036565,NA,,
,ENSCAFG00000036566,NA,,
,ENSCAFG00000036570,NA,,
,ENSCAFG00000036575,NA,,
,ENSCAFG00000036582,NA,,
,ENSCAFG00000036605,NA,,
,ENSCAFG00000036610,NA,,
,ENSCAFG00000036613,NA,,
,ENSCAFG00000036619,NA,,
,ENSCAFG00000036621,NA,,
,ENSCAFG00000036622,NA,,
,ENSCAFG00000036625,NA,,
,ENSCAFG00000036630,NA,,
,ENSCAFG00000036631,NA,,
,ENSCAFG00000036633,NA,,
,ENSCAFG00000036634,NA,,
,ENSCAFG00000036640,NA,,
,ENSCAFG00000036642,NA,,
,ENSCAFG00000036643,NA,,
,ENSCAFG00000036656,NA,,
,ENSCAFG00000036661,NA,,
,ENSCAFG00000036669,NA,,
,ENSCAFG00000036684,NA,,
,ENSCAFG00000036695,NA,,
,ENSCAFG00000036703,NA,,
,ENSCAFG00000036705,NA,,
,ENSCAFG00000036706,NA,,
,ENSCAFG00000036707,NA,,
,ENSCAFG00000036715,NA,,
,ENSCAFG00000036716,NA,,
,ENSCAFG00000036717,NA,,
,ENSCAFG00000036724,NA,,
,ENSCAFG00000036726,NA,,
,ENSCAFG00000036729,NA,,
,ENSCAFG00000036730,NA,,
,ENSCAFG00000036735,NA,,
,ENSCAFG00000036746,NA,,
,ENSCAFG00000036751,NA,,
,ENSCAFG00000036760,NA,,
,ENSCAFG00000036763,NA,,
,ENSCAFG00000036766,NA,,
,ENSCAFG00000036768,NA,,
,ENSCAFG00000036777,NA,,
,ENSCAFG00000036778,NA,,
,ENSCAFG00000036782,NA,,
,ENSCAFG00000036784,NA,,
,ENSCAFG00000036789,NA,,
,ENSCAFG00000036796,NA,,
,ENSCAFG00000036797,NA,,
,ENSCAFG00000036805,NA,,
,ENSCAFG00000036814,NA,,
,ENSCAFG00000036826,NA,,
,ENSCAFG00000036837,NA,,
,ENSCAFG00000036840,NA,,
,ENSCAFG00000036848,NA,,
,ENSCAFG00000036852,NA,,
,ENSCAFG00000036854,NA,,
,ENSCAFG00000036856,NA,,
,ENSCAFG00000036861,NA,,
,ENSCAFG00000036870,NA,,
,ENSCAFG00000036888,NA,,
,ENSCAFG00000036893,NA,,
,ENSCAFG00000036899,NA,,
,ENSCAFG00000036906,NA,,
,ENSCAFG00000036912,NA,,
,ENSCAFG00000036914,NA,,
,ENSCAFG00000036919,NA,,
,ENSCAFG00000036922,NA,,
,ENSCAFG00000036932,NA,,
,ENSCAFG00000036943,NA,,
,ENSCAFG00000036945,NA,,
,ENSCAFG00000036947,NA,,
,ENSCAFG00000036953,NA,,
,ENSCAFG00000036954,NA,,
,ENSCAFG00000036961,NA,,
,ENSCAFG00000036968,NA,,
,ENSCAFG00000036984,NA,,
,ENSCAFG00000036986,NA,,
,ENSCAFG00000036987,NA,,
,ENSCAFG00000036992,NA,,
,ENSCAFG00000036993,NA,,
,ENSCAFG00000037000,NA,,
,ENSCAFG00000037005,NA,,
,ENSCAFG00000037006,NA,,
,ENSCAFG00000037013,NA,,
,ENSCAFG00000037034,NA,,
,ENSCAFG00000037035,NA,,
,ENSCAFG00000037037,NA,,
,ENSCAFG00000037039,NA,,
,ENSCAFG00000037040,NA,,
,ENSCAFG00000037043,NA,,
,ENSCAFG00000037046,NA,,
,ENSCAFG00000037048,NA,,
,ENSCAFG00000037054,NA,,
,ENSCAFG00000037058,NA,,
,ENSCAFG00000037061,NA,,
,ENSCAFG00000037067,NA,,
,ENSCAFG00000037068,NA,,
,ENSCAFG00000037073,NA,,
,ENSCAFG00000037079,NA,,
,ENSCAFG00000037081,NA,,
,ENSCAFG00000037111,NA,,
,ENSCAFG00000037112,NA,,
,ENSCAFG00000037114,NA,,
,ENSCAFG00000037118,NA,,
,ENSCAFG00000037122,NA,,
,ENSCAFG00000037128,NA,,
,ENSCAFG00000037135,NA,,
,ENSCAFG00000037140,NA,,
,ENSCAFG00000037155,NA,,
,ENSCAFG00000037156,NA,,
,ENSCAFG00000037158,NA,,
,ENSCAFG00000037160,NA,,
,ENSCAFG00000037162,NA,,
,ENSCAFG00000037167,NA,,
,ENSCAFG00000037176,NA,,
,ENSCAFG00000037182,NA,,
,ENSCAFG00000037184,NA,,
,ENSCAFG00000037188,NA,,
,ENSCAFG00000037189,NA,,
,ENSCAFG00000037204,NA,,
,ENSCAFG00000037205,NA,,
,ENSCAFG00000037206,NA,,
,ENSCAFG00000037207,NA,,
,ENSCAFG00000037208,NA,,
,ENSCAFG00000037209,NA,,
,ENSCAFG00000037220,NA,,
,ENSCAFG00000037226,NA,,
,ENSCAFG00000037228,NA,,
,ENSCAFG00000037234,NA,,
,ENSCAFG00000037238,NA,,
,ENSCAFG00000037239,NA,,
,ENSCAFG00000037241,NA,,
,ENSCAFG00000037245,NA,,
,ENSCAFG00000037247,NA,,
,ENSCAFG00000037250,NA,,
,ENSCAFG00000037256,NA,,
,ENSCAFG00000037258,NA,,
,ENSCAFG00000037270,NA,,
,ENSCAFG00000037276,NA,,
,ENSCAFG00000037283,NA,,
,ENSCAFG00000037284,NA,,
,ENSCAFG00000037287,NA,,
,ENSCAFG00000037290,NA,,
,ENSCAFG00000037291,NA,,
,ENSCAFG00000037303,NA,,
,ENSCAFG00000037306,NA,,
,ENSCAFG00000037317,NA,,
,ENSCAFG00000037318,NA,,
,ENSCAFG00000037325,NA,,
,ENSCAFG00000037326,NA,,
,ENSCAFG00000037329,NA,,
,ENSCAFG00000037344,NA,,
,ENSCAFG00000037352,NA,,
,ENSCAFG00000037353,NA,,
,ENSCAFG00000037364,NA,,
,ENSCAFG00000037377,NA,,
,ENSCAFG00000037391,NA,,
,ENSCAFG00000037394,NA,,
,ENSCAFG00000037399,NA,,
,ENSCAFG00000037410,NA,,
,ENSCAFG00000037413,NA,,
,ENSCAFG00000037415,NA,,
,ENSCAFG00000037426,NA,,
,ENSCAFG00000037443,NA,,
,ENSCAFG00000037451,NA,,
,ENSCAFG00000037456,NA,,
,ENSCAFG00000037458,NA,,
,ENSCAFG00000037461,NA,,
,ENSCAFG00000037465,NA,,
,ENSCAFG00000037470,NA,,
,ENSCAFG00000037480,NA,,
,ENSCAFG00000037485,NA,,
,ENSCAFG00000037497,NA,,
,ENSCAFG00000037499,NDUFS4,,
,ENSCAFG00000037501,NA,,
,ENSCAFG00000037519,NA,,
,ENSCAFG00000037528,NA,,
,ENSCAFG00000037529,NA,,
,ENSCAFG00000037534,NA,,
,ENSCAFG00000037540,NA,,
,ENSCAFG00000037541,NA,,
,ENSCAFG00000037544,NA,,
,ENSCAFG00000037545,NA,,
,ENSCAFG00000037551,NA,,
,ENSCAFG00000037555,NA,,
,ENSCAFG00000037560,NA,,
,ENSCAFG00000037575,NA,,
,ENSCAFG00000037581,NA,,
,ENSCAFG00000037582,NA,,
,ENSCAFG00000037583,NA,,
,ENSCAFG00000037587,NA,,
,ENSCAFG00000037593,NA,,
,ENSCAFG00000037603,NA,,
,ENSCAFG00000037613,NA,,
,ENSCAFG00000037622,NA,,
,ENSCAFG00000037624,NA,,
,ENSCAFG00000037626,NA,,
,ENSCAFG00000037640,NA,,
,ENSCAFG00000037642,NA,,
,ENSCAFG00000037644,NA,,
,ENSCAFG00000037650,NA,,
,ENSCAFG00000037651,NA,,
,ENSCAFG00000037654,NA,,
,ENSCAFG00000037664,NA,,
,ENSCAFG00000037669,NA,,
,ENSCAFG00000037675,NA,,
,ENSCAFG00000037676,NA,,
,ENSCAFG00000037678,NA,,
,ENSCAFG00000037692,NA,,
,ENSCAFG00000037696,NA,,
,ENSCAFG00000037699,NA,,
,ENSCAFG00000037703,NA,,
,ENSCAFG00000037704,NA,,
,ENSCAFG00000037705,NA,,
,ENSCAFG00000037709,NA,,
,ENSCAFG00000037714,NA,,
,ENSCAFG00000037726,NA,,
,ENSCAFG00000037727,NA,,
,ENSCAFG00000037728,NA,,
,ENSCAFG00000037735,NA,,
,ENSCAFG00000037736,NA,,
,ENSCAFG00000037737,NA,,
,ENSCAFG00000037741,NA,,
,ENSCAFG00000037748,NA,,
,ENSCAFG00000037752,NA,,
,ENSCAFG00000037758,NA,,
,ENSCAFG00000037762,NA,,
,ENSCAFG00000037766,NA,,
,ENSCAFG00000037768,NA,,
,ENSCAFG00000037777,NA,,
,ENSCAFG00000037778,NA,,
,ENSCAFG00000037784,NA,,
,ENSCAFG00000037803,NA,,
,ENSCAFG00000037804,NA,,
,ENSCAFG00000037809,NA,,
,ENSCAFG00000037811,NA,,
,ENSCAFG00000037816,NA,,
,ENSCAFG00000037818,NA,,
,ENSCAFG00000037819,NA,,
,ENSCAFG00000037826,NA,,
,ENSCAFG00000037845,NA,,
,ENSCAFG00000037848,NA,,
,ENSCAFG00000037856,NA,,
,ENSCAFG00000037859,NA,,
,ENSCAFG00000037862,NA,,
,ENSCAFG00000037865,NA,,
,ENSCAFG00000037870,NA,,
,ENSCAFG00000037884,NA,,
,ENSCAFG00000037890,NA,,
,ENSCAFG00000037899,NA,,
,ENSCAFG00000037902,NA,,
,ENSCAFG00000037907,NA,,
,ENSCAFG00000037913,NA,,
,ENSCAFG00000037916,NA,,
,ENSCAFG00000037920,NA,,
,ENSCAFG00000037921,NA,,
,ENSCAFG00000037933,NA,,
,ENSCAFG00000037935,NA,,
,ENSCAFG00000037946,NA,,
,ENSCAFG00000037958,NA,,
,ENSCAFG00000037972,NA,,
,ENSCAFG00000037985,NA,,
,ENSCAFG00000037987,NA,,
,ENSCAFG00000037992,NA,,
,ENSCAFG00000037998,NA,,
,ENSCAFG00000037999,NA,,
,ENSCAFG00000038004,NA,,
,ENSCAFG00000038009,NA,,
,ENSCAFG00000038013,NA,,
,ENSCAFG00000038018,NA,,
,ENSCAFG00000038022,NA,,
,ENSCAFG00000038028,NA,,
,ENSCAFG00000038033,NA,,
,ENSCAFG00000038045,NA,,
,ENSCAFG00000038049,NA,,
,ENSCAFG00000038054,NA,,
,ENSCAFG00000038060,NA,,
,ENSCAFG00000038064,NA,,
,ENSCAFG00000038066,NA,,
,ENSCAFG00000038070,NA,,
,ENSCAFG00000038073,NA,,
,ENSCAFG00000038075,NA,,
,ENSCAFG00000038087,NA,,
,ENSCAFG00000038089,NA,,
,ENSCAFG00000038094,NA,,
,ENSCAFG00000038098,NA,,
,ENSCAFG00000038108,NA,,
,ENSCAFG00000038112,NA,,
,ENSCAFG00000038120,NA,,
,ENSCAFG00000038121,NA,,
,ENSCAFG00000038130,NA,,
,ENSCAFG00000038146,NA,,
,ENSCAFG00000038148,NA,,
,ENSCAFG00000038152,NA,,
,ENSCAFG00000038153,NA,,
,ENSCAFG00000038160,NA,,
,ENSCAFG00000038163,NA,,
,ENSCAFG00000038165,NA,,
,ENSCAFG00000038185,NA,,
,ENSCAFG00000038194,NA,,
,ENSCAFG00000038196,NA,,
,ENSCAFG00000038198,NA,,
,ENSCAFG00000038203,NA,,
,ENSCAFG00000038204,NA,,
,ENSCAFG00000038209,NA,,
,ENSCAFG00000038227,NA,,
,ENSCAFG00000038228,NA,,
,ENSCAFG00000038239,NA,,
,ENSCAFG00000038242,NA,,
,ENSCAFG00000038245,NA,,
,ENSCAFG00000038248,NA,,
,ENSCAFG00000038263,NA,,
,ENSCAFG00000038271,NA,,
,ENSCAFG00000038273,NA,,
,ENSCAFG00000038277,NA,,
,ENSCAFG00000038278,NA,,
,ENSCAFG00000038279,NA,,
,ENSCAFG00000038281,NA,,
,ENSCAFG00000038294,NA,,
,ENSCAFG00000038295,NA,,
,ENSCAFG00000038305,NA,,
,ENSCAFG00000038309,NA,,
,ENSCAFG00000038312,NA,,
,ENSCAFG00000038319,NA,,
,ENSCAFG00000038329,NA,,
,ENSCAFG00000038330,NA,,
,ENSCAFG00000038338,NA,,
,ENSCAFG00000038339,NA,,
,ENSCAFG00000038341,NA,,
,ENSCAFG00000038344,NA,,
,ENSCAFG00000038351,SMKR1,,
,ENSCAFG00000038353,NA,,
,ENSCAFG00000038354,NA,,
,ENSCAFG00000038356,NA,,
,ENSCAFG00000038363,NA,,
,ENSCAFG00000038367,NA,,
,ENSCAFG00000038372,NA,,
,ENSCAFG00000038375,NA,,
,ENSCAFG00000038376,NA,,
,ENSCAFG00000038378,NA,,
,ENSCAFG00000038382,NA,,
,ENSCAFG00000038392,NA,,
,ENSCAFG00000038398,NA,,
,ENSCAFG00000038405,NA,,
,ENSCAFG00000038424,NA,,
,ENSCAFG00000038425,NA,,
,ENSCAFG00000038427,NA,,
,ENSCAFG00000038428,NA,,
,ENSCAFG00000038435,NA,,
,ENSCAFG00000038442,NA,,
,ENSCAFG00000038443,NA,,
,ENSCAFG00000038450,NA,,
,ENSCAFG00000038451,NA,,
,ENSCAFG00000038455,NA,,
,ENSCAFG00000038460,NA,,
,ENSCAFG00000038465,NA,,
,ENSCAFG00000038467,NA,,
,ENSCAFG00000038469,NA,,
,ENSCAFG00000038476,NA,,
,ENSCAFG00000038477,NA,,
,ENSCAFG00000038478,NA,,
,ENSCAFG00000038482,NA,,
,ENSCAFG00000038484,NA,,
,ENSCAFG00000038486,NA,,
,ENSCAFG00000038491,NA,,
,ENSCAFG00000038492,NA,,
,ENSCAFG00000038494,NA,,
,ENSCAFG00000038495,NA,,
,ENSCAFG00000038501,NA,,
,ENSCAFG00000038510,NA,,
,ENSCAFG00000038511,NA,,
,ENSCAFG00000038515,NA,,
,ENSCAFG00000038521,NA,,
,ENSCAFG00000038523,NA,,
,ENSCAFG00000038525,NA,,
,ENSCAFG00000038534,NA,,
,ENSCAFG00000038541,NA,,
,ENSCAFG00000038542,NA,,
,ENSCAFG00000038544,NA,,
,ENSCAFG00000038548,NA,,
,ENSCAFG00000038553,NA,,
,ENSCAFG00000038568,NA,,
,ENSCAFG00000038569,NA,,
,ENSCAFG00000038574,NA,,
,ENSCAFG00000038596,NA,,
,ENSCAFG00000038606,NA,,
,ENSCAFG00000038608,NA,,
,ENSCAFG00000038615,NA,,
,ENSCAFG00000038617,NA,,
,ENSCAFG00000038625,NA,,
,ENSCAFG00000038628,NA,,
,ENSCAFG00000038636,NA,,
,ENSCAFG00000038648,NA,,
,ENSCAFG00000038652,NA,,
,ENSCAFG00000038655,NA,,
,ENSCAFG00000038670,NA,,
,ENSCAFG00000038673,NA,,
,ENSCAFG00000038675,NA,,
,ENSCAFG00000038685,NA,,
,ENSCAFG00000038690,NA,,
,ENSCAFG00000038700,NA,,
,ENSCAFG00000038708,NA,,
,ENSCAFG00000038711,NA,,
,ENSCAFG00000038716,NA,,
,ENSCAFG00000038717,NA,,
,ENSCAFG00000038718,NA,,
,ENSCAFG00000038721,NA,,
,ENSCAFG00000038733,NA,,
,ENSCAFG00000038735,NA,,
,ENSCAFG00000038744,NA,,
,ENSCAFG00000038754,NA,,
,ENSCAFG00000038765,NA,,
,ENSCAFG00000038771,NA,,
,ENSCAFG00000038775,NA,,
,ENSCAFG00000038781,NA,,
,ENSCAFG00000038792,NA,,
,ENSCAFG00000038812,NA,,
,ENSCAFG00000038813,NA,,
,ENSCAFG00000038816,NA,,
,ENSCAFG00000038824,NA,,
,ENSCAFG00000038827,NA,,
,ENSCAFG00000038832,NA,,
,ENSCAFG00000038850,NA,,
,ENSCAFG00000038853,NA,,
,ENSCAFG00000038858,NA,,
,ENSCAFG00000038859,NA,,
,ENSCAFG00000038863,NA,,
,ENSCAFG00000038865,NA,,
,ENSCAFG00000038866,NA,,
,ENSCAFG00000038878,NA,,
,ENSCAFG00000038893,NA,,
,ENSCAFG00000038899,NA,,
,ENSCAFG00000038902,NA,,
,ENSCAFG00000038903,NA,,
,ENSCAFG00000038908,NA,,
,ENSCAFG00000038910,C1orf232,,
,ENSCAFG00000038918,NA,,
,ENSCAFG00000038924,NA,,
,ENSCAFG00000038926,NA,,
,ENSCAFG00000038931,NA,,
,ENSCAFG00000038939,NA,,
,ENSCAFG00000038940,NA,,
,ENSCAFG00000038943,NA,,
,ENSCAFG00000038948,NA,,
,ENSCAFG00000038961,NA,,
,ENSCAFG00000038962,NA,,
,ENSCAFG00000038966,NA,,
,ENSCAFG00000038991,NA,,
,ENSCAFG00000038995,NA,,
,ENSCAFG00000038997,NA,,
,ENSCAFG00000038998,NA,,
,ENSCAFG00000039001,NA,,
,ENSCAFG00000039004,NA,,
,ENSCAFG00000039032,NA,,
,ENSCAFG00000039035,NA,,
,ENSCAFG00000039046,NA,,
,ENSCAFG00000039052,NA,,
,ENSCAFG00000039058,NA,,
,ENSCAFG00000039068,NA,,
,ENSCAFG00000039069,NA,,
,ENSCAFG00000039071,NA,,
,ENSCAFG00000039078,NA,,
,ENSCAFG00000039100,NA,,
,ENSCAFG00000039104,NA,,
,ENSCAFG00000039109,NA,,
,ENSCAFG00000039121,NA,,
,ENSCAFG00000039123,NA,,
,ENSCAFG00000039128,NA,,
,ENSCAFG00000039129,NA,,
