gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,source_file
ENSCAFG00000024323,,5.52339117,-0.045754221,0.19602779,0.052578299,0.657993993,vegf
ENSCAFG00000025790,,22.25706515,-0.051967616,0.13694536,0.05258979,0.657993993,vegf
ENSCAFG00000025801,,33.94129279,-0.056508014,0.12732447,0.052878838,0.657993993,vegf
ENSCAFG00000028731,,27.84525346,0.076003842,0.113136657,0.052751361,0.657993993,vegf
ENSCAFG00000029526,LBX2,108.8419005,-0.046266948,0.171181155,0.052671237,0.657993993,vegf
ENSCAFG00000030050,CCSAP,190.2160367,0.059988273,0.123204507,0.052592124,0.657993993,vegf
ENSCAFG00000005520,SNRPB2,3892.873112,0.078079378,0.112090426,0.053031937,0.659350521,vegf
ENSCAFG00000000083,PIGN,542.2228355,-0.058873509,0.123788313,0.053450966,0.659410355,vegf
ENSCAFG00000000992,ATAD2,6337.267173,-0.07447131,0.113567257,0.053389766,0.659410355,vegf
ENSCAFG00000004816,LLGL2,489.4518198,0.045484148,0.186253365,0.053280384,0.659410355,vegf
ENSCAFG00000005633,FCHSD2,533.1607042,-0.045396358,0.183133607,0.053609223,0.659410355,vegf
ENSCAFG00000006612,SUCLG2,3180.090827,0.076386241,0.112623424,0.053609881,0.659410355,vegf
ENSCAFG00000007013,C21H11orf16,64.46293364,-0.056025285,0.127631446,0.053334283,0.659410355,vegf
ENSCAFG00000008141,FBXW7,494.0716294,-0.052919639,0.133670156,0.053186183,0.659410355,vegf
ENSCAFG00000018218,AMOT,109.8966093,0.06792134,0.451947278,0.05324546,0.659410355,vegf
ENSCAFG00000018297,XAB2,1826.671261,0.087992583,0.106133765,0.05356797,0.659410355,vegf
ENSCAFG00000028544,,22.56230043,0.058003147,0.362335013,0.053500921,0.659410355,vegf
ENSCAFG00000031648,,59.83190124,0.061629047,0.121069059,0.053449783,0.659410355,vegf
ENSCAFG00000044070,,2718.38543,-0.055103454,0.128950961,0.053512151,0.659410355,vegf
ENSCAFG00000049483,PCDHGB5,45.60544425,-0.049925832,0.279309121,0.053376527,0.659410355,vegf
ENSCAFG00000002994,NT5E,158.9100268,-0.05070599,0.290494325,0.053833038,0.659649165,vegf
ENSCAFG00000008485,MED12L,230.9855104,-0.052650297,0.311172367,0.053766664,0.659649165,vegf
ENSCAFG00000012128,LRP2,85.24364115,0.062082676,0.401175804,0.05381317,0.659649165,vegf
ENSCAFG00000019191,RAX2,9.623820163,-0.05290011,0.314123848,0.053849812,0.659649165,vegf
ENSCAFG00000019546,POLR2E,5524.81892,0.078677228,0.111505535,0.053803986,0.659649165,vegf
ENSCAFG00000003685,CREM,502.5770114,0.054147951,0.130060395,0.054081504,0.661411926,vegf
ENSCAFG00000026148,,38.45760987,-0.049475578,0.142605009,0.054082155,0.661411926,vegf
ENSCAFG00000015762,AP1M1,3788.308916,0.085316377,0.107708667,0.054287407,0.6633797,vegf
ENSCAFG00000012547,PLEKHA1,399.8051072,0.057839346,0.124310722,0.054353231,0.663641854,vegf
ENSCAFG00000002078,,352.15597,0.046094844,0.235257259,0.055057636,0.663858173,vegf
ENSCAFG00000003253,YRDC,1268.295222,0.077101584,0.111667054,0.05523621,0.663858173,vegf
ENSCAFG00000003665,SLC17A7,22.39074571,0.066882573,0.451676987,0.055120254,0.663858173,vegf
ENSCAFG00000004478,LRCH1,496.390195,-0.045203998,0.174542897,0.054703078,0.663858173,vegf
ENSCAFG00000007010,RASSF4,346.3576164,0.045717552,0.164867667,0.054887693,0.663858173,vegf
ENSCAFG00000009142,LPIN3,700.8960805,-0.059128028,0.122698345,0.05459914,0.663858173,vegf
ENSCAFG00000009173,EXOC2,1338.401287,0.071266583,0.114301938,0.055229708,0.663858173,vegf
ENSCAFG00000010398,KIAA0319,124.2490394,0.048141331,0.266062481,0.05514369,0.663858173,vegf
ENSCAFG00000012942,SRMS,62.83132591,-0.055792063,0.346254613,0.054657298,0.663858173,vegf
ENSCAFG00000013038,DHX30,4068.935943,0.093441276,0.096798594,0.054840482,0.663858173,vegf
ENSCAFG00000013780,,174.6557557,0.046465222,0.157824888,0.054756779,0.663858173,vegf
ENSCAFG00000017868,,162.5706036,0.063097936,0.118865935,0.055304423,0.663858173,vegf
ENSCAFG00000018268,SLFN14,8.147508129,-0.051791174,0.309077284,0.055358596,0.663858173,vegf
ENSCAFG00000018353,,2540.877195,0.09085396,0.079864928,0.055471623,0.663858173,vegf
ENSCAFG00000018614,PRKAA1,960.0605712,0.066884529,0.116695737,0.054830112,0.663858173,vegf
ENSCAFG00000019429,MKNK2,828.6442613,0.068891483,0.115516497,0.055076196,0.663858173,vegf
ENSCAFG00000023676,,24.88519784,-0.055663759,0.127095454,0.054517579,0.663858173,vegf
ENSCAFG00000023777,CLDN15,26.99588512,-0.050810661,0.136220548,0.055252625,0.663858173,vegf
ENSCAFG00000024573,H4C14,4.821426988,-0.046032216,0.160402825,0.055095379,0.663858173,vegf
ENSCAFG00000029142,C4H5orf51,272.9357049,0.062498443,0.119227289,0.055449769,0.663858173,vegf
ENSCAFG00000029920,TSC22D3,367.0970807,-0.045438951,0.170485605,0.054637138,0.663858173,vegf
ENSCAFG00000038902,,58.36238653,0.063002902,0.415839207,0.055215017,0.663858173,vegf
ENSCAFG00000041516,,9.079819295,-0.059955124,0.385094176,0.054599799,0.663858173,vegf
ENSCAFG00000046259,,20.57237574,-0.044812623,0.209718363,0.055480559,0.663858173,vegf
ENSCAFG00000046637,,3442.588806,-0.069300258,0.115206973,0.055328634,0.663858173,vegf
ENSCAFG00000023249,CILP2,372.0620599,0.045923283,0.235876545,0.055587431,0.664605279,vegf
ENSCAFG00000009758,VANGL1,880.9181005,0.059856408,0.121209249,0.055807415,0.666702479,vegf
ENSCAFG00000041522,,4.700743633,0.044485193,0.181735696,0.055865271,0.66686102,vegf
ENSCAFG00000004185,TMEM160,4.931956689,0.054314657,0.337136442,0.055935514,0.66716705,vegf
ENSCAFG00000009266,TBC1D23,1270.105533,-0.067840473,0.115584129,0.056213941,0.668728777,vegf
ENSCAFG00000010060,RRP9,1935.406434,0.077116759,0.11130692,0.056158939,0.668728777,vegf
ENSCAFG00000017137,TENM2,326.7648084,0.055693914,0.351830998,0.05624529,0.668728777,vegf
ENSCAFG00000018684,NUP155,2835.92034,0.067866936,0.115570838,0.056212905,0.668728777,vegf
ENSCAFG00000017658,PLK1,4953.604458,0.05636285,0.124631249,0.056329065,0.668884732,vegf
ENSCAFG00000045266,,24.00492717,-0.059709772,0.121017676,0.056347848,0.668884732,vegf
ENSCAFG00000048362,,14.08479279,-0.049656508,0.29028825,0.056406324,0.669047894,vegf
ENSCAFG00000001811,ZFAND5,1153.507809,-0.066240393,0.116275015,0.056615359,0.669218626,vegf
ENSCAFG00000007692,VAMP8,2327.884611,0.063667672,0.117802789,0.056664293,0.669218626,vegf
ENSCAFG00000016617,,42.0309743,0.05067914,0.134596187,0.056689176,0.669218626,vegf
ENSCAFG00000041631,,5.519683801,0.052881513,0.32539137,0.0565686,0.669218626,vegf
ENSCAFG00000042629,,66.80219575,-0.050233947,0.297393635,0.056552132,0.669218626,vegf
ENSCAFG00000050011,,17.11590319,-0.044112797,0.193152488,0.056547873,0.669218626,vegf
ENSCAFG00000015505,DAAM1,421.0087247,0.050104397,0.135819798,0.0569319,0.671024765,vegf
ENSCAFG00000029067,,171.814935,-0.046160926,0.152800859,0.056922248,0.671024765,vegf
ENSCAFG00000018394,ARL15,86.49803022,0.054248093,0.12707877,0.056988469,0.671162617,vegf
ENSCAFG00000005121,SFMBT2,113.401712,-0.051638736,0.31467997,0.057078923,0.671699014,vegf
ENSCAFG00000001941,TMEM63B,2367.080203,-0.054019765,0.127058646,0.0574221,0.672036264,vegf
ENSCAFG00000006057,NSD3,1163.912698,-0.069164303,0.114469773,0.057357434,0.672036264,vegf
ENSCAFG00000011754,,222.4716282,0.067096742,0.11549514,0.057379902,0.672036264,vegf
ENSCAFG00000012148,GBX2,28.31959585,0.063884514,0.433971446,0.057391147,0.672036264,vegf
ENSCAFG00000013417,STYK1,15.84852192,-0.056292079,0.361373236,0.057188749,0.672036264,vegf
ENSCAFG00000014785,CEP152,1624.904009,0.054926203,0.125849484,0.057243093,0.672036264,vegf
ENSCAFG00000045072,,6.621884407,0.052298973,0.322551066,0.057333441,0.672036264,vegf
ENSCAFG00000000816,EIF3H,11766.90305,-0.085926267,0.105552915,0.057545982,0.672959546,vegf
ENSCAFG00000009608,CEP97,368.7296374,-0.053822125,0.127165505,0.05765846,0.673222157,vegf
ENSCAFG00000018225,,100.434784,0.046999615,0.146131228,0.057618448,0.673222157,vegf
ENSCAFG00000000522,SNCAIP,23.73721585,0.064721067,0.44743871,0.058525046,0.675431418,vegf
ENSCAFG00000000555,RNF19A,2330.450581,-0.05403684,0.126333753,0.058244342,0.675431418,vegf
ENSCAFG00000002585,RPL28,21539.54328,-0.084827139,0.105925856,0.058486031,0.675431418,vegf
ENSCAFG00000006526,LMNTD2,36.55885887,-0.050084597,0.301704038,0.057962025,0.675431418,vegf
ENSCAFG00000006655,ADGRD1,59.54686908,0.057817305,0.380900187,0.058435641,0.675431418,vegf
ENSCAFG00000008140,ERC2,75.32260321,0.063420789,0.433824103,0.058332277,0.675431418,vegf
ENSCAFG00000008844,KLHL2,1089.186178,0.062943145,0.11757344,0.058171302,0.675431418,vegf
ENSCAFG00000010457,RIPOR2,328.1314961,-0.060235414,0.403627922,0.058383944,0.675431418,vegf
ENSCAFG00000010568,NEPRO,453.2062316,-0.066163543,0.115612655,0.058311763,0.675431418,vegf
ENSCAFG00000013108,AP3B2,17.42008693,0.05439182,0.346720868,0.058141336,0.675431418,vegf
ENSCAFG00000016062,MYRF,160.1538724,0.043428005,0.199204249,0.05849648,0.675431418,vegf
ENSCAFG00000028771,,6.824114115,0.043688794,0.177054339,0.058193434,0.675431418,vegf
ENSCAFG00000042107,,8.998226303,-0.043781433,0.210668164,0.058267785,0.675431418,vegf
ENSCAFG00000044822,,10.17718757,-0.043400224,0.188778888,0.058407333,0.675431418,vegf
ENSCAFG00000048831,,6.755608802,0.044500858,0.22635234,0.058030576,0.675431418,vegf
ENSCAFG00000000017,ZNF236,638.1862084,-0.0500216,0.133282807,0.059061875,0.676091549,vegf
ENSCAFG00000002156,TFAP2B,129.0260699,0.063640943,0.43806649,0.058790208,0.676091549,vegf
ENSCAFG00000002324,NOL8,2875.896352,-0.080663296,0.108484389,0.058834714,0.676091549,vegf
ENSCAFG00000002515,MACC1,25.6041174,0.055033209,0.356310958,0.05899182,0.676091549,vegf
ENSCAFG00000003241,,135.8437809,-0.07549473,0.111047891,0.058868911,0.676091549,vegf
ENSCAFG00000006240,MCF2L,938.3314257,-0.056431244,0.370567845,0.059177271,0.676091549,vegf
ENSCAFG00000011286,OSTC,849.0991144,0.0587452,0.120481366,0.058780074,0.676091549,vegf
ENSCAFG00000012407,FZD7,240.7256187,0.048167157,0.138470324,0.059189327,0.676091549,vegf
ENSCAFG00000019664,INPP5E,464.9878455,-0.061759048,0.117992599,0.058988224,0.676091549,vegf
ENSCAFG00000028762,KLRG1,272.8123917,-0.065776415,0.459885029,0.058895353,0.676091549,vegf
ENSCAFG00000030603,,237.0317596,-0.047410555,0.141248514,0.059175145,0.676091549,vegf
ENSCAFG00000030825,H4C4,3.815299854,0.043261331,0.198028556,0.0589034,0.676091549,vegf
ENSCAFG00000042336,GTF2H3,540.1292839,-0.070623218,0.113106169,0.059215079,0.676091549,vegf
ENSCAFG00000045325,,98.2745996,-0.04340172,0.175534211,0.05907485,0.676091549,vegf
ENSCAFG00000000021,ZADH2,703.2650175,-0.055540177,0.12282382,0.060317465,0.677735232,vegf
ENSCAFG00000000285,CITED2,1298.122595,-0.044466074,0.154426127,0.060446533,0.677735232,vegf
ENSCAFG00000000629,DENND6B,670.3841109,-0.053552697,0.125431415,0.060270675,0.677735232,vegf
ENSCAFG00000002294,MITD1,61.31097231,-0.065158677,0.115661142,0.059548767,0.677735232,vegf
ENSCAFG00000003272,ELMO1,3662.278862,-0.046433686,0.266722454,0.059861983,0.677735232,vegf
ENSCAFG00000004511,ZC3H13,2215.823935,-0.065606836,0.115403885,0.059586054,0.677735232,vegf
ENSCAFG00000006447,TOPBP1,5601.105178,-0.062720452,0.116809745,0.060215655,0.677735232,vegf
ENSCAFG00000006785,ARHGAP33,1053.429825,-0.044855319,0.152775859,0.060024661,0.677735232,vegf
ENSCAFG00000006918,MAP3K12,721.1716396,-0.052149112,0.127716751,0.060192098,0.677735232,vegf
ENSCAFG00000008689,PRKCD,1192.04368,0.050332274,0.131943985,0.059577432,0.677735232,vegf
ENSCAFG00000009174,CLDND1,2482.373043,-0.044056139,0.158810876,0.06022252,0.677735232,vegf
ENSCAFG00000009182,CPOX,710.5027105,-0.048191307,0.136574229,0.060427568,0.677735232,vegf
ENSCAFG00000011295,PSMB5,4841.724582,0.063463907,0.116278199,0.060406226,0.677735232,vegf
ENSCAFG00000015065,,1804.972976,0.077655213,0.109558749,0.060148784,0.677735232,vegf
ENSCAFG00000015804,WNK1,8238.727237,-0.069546127,0.113218661,0.060281622,0.677735232,vegf
ENSCAFG00000017891,DEGS2,53.85143336,-0.043727301,0.163486542,0.059988808,0.677735232,vegf
ENSCAFG00000018044,,77.72358552,-0.063356385,0.116653626,0.059662592,0.677735232,vegf
ENSCAFG00000019216,GNB1,9206.831773,0.087584576,0.102288137,0.060093646,0.677735232,vegf
ENSCAFG00000028833,,317.5313687,-0.043503969,0.166349855,0.060027174,0.677735232,vegf
ENSCAFG00000031661,,379.4922305,-0.051751183,0.128764343,0.059823851,0.677735232,vegf
ENSCAFG00000031890,HPCAL1,2239.995869,-0.048950953,0.135345881,0.059678239,0.677735232,vegf
ENSCAFG00000044010,,49.76516286,0.043053532,0.178785354,0.059727075,0.677735232,vegf
ENSCAFG00000049148,,7.990818084,-0.043059508,0.209394053,0.060164589,0.677735232,vegf
ENSCAFG00000049970,,4.545638397,0.045141956,0.151439648,0.059794319,0.677735232,vegf
ENSCAFG00000003657,NBAS,2163.887845,0.050645479,0.13010011,0.060675905,0.678403341,vegf
ENSCAFG00000007070,ZNF740,1931.799999,-0.086542323,0.103099231,0.060672485,0.678403341,vegf
ENSCAFG00000013447,HOXD10,18.84122551,0.052013116,0.33270761,0.060687549,0.678403341,vegf
ENSCAFG00000018736,KIAA0100,1832.734239,-0.090371075,0.085581069,0.060608198,0.678403341,vegf
ENSCAFG00000003481,ING3,374.2338228,-0.049930035,0.131515047,0.060804133,0.679198965,vegf
ENSCAFG00000049853,,88.69944854,-0.050167012,0.314393455,0.060928929,0.680085073,vegf
ENSCAFG00000002542,ERP44,2389.238781,0.081639254,0.106964352,0.061042615,0.680845935,vegf
ENSCAFG00000016734,EFNB1,802.3671525,0.043769834,0.157798647,0.061224662,0.681352135,vegf
ENSCAFG00000019395,RER1,808.3025998,0.073049754,0.111341619,0.061183562,0.681352135,vegf
ENSCAFG00000019499,GRIN1,7.697384696,-0.046580234,0.274369484,0.061161962,0.681352135,vegf
ENSCAFG00000012767,RUBCN,598.6097151,-0.056670158,0.120997803,0.061327183,0.681478956,vegf
ENSCAFG00000014887,RNF25,918.1243296,0.060695569,0.117662264,0.061318193,0.681478956,vegf
ENSCAFG00000001051,CSDC2,71.12841183,0.052348644,0.340269035,0.061798143,0.683159516,vegf
ENSCAFG00000009699,CHD9,1692.253389,-0.072834174,0.111271068,0.061676449,0.683159516,vegf
ENSCAFG00000010848,GAP43,136.6399468,-0.061210109,0.427192031,0.061725345,0.683159516,vegf
ENSCAFG00000011221,FGFR1OP2,1154.568484,-0.051407953,0.127667426,0.061726552,0.683159516,vegf
ENSCAFG00000011670,ALPK1,130.160528,-0.043757906,0.236298102,0.06165299,0.683159516,vegf
ENSCAFG00000016699,FGFRL1,397.2388987,0.043084552,0.224117821,0.061759919,0.683159516,vegf
ENSCAFG00000017362,NUP210L,81.77848142,-0.063451767,0.115758046,0.061718892,0.683159516,vegf
ENSCAFG00000000779,TRMU,628.4015328,-0.060574691,0.117352805,0.062205652,0.684324224,vegf
ENSCAFG00000006919,TRIM66,21.2668615,-0.051104228,0.127611922,0.062412144,0.684324224,vegf
ENSCAFG00000007540,MPPED2,413.7136002,0.059744056,0.41470812,0.062210113,0.684324224,vegf
ENSCAFG00000009573,PABPC1L,14.17677021,-0.042113279,0.187313191,0.061976155,0.684324224,vegf
ENSCAFG00000013194,MAGEF1,224.2667608,0.049167698,0.13149988,0.062452535,0.684324224,vegf
ENSCAFG00000015313,,161.69349,-0.043631462,0.237966655,0.062321315,0.684324224,vegf
ENSCAFG00000015913,FBXL14,1059.88186,-0.053910977,0.123526513,0.062244511,0.684324224,vegf
ENSCAFG00000017795,,12.59741505,-0.042698855,0.22036138,0.062405845,0.684324224,vegf
ENSCAFG00000024346,,6.416458315,-0.047337235,0.288485141,0.062369052,0.684324224,vegf
ENSCAFG00000031941,,72.9038606,-0.045255808,0.261049083,0.062049526,0.684324224,vegf
ENSCAFG00000041146,,220.0173223,0.051320393,0.127473504,0.062130091,0.684324224,vegf
ENSCAFG00000047610,ADIRF,639.781398,-0.061578461,0.432140651,0.06201543,0.684324224,vegf
ENSCAFG00000002473,,18.00398225,-0.042692033,0.163469141,0.062740841,0.684474659,vegf
ENSCAFG00000004084,ERMARD,287.0062452,-0.06691876,0.113610585,0.062678196,0.684474659,vegf
ENSCAFG00000004676,,35.60416656,-0.053962697,0.359693868,0.062679243,0.684474659,vegf
ENSCAFG00000017099,SYCE2,10.92758748,0.044358075,0.250673171,0.062551142,0.684474659,vegf
ENSCAFG00000019422,TNFRSF14,277.5994555,-0.060404981,0.423292213,0.062694357,0.684474659,vegf
ENSCAFG00000030078,ZNF623,267.7865651,-0.08614485,0.10217672,0.062727155,0.684474659,vegf
ENSCAFG00000009493,NEMP2,365.071605,-0.059866256,0.117532159,0.062921465,0.684714122,vegf
ENSCAFG00000012118,URB2,1908.309307,0.073160345,0.110700367,0.062945906,0.684714122,vegf
ENSCAFG00000019965,HSDL1,346.0062344,0.067183209,0.113430401,0.06283817,0.684714122,vegf
ENSCAFG00000021491,,10.16936394,-0.050019591,0.129176235,0.062943452,0.684714122,vegf
ENSCAFG00000007813,NR3C2,182.1220097,-0.043206405,0.235485445,0.063178624,0.686247409,vegf
ENSCAFG00000011907,PCBP3,156.6949009,0.053647207,0.358213177,0.063133004,0.686247409,vegf
ENSCAFG00000030414,,39.06906258,-0.044356606,0.147572603,0.063306576,0.68713821,vegf
ENSCAFG00000014351,AGFG2,1233.178431,-0.058456233,0.118377896,0.063366736,0.687292441,vegf
ENSCAFG00000014496,ZNF512,427.2537042,-0.068673342,0.112545689,0.063429636,0.687476131,vegf
ENSCAFG00000006212,SEMA3A,407.767256,-0.060015329,0.422697603,0.063484556,0.687573142,vegf
ENSCAFG00000009852,,14.75948155,-0.041599163,0.194081856,0.063531272,0.687581211,vegf
ENSCAFG00000000680,OXR1,1508.593961,-0.049660342,0.129244114,0.063645681,0.687829981,vegf
ENSCAFG00000023380,DTX3,1468.406907,-0.068508843,0.112542626,0.063665664,0.687829981,vegf
ENSCAFG00000024306,AGO4,451.5539259,-0.050620961,0.127381772,0.063692219,0.687829981,vegf
ENSCAFG00000016181,,1720.60692,-0.057330417,0.119110751,0.063752727,0.687986681,vegf
ENSCAFG00000000506,MCCD1,8.715229691,-0.041265681,0.188254202,0.064468605,0.688664623,vegf
ENSCAFG00000003077,GGCT,2137.061768,-0.047124053,0.135029837,0.064032276,0.688664623,vegf
ENSCAFG00000003154,NT5C3A,617.9872812,-0.045755125,0.13907046,0.064404241,0.688664623,vegf
ENSCAFG00000005218,FBH1,2329.099184,-0.044219728,0.147068405,0.063886463,0.688664623,vegf
ENSCAFG00000010956,PEF1,864.3392001,0.060265197,0.116555781,0.064598279,0.688664623,vegf
ENSCAFG00000011813,ZNF217,926.0351893,0.05905571,0.11763233,0.0640174,0.688664623,vegf
ENSCAFG00000013162,TAGLN,8915.034619,0.05623126,0.389126494,0.064553811,0.688664623,vegf
ENSCAFG00000016664,,80.95757708,-0.067933315,0.112669554,0.064076979,0.688664623,vegf
ENSCAFG00000018072,DCTN4,1532.643057,0.074194025,0.109802849,0.064219355,0.688664623,vegf
ENSCAFG00000019224,VASN,2067.113548,0.04663585,0.28863977,0.06452513,0.688664623,vegf
ENSCAFG00000029314,,44.82075856,0.054765037,0.372486338,0.063994253,0.688664623,vegf
ENSCAFG00000030792,CA13,133.4618763,-0.043777003,0.24968553,0.06413625,0.688664623,vegf
ENSCAFG00000032251,NMNAT1,395.3831516,0.055463906,0.12057571,0.064242446,0.688664623,vegf
ENSCAFG00000033971,,15.66226218,0.055506205,0.381155551,0.064348984,0.688664623,vegf
ENSCAFG00000042993,,6.468445223,-0.041373874,0.178898656,0.064461876,0.688664623,vegf
ENSCAFG00000044429,,49.51093201,-0.0636897,0.466518341,0.064509426,0.688664623,vegf
ENSCAFG00000049009,,3.314117651,-0.041290006,0.196303833,0.064545769,0.688664623,vegf
ENSCAFG00000005254,IL17RE,77.54856224,-0.043727719,0.148101592,0.064716596,0.688943861,vegf
ENSCAFG00000005695,SPATA24,190.6896735,-0.046468749,0.136187538,0.064698091,0.688943861,vegf
ENSCAFG00000004251,GAREM2,88.5562896,0.04171677,0.217526269,0.065072361,0.688955028,vegf
ENSCAFG00000004308,TRIM13,241.3423824,-0.041171794,0.19890356,0.065035479,0.688955028,vegf
ENSCAFG00000004337,EBPL,748.6485712,-0.0523812,0.123767668,0.06488179,0.688955028,vegf
ENSCAFG00000009067,ZNF638,1798.213266,-0.077652584,0.107742717,0.06509279,0.688955028,vegf
ENSCAFG00000013159,FZD9,113.4933419,0.041251913,0.202597829,0.065017854,0.688955028,vegf
ENSCAFG00000017262,MYH10,4425.079201,0.04360859,0.251862859,0.065132206,0.688955028,vegf
ENSCAFG00000017458,EML5,96.93377618,0.049872527,0.326658972,0.065118394,0.688955028,vegf
ENSCAFG00000018082,RBM22,1701.947864,0.068061117,0.112286034,0.065085499,0.688955028,vegf
ENSCAFG00000027122,,4.68537635,-0.042180826,0.16024754,0.064890983,0.688955028,vegf
ENSCAFG00000000020,TSHZ1,1639.022276,-0.046681978,0.134704719,0.06535166,0.689138966,vegf
ENSCAFG00000000213,,6.615334667,0.05011409,0.126760834,0.065540876,0.689138966,vegf
ENSCAFG00000000626,,113.1912046,-0.042349551,0.155606234,0.065702492,0.689138966,vegf
ENSCAFG00000001677,RPL8,60511.84363,-0.072699196,0.110121249,0.065366064,0.689138966,vegf
ENSCAFG00000001972,FRYL,2781.73688,-0.049732273,0.127563825,0.065393298,0.689138966,vegf
ENSCAFG00000013005,EPHB3,112.8529776,0.045454456,0.278846137,0.065684394,0.689138966,vegf
ENSCAFG00000013390,LNPK,1068.107127,0.069860953,0.111324214,0.065586894,0.689138966,vegf
ENSCAFG00000028785,,31.05682937,0.040962742,0.179054405,0.065691033,0.689138966,vegf
ENSCAFG00000030193,PAQR8,59.4604189,-0.041186217,0.20294855,0.065249714,0.689138966,vegf
ENSCAFG00000037208,,4.547277402,-0.042880777,0.243303503,0.065677775,0.689138966,vegf
ENSCAFG00000037499,NDUFS4,1548.510044,0.061894033,0.115175861,0.065614612,0.689138966,vegf
ENSCAFG00000046690,,3.52444893,-0.042845044,0.24107408,0.065349222,0.689138966,vegf
ENSCAFG00000023113,SRRM4,6.260304453,-0.040799057,0.189205529,0.065907106,0.690533681,vegf
ENSCAFG00000029584,EIF1,12853.9275,0.062354503,0.1148057,0.065927799,0.690533681,vegf
ENSCAFG00000017569,TRIM37,1766.423416,-0.067485758,0.112264214,0.065976009,0.690555048,vegf
ENSCAFG00000000608,ARID1B,2677.706023,-0.051570123,0.124016356,0.066182568,0.691265832,vegf
