"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"TNFA","C7","GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP","GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP",123,0.336915281,0.665715751,0.81270903,0.982064387,0.937947758,733,"tags=8%, list=6%, signal=8%","MAF/TRAPPC2L/SOCS1/RAB33B/KAT2A/SIKE1/ARL15/SMUG1/DNAJC7/LMBRD1"
"TNFA","C7","GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN","GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN",112,0.330193307,0.657314083,0.813445378,0.982064387,0.937947758,2366,"tags=21%, list=20%, signal=17%","SIPA1L2/FCGRT/FOXF2/ST6GALNAC2/CFDP1/NDUFB3/CD82/LACTB2/LSM10/OAS1/PEPD/TTC39B/CRIM1/PHLDB2/DNAJB11/TIGD2/DBI/SVIL/PIP4K2A/NAA20/SEMA4B/UIMC1/PTPDC1"
"TNFA","C7","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP",79,-0.283466549,-0.646179868,0.8125,0.982064387,0.937947758,418,"tags=4%, list=4%, signal=4%","CATSPER2/GRAMD1B/P2RY14"
"TNFA","C7","GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN","GSE17721_0.5H_VS_4H_PAM3CSK4_BMDC_DN",162,-0.310819107,-0.709746119,0.815013405,0.982220367,0.93809673,1960,"tags=25%, list=17%, signal=21%","BRAF/PFKP/STYX/EIF1B/HSD17B13/ZWINT/RNF121/NEDD1/RBM25/RNF19A/YTHDC1/VPS26A/PLAAT3/RPL24/FBXO33/GOPC/AZIN1/SAMD8/SMOC2/PSME3IP1/SGO1/EIF3E/RASA2/M6PR/RSRP1/RIOX2/GBE1/RHOT1/SRSF1/PRPF38A/PHF3/NCK1/MTURN/VPS35/YY1/SFPQ/F10/ATF2/ITGA8/PIPOX"
"TNFA","C7","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP",175,-0.303319702,-0.710443824,0.815508021,0.982530485,0.938392917,2806,"tags=26%, list=24%, signal=20%","YIPF4/KIFBP/CYB5A/PHF13/RERE/CCDC90B/ABL1/MPHOSPH8/EEA1/CAMTA1/OPA1/CBX2/CITED2/TARS3/GOLGA4/ZFHX3/CHD9/BMPR2/ANKRD28/GYG1/ZNF277/BTBD7/ATRAID/BCAS3/SOCS6/TOX2/ZNF260/ATRX/ALKBH3/GNB5/CTTNBP2NL/MED7/MNT/TMEM106B/ZFYVE21/TMEM50A/GGACT/ING4/PIK3R4/MTURN/RNASE4/ETV1/EPC2/TCP11L2/GPR146"
"TNFA","C7","GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP","GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP",148,-0.299117064,-0.687020337,0.815656566,0.982530485,0.938392917,1737,"tags=17%, list=15%, signal=15%","PHF20L1/SOX5/JCHAIN/SENP7/PLA1A/SYNRG/RGS2/KYAT3/WDR89/BANK1/MBD5/MTF2/DGKZ/PPARG/GPR19/ZMIZ1/APOM/ANKH/OBI1/FYTTD1/S100A1/TRAF5/PIK3IP1/HGFAC/CBFA2T3"
"TNFA","C7","GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN","GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_DN",121,0.331524952,0.656981562,0.816053512,0.982776197,0.938627591,1532,"tags=16%, list=13%, signal=14%","MMP2/HMOX1/TRIAP1/OSM/IPO11/AURKA/RUNDC3B/ENO1/NTMT1/GPR137/GADD45A/STARD4/TNFRSF11A/PHLDA1/PLEKHF1/SH2B2/KCND1/ZNF787/STPG1"
"TNFA","C7","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_DN",160,-0.308152986,-0.707801052,0.816753927,0.982922436,0.938767261,295,"tags=4%, list=2%, signal=4%","HIP1R/GABARAPL1/SYTL3/IKZF2/ZBED5/CD38"
"TNFA","C7","GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP","GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP",160,-0.307120767,-0.705430133,0.816753927,0.982922436,0.938767261,1613,"tags=18%, list=14%, signal=15%","PPWD1/TSG101/TMCO3/DPY19L1/RAB4A/TAF8/TNKS/CETN3/ATG2B/UBE2E3/RNF44/ETFRF1/IPO9/HMGB2/SIMC1/GNAS/HECA/HIPK2/ATP2C1/PAIP2/DDX17/SDCCAG8/DHRS7/CDKN2AIP/SMC1B/TRAPPC11/ZBED5/PHF21A"
"TNFA","C7","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP",144,0.34774029,0.693473276,0.816498316,0.982922436,0.938767261,209,"tags=4%, list=2%, signal=4%","PCDH9/LHPP/EBI3/GATM/OCA2/NLRP3"
"TNFA","C7","GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_UP","GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_UP",169,-0.303745054,-0.703542748,0.817934783,0.983213645,0.939045388,2308,"tags=26%, list=20%, signal=21%","NFATC2IP/PRPS1/MKLN1/HTATSF1/SMARCA5/PHIP/KTI12/SFT2D1/FIG4/E2F8/ALYREF/FANCI/TPR/EFR3A/RIF1/CLNS1A/MTFR2/SAP30L/PITPNA/AP4S1/SNRPA1/PSIP1/CPOX/BRCA2/GTF3C4/COQ6/DEK/E2F6/EIF4ENIF1/ANAPC13/NUP37/EWSR1/DIS3/AHCTF1/MLH1/UBE2G1/SELP/PRPS2/TRIM34/SF1/SRSF10/U2SURP/RIOX1/IL18BP"
"TNFA","C7","GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP","GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP",159,-0.304726804,-0.701113799,0.817232376,0.983213645,0.939045388,760,"tags=10%, list=6%, signal=10%","MOV10/ELK3/DR1/PRIM2/FBXO21/NEDD8/GTF2A1/PHF12/PMM2/CEP350/PBX2/AXIN1/RPS8/RBM26/PMPCB/PDCD4"
"TNFA","C7","GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP",150,-0.297440391,-0.686098162,0.817721519,0.983213645,0.939045388,1483,"tags=19%, list=13%, signal=17%","ATRX/ANTXR2/INPP4A/INTS3/NASP/CST7/STK38/TMEM131L/SOS2/PKN2/UBE2E3/TSPO/EBPL/MANSC1/RNF44/CAB39/CEP63/DENND1A/RMI1/PSMD9/ARGLU1/SELP/AGO4/SRSF11/ATP2A3/ANKRD50/APAF1/MAP2K6"
"TNFA","C7","GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP","GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP",140,0.345380334,0.685710216,0.817717206,0.983213645,0.939045388,47,"tags=1%, list=0%, signal=1%","CXCL8"
"TNFA","C7","GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN",142,-0.294830557,-0.68113702,0.817961165,0.983213645,0.939045388,1153,"tags=23%, list=10%, signal=21%","CARS1/PLRG1/ERGIC2/SNRPC/RAB29/GRINA/ZDHHC5/SH2B3/ATP5F1A/EPSTI1/SLC29A3/NPRL3/IGBP1/RBM6/CCM2/PLAAT3/SYNGR2/PLEKHA2/IQGAP3/SRD5A3/TRAFD1/TYK2/ANAPC16/GARS1/PPP4R3A/UBE2L6/GIT1/SLC1A3/RNASE4/TRIM34/CAPZA2/MOB2/IL18BP"
"TNFA","C7","GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN","GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN",155,-0.300671957,-0.694082386,0.818414322,0.983526225,0.939343927,1186,"tags=15%, list=10%, signal=14%","RAP1GDS1/RASGRP1/THEM4/RSBN1/CRLF3/SEZ6/ITPRID2/FBXL20/CCR7/HBP1/ZMYM2/HECA/ACAP1/RHOT1/IP6K1/PAIP2/YPEL3/USP33/RANBP2/FAM117A/TCP11L2/LBH/ATP10D"
"TNFA","C7","GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_2H_UP",156,0.341651584,0.690194697,0.818923328,0.983905758,0.93970641,1616,"tags=20%, list=14%, signal=17%","IL1B/STK17A/C3/SERPINB2/IGF2R/PUS7L/HK2/LGMN/TMED9/ATP6V1B2/PUS3/PSMD7/LOXL4/GPN2/ARHGAP31/AP3D1/ATP6V1C1/KEAP1/TNIP1/KPNB1/CCDC127/PTPRK/PSMC4/VPS9D1/ABCF1/SPRYD3/HSPA8/CRIM1/NPC1/CCT4/SPAG9"
"TNFA","C7","GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN","GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN",179,-0.300273043,-0.704214218,0.819407008,0.984007495,0.939803577,1678,"tags=16%, list=14%, signal=14%","PFKL/TEDC1/PTRHD1/ACER3/RAD51AP1/MIEF2/NAE1/NR2C1/ADAT2/NASP/CYP2S1/DTL/SUV39H1/ORC1/TP53BP2/MEMO1/IPO9/E2F6/CEP170/PRICKLE3/PATZ1/SUZ12/MED7/UBQLN4/DIS3/HPRT1/GATAD1/DNMT3B/CDK6"
"TNFA","C7","GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP","GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP",157,-0.299409431,-0.689698562,0.819587629,0.984007495,0.939803577,1117,"tags=16%, list=9%, signal=15%","PSPH/DYRK1B/TSPO/ZNF692/UBAC2/ING1/RNASEH2C/ANAPC13/GPR19/EEF1AKMT1/ANAPC5/MTERF2/TGDS/TK1/YPEL3/BSCL2/ING4/CAPN7/FYTTD1/FBXW4/ADARB1/TRAF5/CCNG2/GDPD3/CHRM4"
"TNFA","C7","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_UP","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_IL4_STIM_UP",134,0.341052526,0.675301977,0.819561551,0.984007495,0.939803577,1133,"tags=11%, list=10%, signal=10%","IRF6/HSDL1/ANGPTL6/AS3MT/QSOX2/RPS6KC1/RUNDC3B/AMPD1/H2BC18/TSPAN3/GUCA1B/MRPS5/CEBPZ/TBXA2R/GCSH"
"TNFA","C7","GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN","GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN",150,0.342568282,0.689655815,0.820428336,0.984552666,0.940324257,45,"tags=1%, list=0%, signal=1%","SPP1"
"TNFA","C7","GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN","GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_DN",150,-0.297158247,-0.685447348,0.820253165,0.984552666,0.940324257,1768,"tags=21%, list=15%, signal=18%","SYT11/MCM4/PRR12/VPS13C/DPY19L1/TONSL/TSC2/ADAL/RNASEH2B/ZMPSTE24/ANKRD44/ST7L/RPA1/AIFM1/SGO1/PRKACB/E2F6/INTS4/RPA3/NAIF1/CKAP5/TMED8/ZC3H4/TMPO/SMYD4/DIS3L/CEP70/RIPOR2/FAM78A/KLHL42/ZMYM3/TET1"
"TNFA","C7","GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP","GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_UP",166,-0.299775097,-0.693453389,0.820855615,0.984601424,0.940370825,1418,"tags=18%, list=12%, signal=16%","TMEM248/EVL/CBX8/PEX5/CDK13/SS18/GABPB1/TSC22D3/CAB39/FRG1/QRICH1/RASSF2/PRCC/CCR7/NF1/PCGF5/CTR9/PPP4R3A/FLT3LG/ELF2/PBX2/RBM45/KLHL42/KANSL1/BMF/CPT1A/PIK3IP1/ZC3H14/CXCR4/ASS1"
"TNFA","C7","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP",151,-0.297700888,-0.68912409,0.820707071,0.984601424,0.940370825,524,"tags=5%, list=4%, signal=5%","SLC29A1/PCM1/GCHFR/HPF1/TEX2/ZMYM3/RBP1/CD38"
"TNFA","C7","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP","GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP",144,-0.294983514,-0.68100901,0.821078431,0.984636791,0.940404603,600,"tags=5%, list=5%, signal=5%","ATP8A1/NIT2/DAPP1/UBALD2/PCNX2/MICAL1/LCK"
"TNFA","C7","GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP","GSE6259_33D1_POS_VS_DEC205_POS_FLT3L_INDUCED_SPLENIC_DC_UP",131,-0.287411439,-0.661624706,0.821515892,0.984929482,0.940684146,1176,"tags=13%, list=10%, signal=12%","FLII/NFAT5/PPP1R12A/ABTB2/CHIC2/KIF27/MMP13/HIPK2/CRAMP1/VEZF1/CRY2/CD74/MCUB/RBMX/DYRK1A/F10/PTGS2"
"TNFA","C7","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP",267,-0.319651114,-0.767358182,0.823343849,0.985487616,0.941217207,906,"tags=16%, list=8%, signal=16%","MITD1/RSPH9/VPS13C/SP140/KDSR/CMTR1/NT5C3A/CNTRL/RNASEH2B/CNIH4/NASP/KIF24/RMI2/IGFLR1/NUB1/MOV10/BRCA2/UBR1/USP42/TRAFD1/PCGF5/DENND1A/EZH2/STN1/UBE2L6/ZC3H7B/FLT3LG/EPG5/CACNA1E/IL18R1/CD74/TMEM229B/LIMK1/ARMH1/EIF4G3/XRN1/ATR/AGPAT3/RFX5/GRAMD1B/CIITA/P2RY14/NOD1/ATP10D"
"TNFA","C7","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN","GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN",168,0.345369665,0.701462554,0.823064771,0.985487616,0.941217207,1296,"tags=15%, list=11%, signal=13%","ABCA1/SLC35A4/FEM1A/TRMT6/L3MBTL2/LPCAT2/DNAJA3/SMUG1/TMEM177/ABCF3/ZMAT2/CERS4/BRF2/TMEM86A/JAGN1/MOGS/NAPG/MYO9A/CABLES2/DDX46/FOXO1/TRMT44/PTCD3/DGCR2/DCAF13"
"TNFA","C7","GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN",160,0.343315088,0.69238138,0.822580645,0.985487616,0.941217207,885,"tags=14%, list=7%, signal=13%","COLEC12/LRP4/TRAPPC2L/GABARAP/CLN3/IGF2R/CFDP1/ATP6AP1/COX7A2L/TMUB2/LONP1/RNASEK/ATP6V0C/SLC25A26/NPTN/GDI1/PRXL2B/RAB7A/SNX3/KLHL36/ZNF280B/SMG1"
"TNFA","C7","GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN","GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_DN",156,-0.300767963,-0.691332229,0.822622108,0.985487616,0.941217207,1187,"tags=10%, list=10%, signal=9%","GALNT6/OIT3/GTF3C4/NADSYN1/UBAC2/NAPEPLD/COMTD1/FAM227A/ESD/NCK1/LIMK1/AHCYL1/FBXO32/CFP/STS/MAP4K1"
"TNFA","C7","GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP","GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP",159,-0.299809985,-0.689801208,0.822454308,0.985487616,0.941217207,1713,"tags=21%, list=14%, signal=18%","FMR1/IL6/TUT7/CMTR1/SAP30/C2CD3/ANKFY1/LHX6/ETNK1/TBPL1/NUB1/RAP1GDS1/TSC22D3/MOV10/SPTLC2/HSDL2/FNDC3A/ITM2B/RSRP1/TRAFD1/PCGF5/BARD1/UBE2L6/SSBP2/FRMD5/SLC25A44/FBXW4/OTUD5/TRAF5/NDST2/SFMBT2/PIPOX/IL18BP"
"TNFA","C7","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN",155,0.340478957,0.689151141,0.823240589,0.985487616,0.941217207,1930,"tags=21%, list=16%, signal=18%","ACP5/NR1H3/OASL/EBI3/HBEGF/NR4A3/SERPINB2/AGAP1/IQSEC1/PDPN/CD82/CCL5/B4GALT5/TNFAIP8L1/MARCKS/ARG2/PLEKHO2/SAA1/GHITM/RIPK2/PLEKHF1/NRP2/PTPN2/ARL5B/ERO1A/ZNFX1/TMEM267/SLC11A2/PDE4DIP/TENT5C/RHBDF2/MKNK2/SYNPO2"
"TNFA","C7","GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN","GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_DN",132,-0.287302102,-0.66504965,0.823244552,0.985487616,0.941217207,2894,"tags=27%, list=24%, signal=20%","POLG2/RYK/LEF1/NR3C1/RORA/USP24/L3MBTL3/TFAM/ZDHHC20/SEC11A/GFI1/TTC7B/BZW2/RBBP6/ZEB1/ZNRF1/B3GNT2/PDE2A/MFSD2A/FAM193B/PAIP2B/SLC14A2/CMTR1/EVL/EFHC2/TAF15/RASGRP1/SPNS3/GNAS/EZH2/NONO/RBMX/SIT1/DBR1/ZC3H14"
"TNFA","C7","GSE360_CTRL_VS_T_GONDII_DC_DN","GSE360_CTRL_VS_T_GONDII_DC_DN",130,0.335841628,0.66476818,0.823529412,0.985487616,0.941217207,1233,"tags=14%, list=10%, signal=13%","BASP1/NR4A3/ISG20/SIKE1/B4GALNT1/SAT1/ZPR1/CFLAR/TIMM44/SEC24A/SOD2/PDK2/RALGAPB/GGH/NFKBIA/HEXIM1/RSAD2/PTPRK"
"TNFA","C7","GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN","GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN",171,-0.300404809,-0.697077989,0.823848238,0.985637557,0.941360412,2455,"tags=25%, list=21%, signal=20%","NELFE/GTF2H4/LEMD2/DDX39B/AP1B1/FRAT1/LAT2/PAFAH1B3/NICN1/ADD1/CSNK1G2/ARRB1/GOLGA3/SESN1/AKT1/TPGS1/RPS6KB2/XRCC1/PIGX/RAB4A/PTCD2/SIRT3/RGS2/INTS3/C9orf78/ATP6V0A2/CLN6/ANAPC11/ULK1/ECH1/GNAS/SRPK2/YPEL3/ING4/RNF220/RPL28/RGL2/UBALD2/CPT1A/SPSB2/PKIG/CXCR4"
"TNFA","C7","GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN","GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN",161,0.336706654,0.682545081,0.82428115,0.985822849,0.94153738,459,"tags=5%, list=4%, signal=5%","MAF/SPINK5/NDUFAF6/NPR1/EPDR1/SPATA2L/TMEM70/BRIX1"
"TNFA","C7","GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP","GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP",143,-0.290569323,-0.670994866,0.824390244,0.985822849,0.94153738,1539,"tags=24%, list=13%, signal=21%","SIAH1/STAT5A/IL27RA/RPS15A/CHKA/RBM4B/PHRF1/MBTD1/MOV10/ALAS2/DNAJB4/RPS27/ZNF292/RPL32/BRAP/SCAF8/TRIM13/HIPK2/CCNDBP1/TPT1/HINT2/FLT3LG/IP6K1/ZYG11B/STK24/PBX2/ING4/RASAL1/RPL12/PHC1/FBXW4/INPP5K/IKZF2/MSL2"
"TNFA","C7","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP",178,-0.300460269,-0.703342503,0.825268817,0.986641804,0.942319546,911,"tags=7%, list=8%, signal=7%","RASSF2/FBXO21/PEX1/INTS4/GNPDA2/STUB1/AP3M1/TSHZ1/DIS3L/FAM78A/DCAF4/DOK2/ETV5"
"TNFA","C7","GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_UP","GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_UP",137,-0.288226062,-0.665399869,0.82566586,0.986653267,0.942330494,1690,"tags=16%, list=14%, signal=14%","JMJD1C/TUT7/ORAI1/HIVEP1/RHBDD1/TNKS/CHD2/CCNK/MBTD1/NFAT5/RASA2/ABTB2/BTG1/KDM2B/MNT/PAN3/ZSCAN18/CCNL1/ZSWIM4/ADARB1/GABARAPL1/ZBTB46"
"TNFA","C7","GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_UP","GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_UP",118,0.330894503,0.657598886,0.825503356,0.986653267,0.942330494,3067,"tags=37%, list=26%, signal=28%","CXCL10/NLRP3/SOCS1/EDN1/CCNJ/COQ10B/GBP6/DAAM1/CFLAR/TREX1/SRFBP1/RSAD2/ZFP36/DTX2/SH2B2/PELI1/EIF1/POLR3D/STAT1/SLCO3A1/MAFG/ZC3H12A/CD40/STAT2/TTC39C/UBE2Q2/OAS2/NFKBIB/GSAP/CWC15/TENT4A/SLC2A1/IL1RN/SH3TC1/HIF1A/KTN1/SERTAD1/SLC6A15/PARP14/APTX/DUSP1/PVR/PARP12/ADAMTS7"
"TNFA","C7","GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN","GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_DN",134,0.336109075,0.665513685,0.826306914,0.987187688,0.942840908,930,"tags=13%, list=8%, signal=12%","HRH2/CEBPB/CXCL10/SOCS1/TXNL4B/DRAM1/ISG20/CREM/GUK1/PTAFR/ATP6V1B2/NOC2L/ICAM1/STOML1/IL12A/S1PR2/EGR2"
"TNFA","C7","GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN","GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN",162,0.335205687,0.680447454,0.826709062,0.987436504,0.943078546,2358,"tags=25%, list=20%, signal=20%","F3/SLC7A7/MYLIP/MVD/TMEM106C/BECN1/ATP6AP1/CCDC47/UBQLN1/ATP6V0C/ATL2/ORC2/COLGALT1/TLR2/UQCRB/CAMK1D/UQCRC1/NOP56/SAA1/TARS1/YWHAG/FAM118B/DHCR24/EXOSC10/OTUD6B/DHRS7B/LIG3/C5orf34/PNO1/THAP11/NFKBIZ/MBTPS1/NUDCD2/MCFD2/BCCIP/LRWD1/DDX21/HID1/SQLE/SASH1"
"TNFA","C7","GSE27786_CD4_TCELL_VS_MONO_MAC_UP","GSE27786_CD4_TCELL_VS_MONO_MAC_UP",163,-0.308391978,-0.704241364,0.827956989,0.987644513,0.943277211,1891,"tags=22%, list=16%, signal=19%","CHD6/ERAP1/IMMP1L/ESCO1/IGBP1/DCUN1D4/GSK3B/ZC3H13/SMAD4/NAE1/SAP30L/ANKRD44/AGO1/CDK13/NELFB/AZI2/ARPC5L/NFYC/ZNF292/DENR/RPL32/SETX/TXNL1/FLYWCH1/ANAPC16/GNPDA2/ATF7IP/ZNF322/COMMD7/JPT1/ARGLU1/FAM8A1/HARBI1/CREBRF/ZC3H14/DOK2"
"TNFA","C7","GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP","GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP",168,0.339873936,0.690300461,0.827804107,0.987644513,0.943277211,1912,"tags=21%, list=16%, signal=18%","SLC37A2/EBI3/GRN/AARS1/THOC3/UBE2S/PRELID3B/DDX1/ESPL1/AP2M1/MRPL20/TMEM160/ORC2/UBE2V1/ENO1/TMED1/GMPPA/CNTROB/FBXO27/MRPL11/UQCRQ/FAM98B/FKBP1A/EIF2B5/MRPL54/CDK4/PDAP1/SAE1/RAD51/POGLUT3/CCNE1/PNO1/TTC39C/AKIP1/SLCO4A1"
"TNFA","C7","GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP","GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP",152,-0.296725146,-0.686006213,0.827848101,0.987644513,0.943277211,26,"tags=1%, list=0%, signal=1%","PAPOLA/LCK"
"TNFA","C7","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP",128,0.33082372,0.65328916,0.828046745,0.987644513,0.943277211,1174,"tags=15%, list=10%, signal=14%","MACROH2A2/SLC39A8/SLC25A15/ACBD5/MID1/NFIL3/CREG1/HECW2/GDE1/ADAP1/EXOC3/IGSF3/RPN2/NIPA1/ABHD8/SFRP4/RRS1/SLC2A11/RXRA"
"TNFA","C7","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_DN",120,0.327569019,0.650679405,0.827181208,0.987644513,0.943277211,574,"tags=6%, list=5%, signal=6%","ABCA1/CACNA1C/PPFIBP2/FADS6/LPCAT2/ABHD12/PIWIL4"
"TNFA","C7","GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP","GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP",55,0.309474238,0.592949464,0.827715356,0.987644513,0.943277211,625,"tags=7%, list=5%, signal=7%","FBLN2/FAM78B/HSD11B2/FNDC5"
"TNFA","C6","BCAT.100_UP.V1_DN","BCAT.100_UP.V1_DN",18,0.190777783,0.373292195,0.987927565,0.987927565,0.923762057,570,"tags=6%, list=5%, signal=5%","EXOC3"
