"cytokine","gene","Hugo_Symbol","baseMean","log2FoldChange","lfcSE","conf.low","conf.high","stat","pvalue","padj"
"IL-10","ENSCAFG00000009410","ZDHHC13",675.1751801,-0.076815675,0.157642017,-0.38579402832,0.23216267832,-0.487279194099628,0.003349354,0.357581635
"IL-10","ENSCAFG00000010461","TM4SF20",6.208808681,0.203419951,0.677290478,-1.12406938588,1.53090928787999,0.300343733756138,0.003256573,0.357581635
"IL-10","ENSCAFG00000024614","PCDHB2",143.6236581,-0.270303671,0.865794021,-1.96725995216,1.42665261016,-0.312203208203952,0.00327261,0.357581635
"IL-10","ENSCAFG00000046287","NA",59.41257944,-0.103368902,0.378061439,-0.84436932244,0.63763151844,-0.273418263109346,0.003352551,0.357581635
"IL-10","ENSCAFG00000048394","NA",69.15909029,-0.08548839,0.310361717,-0.69379735532,0.52282057532,-0.275447599743753,0.003297953,0.357581635
"IL-10","ENSCAFG00000017523","PAQR5",321.4470625,0.291018466,0.937045086,-1.54558990256,2.12762683456,0.310570398743865,0.003408092,0.360945776
"IL-10","ENSCAFG00000009257","MED13L",2649.28918,-0.082546571,0.305926808,-0.682163114679999,0.51706997268,-0.269824575164396,0.003492894,0.363151114
"IL-10","ENSCAFG00000012205","INPP5F",909.3548179,-0.082687116,0.305874962,-0.68220204152,0.51682780952,-0.270329795741829,0.003475855,0.363151114
"IL-10","ENSCAFG00000014179","ASTN1",77.0195823,-0.392527625,1.345796145,-3.0302880692,2.2452328192,-0.291669452656962,0.003525505,0.363151114
"IL-10","ENSCAFG00000031840","NA",63.34813424,-0.11228518,0.414561104,-0.92482494384,0.70025458384,-0.270853147863095,0.003520087,0.363151114
"IL-10","ENSCAFG00000013108","AP3B2",20.35622913,0.204127434,0.696788655,-1.16157832979999,1.5698331978,0.292954588934861,0.003557138,0.363916945
"IL-10","ENSCAFG00000005949","NA",384.3318063,-0.062357645,0.208465633,-0.47095028568,0.34623499568,-0.299126739034246,0.003620673,0.366830371
"IL-10","ENSCAFG00000009480","PKIG",1314.420707,-0.21305538,0.72729625,-1.63855603,1.21244527,-0.292941672667774,0.003634399,0.366830371
"IL-10","ENSCAFG00000002950","HOXA5",244.6603586,-0.264858742,0.912217759,-2.05280554964,1.52308806564,-0.290345961133606,0.004054953,0.388679315
"IL-10","ENSCAFG00000003556","SUGCT",73.83469096,-0.181919742,0.655843565,-1.4673731294,1.10353364539999,-0.277382826802608,0.004052502,0.388679315
"IL-10","ENSCAFG00000005807","NUMA1",7652.369877,-0.073067205,0.146125793,-0.35947375928,0.21333934928,-0.500029484869929,0.003935943,0.388679315
"IL-10","ENSCAFG00000009819","CTSA",6509.864342,0.124241299,0.469740681,-0.79645043576,1.04493303376,0.264489119263656,0.003958834,0.388679315
"IL-10","ENSCAFG00000011974","EPB42",18.2580013,-0.175298705,0.633276673,-1.41652098408,1.06592357408,-0.276812193586041,0.004005159,0.388679315
"IL-10","ENSCAFG00000016307","EFHD2",951.7840174,0.158525857,0.582285851,-0.982754410959999,1.29980612496,0.272247482448272,0.004030163,0.388679315
"IL-10","ENSCAFG00000017628","C20H19orf38",63.20726109,0.336265749,1.16981745,-1.956576453,2.629107951,0.287451472877242,0.004057627,0.388679315
"IL-10","ENSCAFG00000018171","CCL5",87.15002412,0.340329234,1.178646559,-1.96981802164,2.65047648964,0.288745791858711,0.004005262,0.388679315
"IL-10","ENSCAFG00000006315","NA",17.22311498,-0.075130986,0.295675372,-0.65465471512,0.504392743119999,-0.254099573771737,0.004124184,0.39255443
"IL-10","ENSCAFG00000014309","RASGRP2",183.729089,-0.296884812,1.037272698,-2.32993930008,1.73616967607999,-0.286216741819613,0.004242781,0.401302995
"IL-10","ENSCAFG00000010171","PHKG1",91.84451189,-0.15552789,0.582672717,-1.29756641532,0.98651063532,-0.266921524660987,0.004277854,0.402091568
"IL-10","ENSCAFG00000004946","WBP2",5096.274911,-0.053917906,0.156164493,-0.36000031228,0.25216450028,-0.345263542078031,0.004671038,0.412761049
"IL-10","ENSCAFG00000007065","ITGB7",814.267522,0.218645461,0.804591329,-1.35835354384,1.79564446584,0.271747225105877,0.004693273,0.412761049
"IL-10","ENSCAFG00000009521","AMPD1",48.44178304,0.239336606,0.866070501,-1.45816157596,1.93683478796,0.276347717332078,0.004574757,0.412761049
"IL-10","ENSCAFG00000009661","PIK3C2B",2043.718779,-0.143232925,0.550212849,-1.22165010904,0.93518425904,-0.260322755566909,0.004479667,0.412761049
"IL-10","ENSCAFG00000010928","ACSL5",960.5650886,0.277752175,1.007128845,-1.6962203612,2.2517247112,0.275786138366437,0.004650553,0.412761049
"IL-10","ENSCAFG00000015293","YDJC",29.75910531,0.265821634,0.949133741,-1.59448049836,2.12612376636,0.280067626423155,0.004480726,0.412761049
"IL-10","ENSCAFG00000016641","CD68",194.7961555,0.191339645,0.709492496,-1.19926564715999,1.58194493715999,0.269685227227547,0.004568959,0.412761049
"IL-10","ENSCAFG00000017007","ASPHD1",12.68646265,0.178745868,0.672614656,-1.13957885776,1.49707059376,0.265747804341628,0.00465466,0.412761049
"IL-10","ENSCAFG00000020084","NA",9.760607463,-0.127876242,0.499487247,-1.10687124612,0.85111876212,-0.256015028948276,0.004491904,0.412761049
"IL-10","ENSCAFG00000023682","PCDHGA1",36.59398535,-0.089375092,0.366546026,-0.80780530296,0.62905511896,-0.243830476012308,0.004642254,0.412761049
"IL-10","ENSCAFG00000024792","NA",2225.619969,0.302477358,1.108844816,-1.87085848136,2.47581319736,0.272786014449834,0.004638158,0.412761049
"IL-10","ENSCAFG00000000287","CYP27B1",78.2202762,0.121863239,0.487546584,-0.83372806564,1.07745454364,0.249951990228691,0.004774695,0.414080814
"IL-10","ENSCAFG00000001084","CXCL14",322.2519909,0.260642452,0.964946998,-1.63065366408,2.15193856808,0.270110640833352,0.004906457,0.414080814
"IL-10","ENSCAFG00000002703","NA",1576.077092,0.06514208,0.135413493,-0.20026836628,0.33055252628,0.481060480435284,0.004857757,0.414080814
"IL-10","ENSCAFG00000003059","SNX30",996.0290675,-0.09333779,0.388698088,-0.85518604248,0.66851046248,-0.240129274831935,0.00492855,0.414080814
"IL-10","ENSCAFG00000004854","ATP6V0B",2955.226688,0.052074828,0.19736309,-0.3347568284,0.4389064844,0.263852922043326,0.004920678,0.414080814
