"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"TGFB","C7","GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP","GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP",141,-0.4813929,-1.008657033,0.500665779,0.789815249,0.705249007,160,"tags=7%, list=1%, signal=7%","MBD1/FBXL6/PLAC8/TMEM150B/CYTIP/ENPP2/PTPN6/IL6R/TNFRSF13B/IRAG2"
"TGFB","C7","GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP","GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP",167,-0.472763972,-0.998036784,0.50065189,0.789815249,0.705249007,1984,"tags=22%, list=17%, signal=18%","TDP2/CIAO1/DNAJC2/MOV10/RREB1/RERE/PEPD/FOXRED1/LSM7/TMEM230/SSBP1/CMTR2/UBAP2L/DFFA/MAFB/SNX6/WDR81/SPR/SMARCD2/EMG1/RBM26/INTS5/SNRNP40/TRIM41/PRKDC/FAM50A/UPF3B/PLPP3/CASP8AP2/HSF1/LDB1/CXCR4/VAV1/IL6R/FES/RGS14"
"TGFB","C7","GSE6259_DEC205_POS_DC_VS_BCELL_UP","GSE6259_DEC205_POS_DC_VS_BCELL_UP",75,-0.457852174,-0.946256007,0.500707214,0.789815249,0.705249007,118,"tags=5%, list=1%, signal=5%","AIFM3/HFE/MEOX1/GPR3"
"TGFB","C7","GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN","GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN",142,-0.478297791,-1.004800101,0.501986755,0.791047911,0.706349687,350,"tags=5%, list=3%, signal=5%","TAOK3/RBPJ/MAN1A1/ZFP36L1/SLC2A3/FYB1/CFP"
"TGFB","C7","GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN","GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_DN",164,-0.471462962,-0.995767708,0.501950585,0.791047911,0.706349687,1053,"tags=9%, list=9%, signal=8%","GMEB1/PARPBP/DHX58/PPP2R3C/TUBD1/FBXO6/MPLKIP/ABHD6/ZNF106/CNDP2/GINS1/IFI44L/CLIC2/TLR1/SIGLEC1"
"TGFB","C7","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP","GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP",163,-0.471118725,-0.99484141,0.501955671,0.791047911,0.706349687,91,"tags=3%, list=1%, signal=3%","LRRC14/CPSF1/GPR3/IRF5/CFP"
"TGFB","C7","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_7DY_DN","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_7DY_DN",57,-0.446976846,-0.921229714,0.502109705,0.791047911,0.706349687,1988,"tags=28%, list=17%, signal=24%","MBD2/CSTB/ATXN1L/SMPDL3A/ACVR1B/BHLHE40/ARPC3/DCAF7/KMT2A/PPP1CA/BRPF1/ECH1/EP300/MIDEAS/PTGER2/PITPNM1"
"TGFB","C7","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_UP","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_UP",133,-0.486077399,-1.011725044,0.502702703,0.791737332,0.706965291,615,"tags=5%, list=5%, signal=5%","GPATCH3/TMX4/SMC5/SBF1/PLEKHO1/ETV5/KLRG1"
"TGFB","C6","WNT_UP.V1_DN","WNT_UP.V1_DN",107,-0.479389914,-0.991999711,0.497361478,0.792406422,0.701009041,427,"tags=7%, list=4%, signal=7%","OAS1/CYTH1/TLR6/PIGN/TNFRSF8/ETV4/PTGS2/CLEC4D"
"TGFB","C7","GSE4142_NAIVE_VS_GC_BCELL_UP","GSE4142_NAIVE_VS_GC_BCELL_UP",144,-0.475972085,-1.002147201,0.503957784,0.793223635,0.708292454,558,"tags=6%, list=5%, signal=6%","PKN1/MIDEAS/SNF8/MLLT6/GABARAPL1/TMEM176B/STAB1/HAVCR1/TNFRSF13B"
"TGFB","C7","GSE24210_IL35_TREATED_VS_RESTING_TREG_UP","GSE24210_IL35_TREATED_VS_RESTING_TREG_UP",134,0.367496605,0.939019349,0.503875969,0.793223635,0.708292454,14,"tags=1%, list=0%, signal=1%","SYNPO2L"
"TGFB","C7","GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN","GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",164,-0.469600697,-0.991834453,0.504551365,0.793686222,0.708705512,2071,"tags=30%, list=17%, signal=25%","RPS21/QRICH1/CASQ1/CHIC2/FBXO25/NDUFA6/HMBOX1/DICER1/NLRX1/MED14/MSANTD2/DUSP16/SIT1/E4F1/TPP1/SPRYD3/CRAMP1/TDP2/EXOC1/MTMR14/RREB1/RNF114/IGFLR1/SSBP4/MCM9/DCAF15/RDH5/SMAP2/KIAA1143/CDT1/SEC11A/HINFP/UBL5/RCOR1/REXO1/GATAD2B/BIN3/WAS/WNK1/ZFYVE26/SLC23A3/SIAH2/CBFA2T2/TSC22D4/SCAND1/EPB41/N4BP2L1/GLUL/SELPLG"
"TGFB","C7","GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP","GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP",163,-0.468348769,-0.988992211,0.504563233,0.793686222,0.708705512,251,"tags=2%, list=2%, signal=2%","MAP4K1/MAN1A1/PDE1B/NCKAP1L"
"TGFB","C7","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_DN","GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_DN",134,-0.48424559,-1.010737716,0.505376344,0.794146817,0.70911679,1857,"tags=22%, list=15%, signal=18%","FCHSD2/CEP83/RLF/EXOSC10/STAP1/ZNHIT1/MAFB/PNISR/GALC/ZNF35/ZFYVE16/TMEM168/NEMP1/RAD21/FRYL/PRKAB2/ZKSCAN8/CCS/SYNJ2BP/TMEM242/MED18/PGAP3/RBM5/BPHL/EPM2AIP1/DMTF1/CXCR4/NR3C2/EML4"
"TGFB","C7","GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN","GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN",144,-0.475173939,-1.000466723,0.506596306,0.794146817,0.70911679,1860,"tags=17%, list=16%, signal=15%","KIF14/TYMS/GPLD1/DTL/NUF2/FOXM1/CENPF/DENND5B/REXO2/CCDC167/ZCCHC2/PARPBP/GMPPB/PRPF38A/NCAPG/SEC11C/FBXO5/SRP54/GEN1/PRDM15/GINS1/WFS1/MAN1A1/CD38/TNFRSF13B"
"TGFB","C7","GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_UP","GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_UP",168,-0.4724647,-0.997006242,0.505208333,0.794146817,0.70911679,1156,"tags=13%, list=10%, signal=12%","PIP5K1B/RCOR1/MMD/PRKACA/ARID1A/CDYL/ZNF326/TBC1D13/TGFB1/ZNF518B/GOLGA4/GNA13/SERPINB2/ABCD4/CBL/MMP1/OVGP1/CXCR4/JARID2/CYTIP/ENPP3/HAVCR1"
"TGFB","C7","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_UP",148,-0.470944218,-0.996574113,0.505897772,0.794146817,0.70911679,1557,"tags=16%, list=13%, signal=14%","AP2S1/ZNHIT1/NUP188/ENTPD6/USP5/SPRED2/GGA3/VPS72/CDK10/GFUS/CD83/LPIN1/HIC2/DUSP3/MLF2/RBM4B/PLCG2/CREB1/VPS39/UBTF/TOMM34/VAV1/CDA/ASS1"
"TGFB","C7","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN",165,-0.472088548,-0.99651099,0.505851756,0.794146817,0.70911679,775,"tags=10%, list=6%, signal=10%","CCNH/FBXO5/TUT7/CDC73/RALY/DIPK1A/MLEC/WFS1/CLASP2/CCR10/ATP6V1C1/RBPJ/TAPBPL/BTN2A2/TTC38/SELPLG/SEMA4A"
"TGFB","C7","GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",127,-0.476922701,-0.994353238,0.505405405,0.794146817,0.70911679,482,"tags=13%, list=4%, signal=13%","PIGB/HEATR5B/RBP7/UBR4/VPS72/NRIP2/MLH3/ZNF276/SHPRH/PLPP3/CXXC1/VPS39/HYAL3/ST8SIA4/PLXNC1/ENPP3/SEMA4A"
"TGFB","C7","GSE14308_TH2_VS_TH17_DN","GSE14308_TH2_VS_TH17_DN",166,-0.469792755,-0.99194966,0.506510417,0.794146817,0.70911679,1479,"tags=17%, list=12%, signal=15%","ATP6V0D1/CAPN15/WDR81/RNF166/ZFP14/RFESD/RANBP10/SETD4/ZBTB44/PCNP/HDAC1/PPP2R3C/PITHD1/TPI1/PAN2/NFKBIE/WNK1/CLASRP/SLC35B3/ACAP1/VIPAS39/UPF3B/VPS9D1/CXXC1/SLC37A4/PLEKHO1/JARID2/NCKAP1L"
"TGFB","C7","GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP","GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP",120,-0.475991626,-0.987937014,0.506122449,0.794146817,0.70911679,1244,"tags=11%, list=10%, signal=10%","ARPC3/SNAPC1/VPS13B/CUL9/IRF2BP1/GMEB1/TRAF3/KCNE4/MYO1A/MAP3K14/GNA13/MCF2L/AMPD1"
"TGFB","C7","GSE22886_NAIVE_CD4_TCELL_VS_DC_DN","GSE22886_NAIVE_CD4_TCELL_VS_DC_DN",170,0.366766575,0.957694114,0.506437768,0.794146817,0.70911679,441,"tags=6%, list=4%, signal=6%","ACP5/TGFBI/SMCO4/TSG101/PRDX3/GHITM/ST14/VDAC1/POLR3K/DYNC1I2/SQSTM1"
"TGFB","C7","GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN",180,0.360688445,0.956340074,0.506726457,0.794146817,0.70911679,2201,"tags=31%, list=18%, signal=26%","LDLR/CISH/PRDX3/ENOPH1/GLRX3/VDAC1/SLC39A1/MRPS15/SARS1/POLR3K/PBK/PSMD14/IPO7/ELOVL6/ALG5/HNRNPAB/DPP3/NME1/MSMO1/PRC1/XRCC5/MCM10/NUP98/PSMB6/NUP58/FANCE/ARMC1/GPN3/CSE1L/FDX1/UXS1/BCAT2/SMC4/FH/NIPA2/SHMT2/TUBB4B/CCT2/TUBA1B/CCT5/IL4R/DCLRE1A/XPOT/STOML2/JPT2/USP14/HAT1/HMGCR/MRPL35/MRPS7/HSPA14/NSDHL/MRPL17/PSMC4/FEN1/EBNA1BP2"
"TGFB","C7","GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_UP","GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_UP",157,0.373827385,0.952458588,0.506382979,0.794146817,0.70911679,2999,"tags=36%, list=25%, signal=27%","IRF6/SERPINB5/DNAAF5/SLC25A4/HADH/FZD4/MAN2A1/ELOVL6/FICD/FASN/COQ9/ALDH7A1/FBLN2/RNF6/PSMD3/PCYOX1/TDRP/CDCP1/ARG1/DNAJB4/CCDC80/NKIRAS1/JKAMP/SREBF1/PTRH1/DHRS3/ATP2A2/SLC12A4/RHOB/SLC46A1/BMPR1A/PPL/TWSG1/UBE2H/TUBB4A/GAB1/LTBP4/SLC39A8/RRAS/HOXA2/FAM83H/BPGM/HDAC7/ZNF503/PKD2/GKAP1/MAPRE3/TRIM47/DNAJC13/CAPN5/VCL/DAB2IP/CKAP4/CDV3/CCDC93/SPARC"
"TGFB","C7","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN","GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",131,0.370982336,0.943083847,0.505747126,0.794146817,0.70911679,749,"tags=7%, list=6%, signal=7%","GFPT2/OPTC/COL2A1/CCNC/MPO/PLAU/DYNLL1/SPC24/RPS15A"
"TGFB","C7","GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_DN","GSE7460_FOXP3_MUT_VS_HET_ACT_TCONV_DN",135,-0.48346282,-1.009659696,0.507402423,0.7943551,0.709302772,971,"tags=13%, list=8%, signal=12%","GATAD2B/UBL7/SETDB1/RPS6KB1/TICRR/WDR90/PRDM15/ZNF106/DDX11/ANP32A/ZRANB2/NCKIPSD/CREB1/RPP25/MAP4K1/MEOX1/IL6R/EML4"
"TGFB","C7","GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP","GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP",150,-0.471530578,-0.996362203,0.507227332,0.7943551,0.709302772,3086,"tags=44%, list=26%, signal=33%","RSRC2/ZNF655/STAT6/CEP63/SKAP2/RPS25/MRPL38/APC/KIAA2013/CCNT2/STRN4/SAFB2/BANK1/CFAP251/UROS/UBALD2/GPCPD1/RAB26/CCDC9/GRAMD1A/BIRC2/TRMT1/SELENOO/ETNK1/EGLN2/SAFB/KIAA1958/RNF216/MAF1/RLF/BRWD1/F11/SSBP1/IMP3/SENP8/DAPP1/PSME2/AGO3/SFSWAP/ANKFY1/CAPN15/SLC38A7/LRIG2/PUS3/PIK3R1/LRP6/PAF1/IPO8/ZNF638/BSDC1/ATP6V0B/PPP1R18/REXO4/RETREG3/MAU2/BOD1L1/PKN1/CHD7/LUC7L3/CBFA2T3/LENG8/ZUP1/TMEM86B/TMOD4/TOMM34/MARCHF1"
"TGFB","C7","GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP","GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP",167,-0.470343749,-0.992927528,0.507170795,0.7943551,0.709302772,1593,"tags=24%, list=13%, signal=21%","TLE3/SUDS3/CEP250/PNISR/GIGYF2/NKAPD1/FRG1/FGFR1OP2/PER1/CBLB/RBP7/ERP29/UBE4B/MSL2/CYRIA/CHKB/MGAT2/MAX/RASGRP4/CACNA1A/PNN/IFNGR1/PSME3/MAZ/CNOT3/RAB11FIP3/SIAH2/SNRNP70/SLC25A39/SETD5/ZNF652/CYTH1/UBTF/EPB41/SLC9A9/FMNL1/PLEKHO1/B3GNT2/SEMA4D/PTPN6"
"TGFB","C7","GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP","GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP",120,-0.475106258,-0.986099402,0.507482993,0.7943551,0.709302772,404,"tags=8%, list=3%, signal=7%","VPS9D1/SOAT1/ZRANB2/SERPINB2/HYAL3/FAP/PLEKHO1/SAMD9L/FCGR1A"
"TGFB","C7","GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP","GSE11961_FOLLICULAR_BCELL_VS_MARGINAL_ZONE_BCELL_UP",145,-0.474182507,-0.997698699,0.507936508,0.794653247,0.709568996,170,"tags=8%, list=1%, signal=8%","MMP9/ACTL10/AHRR/DCP2/SHPRH/CRBN/SLC2A3/NCF2/TLR1/MSANTD1/CTSS"
"TGFB","C7","GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN",142,-0.474828446,-0.997511758,0.508609272,0.794653247,0.709568996,1393,"tags=15%, list=12%, signal=14%","KIFC2/UBE2V2/IVNS1ABP/BHLHE40/LONP1/PER1/PAF1/IPPK/CHMP2A/NGLY1/TCAP/KDM3A/TPI1/ZBTB1/IRF2BP2/CLK1/ETS2/THUMPD3/SYT3/EGR3/PTGS2/IL18BP"
"TGFB","C7","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN",148,-0.470435721,-0.995498073,0.508519004,0.794653247,0.709568996,792,"tags=9%, list=7%, signal=8%","HMGB2/HSD17B7/PSME3/WAS/SMC5/CNDP2/RIPOR2/ARID3B/ENPP2/EML6/RASSF2/IL6R/HAVCR1"
"TGFB","C7","GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN","GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",165,-0.469004962,-0.990001984,0.508452536,0.794653247,0.709568996,1329,"tags=13%, list=11%, signal=11%","GNPDA1/SGK1/VPS29/RRAGD/AMPD2/NT5C/GMEB1/EMD/ALDH9A1/AGPAT3/GGA2/ARF6/TAB2/MED21/SLC16A6/CYRIB/CHD7/SRGAP3/STAB1/FES/MTSS1"
"TGFB","C7","GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP","GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP",106,-0.482452939,-0.98777941,0.508403361,0.794653247,0.709568996,1905,"tags=23%, list=16%, signal=19%","NUP210L/FANCI/EPS15/ITM2B/CCHCR1/FLACC1/NFATC3/KMT2A/PCNA/P2RY6/RBP7/H2AJ/FBXO42/LPIN2/CCDC136/FBXL22/SHPRH/POLD1/CTSW/TMEM229B/SPP1/N4BP2L1/KCNAB1/LPAR6"
"TGFB","C7","GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN","GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN",163,-0.466703422,-0.985517802,0.508474576,0.794653247,0.709568996,1325,"tags=15%, list=11%, signal=13%","SGK1/BHLHE40/SRSF5/TLK2/NCAPH/CSNK1D/U2SURP/LYST/WBP1/TENT5A/ERF/CLK1/ETS2/TUT7/MAP3K8/SYT3/ZFAND5/YTHDC1/MBD1/ZFP36L1/BCL2A1/CXCR4/ARID3B/KCTD12"
"TGFB","C7","GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN","GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",147,-0.470612002,-0.995071848,0.50982962,0.794814014,0.70971255,661,"tags=7%, list=6%, signal=7%","CCND1/THUMPD3/CDC73/RFXANK/LPL/MMP13/SP1/SYT1/PTPRE/GLUL/IRF5"
"TGFB","C7","GSE3982_MAC_VS_TH2_DN","GSE3982_MAC_VS_TH2_DN",151,-0.469593022,-0.993358944,0.509210526,0.794814014,0.70971255,1736,"tags=18%, list=14%, signal=15%","IGFLR1/TMEM143/STAP1/MCM3/RAD52/LAS1L/SMARCD2/KIF21B/CBFB/PIP5K1B/REPS1/ATAD2/SNRPD2/GFUS/ZBTB17/PNKP/ZBTB33/NCAPD2/POLR2I/MBD1/DHX34/EXOSC5/ERCC2/XRCC3/OTUD3/MEOX1/DENND1C"
"TGFB","C7","GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP","GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",155,-0.466251629,-0.989100319,0.50982962,0.794814014,0.70971255,151,"tags=14%, list=1%, signal=14%","GNPNAT1/PIK3CD/NCOR1/NRIP1/SLC6A6/MNAT1/HCN3/CENPM/FAM53A/ZNRD2/SPAG4/BRCA2/CDK2/GALK1/PDXK/SETDB1/AUNIP/FNBP4/DTNBP1/FOXRED2/MTSS1"
"TGFB","C7","GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN","GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN",162,-0.464612461,-0.982681796,0.509778357,0.794814014,0.70971255,1556,"tags=15%, list=13%, signal=14%","MRPL24/TES/GPR65/CAB39/SGK1/CGGBP1/NIPBL/HNRNPR/OTULINL/PKLR/BCL2L11/CBX5/S100A11/LPCAT3/HSD17B7/WAS/GTF2A1/IL4I1/CEP350/CBFA2T2/MMP13/BCL2A1/ATP13A3/CLEC4D/SLC8A1"
"TGFB","C7","GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN","GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN",162,-0.464489932,-0.982422641,0.509778357,0.794814014,0.70971255,1476,"tags=16%, list=12%, signal=14%","APAF1/CAB39/NOP56/ADNP/ATP13A1/LRIG2/RANBP10/GGA3/UBR4/LYST/RSRP1/CIITA/ZNF226/PPP2R5E/RPL36AL/TUT7/DAZAP1/RPL23/ZNF106/CCNL1/ZFAND5/EXOSC5/RBM25/ABCA7/IFFO1/LAT2"
"TGFB","C7","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP",107,-0.478132887,-0.982097506,0.509749304,0.794814014,0.70971255,448,"tags=5%, list=4%, signal=5%","NCOA3/IL17RB/CYTIP/ETV5/CD274"
"TGFB","C7","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_NEGATIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_NEGATIVE",82,-0.45383225,-0.937292224,0.509193777,0.794814014,0.70971255,1557,"tags=26%, list=13%, signal=22%","GNL3L/RAB27A/PASK/PQBP1/MRPL54/SERF2/VTI1B/PSMA6/AP2S1/NUDT1/NDUFB3/MRPL51/ARMH1/NFAT5/RBM12B/RPS17/MRPL41/SIVA1/SF3B5/TMA7/ASS1"
"TGFB","C7","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN",141,0.364854137,0.932667108,0.509960159,0.794814014,0.70971255,101,"tags=3%, list=1%, signal=3%","COL6A3/TFPI/STAC2/LIF"
"TGFB","C7","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_UP","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_UP",140,-0.476289898,-0.998612276,0.510638298,0.795384325,0.710221797,2257,"tags=22%, list=19%, signal=18%","MEIS2/PRRC2B/PRMT3/RARA/NPAT/UNC13B/RNF38/EXOC1/XPO7/NONO/SETMAR/AP2S1/AMMECR1/CAPN15/STK38L/PIK3R1/DUS1L/MORC3/ST7L/YY1/TUBD1/CLK1/HIC2/ANKRD17/CD34/RASA2/TMEM176B/PTGS2/HFE/SEMA4D/IMPG2"
"TGFB","C7","GSE30083_SP1_VS_SP3_THYMOCYTE_UP","GSE30083_SP1_VS_SP3_THYMOCYTE_UP",143,-0.473660676,-0.996511689,0.51055409,0.795384325,0.710221797,1972,"tags=22%, list=16%, signal=18%","TPK1/MRPL4/LMO2/SLC35B1/SMARCE1/FTL/NOP2/SLC35D3/HMGN3/NUDT15/PIP4K2A/ZNHIT1/SLC7A6/NECAP1/PPAN/ZMPSTE24/ZNRD2/VPS18/MMD/VPS72/WDR70/CFAP97D1/TRIAP1/MTF2/PAXBP1/MMP9/SF3B5/TMEM176B/HFE/ETV5/NFKBID"
"TGFB","C7","GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN","GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN",172,-0.470743217,-0.994494312,0.511024643,0.795742835,0.710541921,1194,"tags=10%, list=10%, signal=10%","DUS1L/IPPK/DET1/PIKFYVE/KRI1/GMPPB/EIF4A3/HSD17B7/PSME3/E2F3/THUMPD3/SIAH2/KCTD13/CDK6/ETV6/IL2RA/RASA2/LCP2"
"TGFB","C7","GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP","GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP",156,0.36610547,0.937476683,0.5125,0.797796364,0.712375577,1717,"tags=21%, list=14%, signal=18%","MT2A/PDPN/SLC39A1/VPS53/PTGES/DHX32/THAP4/AARS1/KDELR2/ECHDC3/DYNC1I2/PLAU/POLR2F/TMEM214/IL6/NUP93/MEA1/CTF1/MICALL2/PSMD3/GDE1/MTCH1/SLC2A1/CCDC80/STRIP1/PFKP/MTFR2/HBEGF/UQCRQ/MRPS36/IL4R/IER3/GTF2F1"
"TGFB","C7","GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP","GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP",136,0.364323892,0.933607705,0.513409962,0.798968771,0.713422453,1384,"tags=13%, list=12%, signal=12%","TFPI/PRELP/CCN6/TSPAN13/LIF/ACTR1A/AGRN/EML2/RACK1/PSMB6/UBB/BID/DAAM1/XPNPEP1/SMC4/IVD/RAD23A/DNAJB4"
"TGFB","C7","GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN","GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN",147,-0.469182122,-0.992048478,0.513761468,0.79902768,0.713475054,455,"tags=13%, list=4%, signal=13%","JAK2/TENT5A/LPIN2/SBNO1/GTF2A1/PMAIP1/CCNL1/OAS1/CNDP2/CD47/IL2RA/RPS6KA5/MMP1/LGALS9/CLIC2/B3GNT2/PTGS2/EML4/IGSF6"
"TGFB","C7","GSE14308_INDUCED_VS_NATURAL_TREG_DN","GSE14308_INDUCED_VS_NATURAL_TREG_DN",163,-0.464309104,-0.980461823,0.5136897,0.79902768,0.713475054,2136,"tags=29%, list=18%, signal=25%","LRIF1/HOOK3/ATXN7/NXF1/TPP1/PSAP/CCPG1/RLF/IGFLR1/PSME1/DCAF15/FBXO32/TAF15/MLYCD/DUSP12/SLK/RDH5/GIGYF2/NBR1/ZFP1/STK4/NTAQ1/PUS3/LRP6/SNAPC1/DYNLT3/FMR1/SETD4/RPS11/MMD/MORC3/LYST/ZNF710/PLCL2/SUPT20H/ZBTB1/PNN/PAN2/PAXBP1/ALKBH6/STRN/TMX4/SMC5/SP1/EPB41/SNRK/OVGP1/EML6"
"TGFB","C7","GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN","GSE7768_OVA_WITH_LPS_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN",131,-0.477536139,-0.995488769,0.51417004,0.799419089,0.713824556,1351,"tags=16%, list=11%, signal=14%","BBX/NSD3/MTHFR/RC3H1/HINFP/TLK2/FMR1/VASP/RSBN1/MAX/PRRC2C/MAP3K8/NPEPPS/NR3C1/CCNL1/HPS3/LGALS9/PIK3R5/PTGS2/IRGC/TMEM170B"
