"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"VEGF","C7","GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",173,0.475362924,1.058011992,0.413407821,0.843205302,0.815476994,17,"tags=1%, list=0%, signal=1%","SPP1"
"VEGF","C7","GSE13229_IMM_VS_MATURE_NKCELL_UP","GSE13229_IMM_VS_MATURE_NKCELL_UP",155,-0.456967239,-1.057972285,0.403292181,0.843205302,0.815476994,336,"tags=8%, list=3%, signal=8%","SLC14A2/LUC7L3/TP53INP1/HLTF/RFTN1/MCTP1/TG/IKZF2/ZNF274/N4BP2/NIT2/STAP1/GPR15"
"VEGF","C7","GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_UP","GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_UP",151,-0.459057009,-1.057962592,0.403292181,0.843205302,0.815476994,378,"tags=7%, list=3%, signal=6%","CEP68/ZNF550/FLT3LG/BAG5/FKBP5/RNF216/ZNF706/LEF1/SIT1/GPR15"
"VEGF","C7","GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN","GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN",162,0.485034193,1.057767704,0.415204678,0.843205302,0.815476994,485,"tags=4%, list=4%, signal=4%","RNF39/PTH1R/TARS1/PRKCI/RANBP1/SLC39A14/PITPNB"
"VEGF","C7","GSE17721_POLYIC_VS_CPG_1H_BMDC_DN","GSE17721_POLYIC_VS_CPG_1H_BMDC_DN",144,0.48865093,1.057459385,0.415860735,0.843205302,0.815476994,230,"tags=3%, list=2%, signal=3%","CYP1A1/TGM2/INTS12/TBC1D1"
"VEGF","C7","GSE17721_CTRL_VS_LPS_0.5H_BMDC_UP","GSE17721_CTRL_VS_LPS_0.5H_BMDC_UP",139,0.488437328,1.057173677,0.402697495,0.843205302,0.815476994,222,"tags=6%, list=2%, signal=6%","CNTN2/FCGR1A/CRMP1/CD248/HTRA3/B4GALT1/ARF4/ATL2"
"VEGF","C7","GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN","GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN",110,0.486087358,1.056885612,0.396551724,0.843205302,0.815476994,880,"tags=8%, list=7%, signal=8%","NPNT/GNG4/COTL1/SLC3A2/KLHL2/MED11/TDP2/FAHD1/ADRM1"
"VEGF","C7","GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP","GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",109,0.486662438,1.056783414,0.398843931,0.843205302,0.815476994,542,"tags=6%, list=5%, signal=6%","ANK1/PTPN11/ARF1/GRN/LRP2/PPAN/MYDGF"
"VEGF","C7","GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN","GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN",163,0.484122399,1.056684919,0.416666667,0.843205302,0.815476994,1869,"tags=25%, list=16%, signal=21%","POU2F2/CCL7/HAGH/NPAS1/SARS1/ADCY3/RNPS1/NUP58/TAF11/RNF126/TSR3/OSER1/OCEL1/ZNF593/CLK3/RNPEP/HMOX1/OPTN/EMD/CUL1/RNF13/NDUFS7/SEC13/TMEM94/ABCF1/THOP1/ECPAS/MIPEP/EXOSC8/CRKL/JOSD1/CCNH/TAF9/ETFA/FEN1/GLO1/ATP6V1H/AMFR/MOB1A/DHX38"
"VEGF","C7","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP",165,0.482636481,1.056444237,0.419230769,0.843205302,0.815476994,634,"tags=10%, list=5%, signal=9%","ENPP2/SLC6A12/FCGR1A/LY6E/CCL7/PTH1R/IFIT5/SLC4A2/F3/INHBA/CDC45/AURKA/UBE2S/SOCS1/POLR3D/PCBP3"
"VEGF","C7","GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_UP","GSE6269_STAPH_AUREUS_VS_STREP_PNEUMO_INF_PBMC_UP",122,0.482513798,1.056342997,0.400756144,0.843205302,0.815476994,318,"tags=6%, list=3%, signal=6%","MAF/GPX3/ABCG1/CLN8/GNG4/ADCY3/CTIF"
"VEGF","C7","GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN","GSE8515_IL1_VS_IL6_4H_STIM_MAC_DN",112,-0.475605614,-1.056234205,0.406639004,0.843205302,0.815476994,598,"tags=12%, list=5%, signal=11%","SAFB2/SLITRK5/MAP3K12/SSNA1/ING4/WNK1/NRIP2/TONSL/SCNN1A/XRCC3/IGSF9B/EVX1/NFE2"
"VEGF","C7","GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN","GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN",138,0.487575554,1.056051298,0.411089866,0.843205302,0.815476994,371,"tags=6%, list=3%, signal=6%","TNNC1/STC2/SLC6A7/SEPTIN3/USP43/TRPM6/YRDC/SUCLG2"
"VEGF","C7","GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN","GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN",166,-0.456461491,-1.055962346,0.407867495,0.843205302,0.815476994,391,"tags=4%, list=3%, signal=4%","CCNG1/ZNF623/NSMCE1/PMM1/SURF1/PDCD4/LSP1"
"VEGF","C7","GSE17721_LPS_VS_CPG_6H_BMDC_DN","GSE17721_LPS_VS_CPG_6H_BMDC_DN",155,0.486985977,1.055186756,0.40503876,0.843205302,0.815476994,1566,"tags=18%, list=13%, signal=16%","CSF1R/TARS1/C1QBP/EMC7/SLC3A2/CTDNEP1/HMBS/TMEM38B/DOLPP1/MRPL40/BYSL/COPE/UBE2C/POFUT2/ARL6IP4/CEP20/NME6/ABHD8/HDHD2/AIP/TSPAN3/HNRNPDL/CCNH/MESD/MCM7/WDR74/SLC38A3/NAA38"
"VEGF","C7","GSE17721_0.5H_VS_24H_CPG_BMDC_DN","GSE17721_0.5H_VS_24H_CPG_BMDC_DN",147,-0.45697491,-1.055113032,0.402061856,0.843205302,0.815476994,133,"tags=3%, list=1%, signal=3%","CP/PLA1A/STAP1/CD200"
"VEGF","C7","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN",168,-0.456955377,-1.055039456,0.406315789,0.843205302,0.815476994,760,"tags=5%, list=6%, signal=5%","PLSCR1/GTF2H4/TPI1/HASPIN/RAD51AP1/TRIM37/TGDS/GIT1/CD200"
"VEGF","C7","GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP","GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP",144,0.48748948,1.054945963,0.417794971,0.843205302,0.815476994,463,"tags=6%, list=4%, signal=5%","KLHL13/COLEC12/PDPN/FLT4/IDH3G/KAZALD1/FNDC1/C5orf34"
"VEGF","C7","GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN","GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN",158,0.485744016,1.054704216,0.410852713,0.843205302,0.815476994,79,"tags=1%, list=1%, signal=1%","TGM2/TKTL1"
"VEGF","C7","GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_UP","GSE3691_IFN_PRODUCING_KILLER_DC_VS_PLASMACYTOID_DC_SPLEEN_UP",167,0.4809406,1.054680137,0.420952381,0.843205302,0.815476994,135,"tags=2%, list=1%, signal=2%","COL6A3/TMEM178A/TBX1/B4GALT1"
"VEGF","C7","GSE11924_TFH_VS_TH2_CD4_TCELL_DN","GSE11924_TFH_VS_TH2_CD4_TCELL_DN",147,0.486384496,1.054376028,0.415860735,0.843205302,0.815476994,1709,"tags=20%, list=14%, signal=17%","MMP15/TMEM178A/IRX1/GMPPB/HCCS/TMEM30A/PPAN/NSFL1C/CSGALNACT2/PCCA/UTP11/NME6/MTTP/TSNAX/NFYB/LSM4/AMIGO2/NOP10/COG6/BNIP1/EXOSC8/C1GALT1C1/ANXA9/POMGNT1/APRT/JPT2/TAMM41/BUB3/CANX"
"VEGF","C7","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP","GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",161,0.485556589,1.054338183,0.419103314,0.843205302,0.815476994,936,"tags=9%, list=8%, signal=9%","PYCARD/PSMD14/CCDC124/SMARCAL1/CDK1/AURKA/UBE2S/ATP1A1/PLK1/PIH1D1/ELOF1/SYCE2/EIF3I/GPN2/POFUT2"
"VEGF","C7","GSE3982_BCELL_VS_TH1_UP","GSE3982_BCELL_VS_TH1_UP",130,-0.461754437,-1.054236256,0.40625,0.843205302,0.815476994,41,"tags=2%, list=0%, signal=2%","NDST2/MAP2K6/CD200"
"VEGF","C7","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN",171,-0.458304589,-1.054077032,0.410367171,0.843205302,0.815476994,2277,"tags=26%, list=19%, signal=22%","GBA2/MRPL18/PPCS/MAST3/XPC/PBX2/DNAJC9/STAT5B/NPRL2/MTMR4/CAMK2G/VPS29/FAM120B/PARP1/NBEAL2/ATP6V0A2/ANAPC16/NGRN/TNFRSF13C/GFM2/DIP2B/ZBTB14/PPIL2/CHID1/REXO5/ZDHHC16/TAPBPL/RNF41/TP53BP1/E2F6/NFYA/TMEM175/TFB1M/COMMD7/SFI1/NLK/RASSF2/ATF7IP/ZNF740/GDPD3/APBB3/TYK2/SURF1/CIITA/ICAM2"
"VEGF","C7","GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN","GSE9006_HEALTHY_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN",143,0.487748618,1.054035257,0.417794971,0.843205302,0.815476994,1839,"tags=22%, list=15%, signal=19%","MAFB/IL1B/EDN1/PNP/AP3B1/RTCB/LMBRD1/FZD7/KIAA0319/PRDM4/SERPINB2/ABHD5/CSTF1/B4GALT5/DHX32/USP10/MTOR/RLF/PUS3/TLR2/NOP10/HINFP/GFOD2/CACNB2/SEC23B/SLC17A5/RGL1/CDC123/EGR3/NDEL1/EGR2"
"VEGF","C7","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN",167,-0.455882352,-1.053955911,0.410901468,0.843205302,0.815476994,805,"tags=13%, list=7%, signal=12%","H2BC21/RETREG3/HADHA/AHCTF1/TKT/RPS8/TP53I3/TSC22D3/POLG2/SOCS6/STX6/NAP1L1/RGS2/RPL12/NCAPD2/FNBP1/PABPC1/N4BP2L1/ETV5/ENC1/SYT1"
"VEGF","C7","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN",172,-0.457820199,-1.053942322,0.404301075,0.843205302,0.815476994,753,"tags=6%, list=6%, signal=6%","GTF2H4/TPI1/KLHL7/HASPIN/RAD51AP1/TRIM37/TGDS/LUC7L3/GIT1/CD200"
"VEGF","C7","GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN","GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN",152,-0.454664535,-1.053931258,0.405295316,0.843205302,0.815476994,805,"tags=6%, list=7%, signal=6%","POLG2/PEX11A/RPL12/ZKSCAN1/ABCA7/ZNF623/PITPNC1/RAB37/NFE2"
"VEGF","C7","GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN","GSE22589_HEALTHY_VS_HIV_AND_SIV_INFECTED_DC_DN",175,-0.456836958,-1.053928029,0.395698925,0.843205302,0.815476994,879,"tags=9%, list=7%, signal=9%","FOXJ3/CLDN15/INTS13/CCAR1/NRDE2/NF1/PPP4R3A/SETD1B/DESI1/MAF1/ATF7IP/JADE2/OAF/ELK4/CBLB/MYB"
"VEGF","C7","GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN","GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN",165,-0.456703555,-1.053841992,0.410788382,0.843205302,0.815476994,781,"tags=10%, list=6%, signal=9%","RNF19A/TEX15/DLGAP1/SETDB1/NKAPD1/PGRMC2/TECPR1/WEE1/ARGLU1/TTLL11/VPS33B/ZNF7/DDX55/RAD21/STAP1/CD34"
"VEGF","C7","GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP","GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_MAC_UP",152,0.487370402,1.053529841,0.416829746,0.843205302,0.815476994,1035,"tags=13%, list=9%, signal=12%","NR4A3/SEMA5A/ACP5/TARS1/AARS1/SUN2/SVIL/LPL/HYOU1/URB2/MKNK2/HSPA5/MANF/CLN3/PRCP/MISP/ISG20L2/CUL2/HMOX1/RPN1"
"VEGF","C7","GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP","GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP",149,0.486706982,1.053415225,0.420345489,0.843205302,0.815476994,445,"tags=6%, list=4%, signal=6%","TGM2/TNFRSF13B/ST14/EPCAM/PRELID3B/GNB4/IGF2R/NUP155/IL2RA"
"VEGF","C7","GSE25677_MPL_VS_R848_STIM_BCELL_UP","GSE25677_MPL_VS_R848_STIM_BCELL_UP",129,-0.465677776,-1.053408201,0.412262156,0.843205302,0.815476994,630,"tags=9%, list=5%, signal=8%","MYC/PRKDC/RILPL2/PIK3R4/SORBS2/ZKSCAN1/ELL3/MYCBP2/ABR/CACNA1E/PDCD4"
"VEGF","C7","GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP","GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP",168,0.478017843,1.053202802,0.421252372,0.843205302,0.815476994,935,"tags=10%, list=8%, signal=9%","SLC8A1/HAGH/USB1/SMARCA4/EFHD1/AP1M1/TRAPPC2L/MEA1/FAM118B/OCEL1/PLA2G12A/PRCP/CACYBP/PDK3/TMEM107/B3GLCT"
"VEGF","C7","GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN","GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN",137,0.486952948,1.053145967,0.409961686,0.843205302,0.815476994,567,"tags=9%, list=5%, signal=8%","SPP1/ENPP2/LY6E/CYP2J2/IFIT5/RABGGTA/AGRN/INHBA/IL2RA/TMEM255A/UBE2S/SOCS1"
"VEGF","C7","GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_UP","GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_UP",99,0.492718823,1.053111009,0.411530815,0.843205302,0.815476994,818,"tags=11%, list=7%, signal=10%","TMEM63C/CGRRF1/MARCKSL1/ABCD3/TMEM38B/ADGRD1/TBC1D12/POLA1/GLRA1/NUP93/PGAP6"
"VEGF","C7","GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_UP","GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_UP",163,0.48246309,1.053063176,0.418604651,0.843205302,0.815476994,398,"tags=4%, list=3%, signal=4%","KLHL13/TMEM37/DDA1/HYOU1/RCN2/ATP6AP1"
"VEGF","C7","HOWARD_B_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","HOWARD_B_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP",11,-0.521814771,-1.053014468,0.391143911,0.843205302,0.815476994,3790,"tags=55%, list=32%, signal=37%","PARP9/FBXO6/INPP1/IRF1/TRIM69/EPSTI1"
"VEGF","C7","GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN","GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN",131,-0.460960443,-1.052993377,0.409937888,0.843205302,0.815476994,367,"tags=4%, list=3%, signal=4%","KCNH2/ZNF740/GDPD3/MYB/LSP1"
"VEGF","C7","GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN","GSE27786_ERYTHROBLAST_VS_MONO_MAC_DN",173,-0.457116546,-1.052703899,0.404301075,0.843205302,0.815476994,1756,"tags=19%, list=15%, signal=17%","ZNRF1/ENOX2/ZFP36L2/MAP2K7/ARFIP1/AGPAT5/GIT2/KMT2D/MLLT6/UPF3A/CNOT6L/ATRX/STK38/NUDT18/BANK1/TSHZ1/FHOD1/ING3/AGO4/MDM1/IL18R1/FBXL6/ERAP1/SETDB1/CPSF1/ING4/NPEPL1/NPEPPS/RPS11/MYCBP2/NSMCE2/KIT/FOXRED2"
"VEGF","C7","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN",131,0.48662102,1.052696063,0.398843931,0.843205302,0.815476994,2024,"tags=28%, list=17%, signal=24%","MMP15/MYL4/TIMM44/SLC3A2/XBP1/GMPPB/CDC45/CDK1/PLK1/CD320/TTYH1/CLPB/LANCL2/UBE2C/H4C4/OPTN/GPRC5D/STC1/SMCO4/FAM204A/BCKDK/NEU1/FKBP2/HAX1/NOC2L/TNC/PYCR1/GAS8/DNAJC3/EXO1/KIF22/UCHL1/YIPF2/PINK1/CHPF/SULF1/CPT2"
"VEGF","C7","GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN","GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN",156,0.484153913,1.052419844,0.403100775,0.843205302,0.815476994,1369,"tags=18%, list=11%, signal=16%","TGFA/IL1B/CCL7/STAB1/CGRRF1/PNP/TGFBI/SLC3A2/XBP1/MAP2K3/PRPF4/CREM/COMT/CLN3/LGMN/SERPINB2/PTP4A1/HMOX1/RPN1/STX4/RAB5C/RPN2/PTGER4/TLR2/ERGIC3/INSIG1/KRT10/SGTA"
"VEGF","C7","GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP","GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP",168,-0.455782662,-1.052331838,0.410526316,0.843205302,0.815476994,907,"tags=12%, list=8%, signal=12%","CDADC1/INPP4A/FRYL/AGO4/MBIP/NR2C2/ANKIB1/SETDB1/ARMC8/NUDT6/TTC31/LOXL3/ABCA7/COQ8A/EXOC1/TRAPPC12/TP53INP1/TRIM33/AREL1/TFDP2/PLCL2"
"VEGF","C7","GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN","GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_DN",145,0.485937624,1.052063854,0.418918919,0.843205302,0.815476994,1022,"tags=11%, list=8%, signal=10%","TGM2/EGLN3/PRELID3B/TRAPPC1/STT3A/POLR2C/NUP155/NDUFS4/SCCPDH/BCL7C/MRPS34/ATP5PB/NAB1/LAMP2/CYB5R4/FARSB"
"VEGF","C7","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_DN",138,0.485711813,1.052014578,0.411089866,0.843205302,0.815476994,316,"tags=6%, list=3%, signal=6%","OLFM1/MAMLD1/TBX1/TMED9/FLT4/MID1/LIG3/FOXC2"
"VEGF","C7","GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP",156,0.48392244,1.051916684,0.403100775,0.843205302,0.815476994,11,"tags=1%, list=0%, signal=1%","SMPDL3A"
"VEGF","C7","GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY6_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP",167,0.479560722,1.051654129,0.420952381,0.843205302,0.815476994,759,"tags=7%, list=6%, signal=7%","TSPAN13/MYL4/TMEM100/CPED1/S1PR3/SAV1/ERP44/STAMBP/TMF1/FOXO1/TBCE/LGMN"
"VEGF","C7","GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN","GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_DN",166,0.480659396,1.051446229,0.421965318,0.843205302,0.815476994,37,"tags=2%, list=0%, signal=2%","SMPDL3A/TNFRSF13B/TSPAN13"
"VEGF","C7","GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN","GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN",147,-0.455359922,-1.051384173,0.406185567,0.843205302,0.815476994,2004,"tags=23%, list=17%, signal=20%","PLIN2/ABCB9/DNAJB13/PPFIBP1/CAMK1D/AGK/ATXN10/SLAIN1/PNPLA7/WRN/DIP2A/BZW2/TRAF1/RNF125/COIL/SNTB1/PPP2R5E/CLASRP/FGFR1OP2/DENND6B/FBXL6/NIPAL3/ANKRD50/SHARPIN/PIK3C3/CHD2/NSD3/ECH1/FAM78A/TRIM33/HLTF/PDE7A/SKAP1/MAP2K6"
"VEGF","C7","GSE17580_TREG_VS_TEFF_UP","GSE17580_TREG_VS_TEFF_UP",149,0.485688948,1.051211819,0.422264875,0.843205302,0.815476994,921,"tags=11%, list=8%, signal=10%","TGM2/SYT7/ADAM8/EPCAM/VCP/MTX1/XBP1/CHGB/NUP88/OTUB1/FGFR3/PSMA3/HEMK1/PLCB3/SAR1A/CYFIP1"
"VEGF","C7","GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP","GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP",149,-0.45653503,-1.051202818,0.40956341,0.843205302,0.815476994,1047,"tags=11%, list=9%, signal=10%","SP1/CACNA1H/ZNF592/RASA2/FHOD1/CAB39L/IL18R1/APEX2/LPIN3/HGFAC/GOPC/CHD1L/CD79A/INPP5B/AKAP6/ENPP3"
"VEGF","C7","GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_DN","GSE15330_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_PRO_BCELL_DN",162,-0.454176955,-1.051200386,0.400817996,0.843205302,0.815476994,835,"tags=9%, list=7%, signal=9%","ZBTB2/TPGS2/IFT172/CRIPT/NUB1/WNK1/RNF4/EXOC1/SMAP2/GYPC/FAM117A/ZNF274/DAPP1/SIT1/MAP2K6"
"VEGF","C7","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN",231,0.457767337,1.050801407,0.416513761,0.843205302,0.815476994,254,"tags=3%, list=2%, signal=3%","CXCL16/NR4A3/MAFB/IL1B/C5AR1/UQCRC2/CHMP2B"
"VEGF","C7","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP",145,-0.452944677,-1.050266104,0.404958678,0.843205302,0.815476994,286,"tags=3%, list=2%, signal=3%","TSC1/GYPC/INPP5B/KIT/MFNG"
"VEGF","C7","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",169,0.475650058,1.050237519,0.420754717,0.843205302,0.815476994,1375,"tags=20%, list=11%, signal=18%","NR4A3/FIBCD1/BASP1/PYROXD2/PDE7B/HEATR1/EIF2S3/CTIF/ABCD3/MTX1/URB2/EMILIN1/DDX39A/RANBP1/PELP1/NMNAT1/BYSL/TYW3/IPO11/GAR1/DDX19A/CLPB/OLFML3/GANAB/GSTCD/PPA1/NR4A1/NDUFAF4/TFDP1/SLC16A10/WDR12/RRS1/DIPK1B"
"VEGF","C7","GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN",164,0.481062447,1.050160769,0.418604651,0.843205302,0.815476994,858,"tags=15%, list=7%, signal=14%","MMP15/FCGR1A/SEMA6B/CCL7/MTHFD2/PDPN/VCP/GLRX3/CASP6/ERP44/PTPN11/NFIL3/GMPPB/GRN/PSMB5/COPS5/MRPL35/AGFG1/MAPK6/MRPS34/LGMN/ARHGAP1/CSNK1A1/KIAA2013"
"VEGF","C7","GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN","GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN",156,0.482831232,1.049544691,0.40503876,0.843205302,0.815476994,400,"tags=8%, list=3%, signal=8%","ANK1/MAFB/EPHB2/C5AR1/SLC2A1/GALNT2/PSMD3/FARSA/TGFBI/NFIL3/SLC3A2/STX12"
"VEGF","C7","GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_UP","GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDC_UP",162,0.481216792,1.049442676,0.421052632,0.843205302,0.815476994,476,"tags=6%, list=4%, signal=6%","ARHGEF10L/ENPP2/RAD23A/TMEM37/D2HGDH/PRELID3B/PDCD6/KEAP1/GMPPB/TMEM30A"
"VEGF","C7","GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDC_DN","GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDC_DN",141,-0.454090809,-1.049375356,0.40862423,0.843205302,0.815476994,262,"tags=4%, list=2%, signal=4%","GPR85/P2RY14/APAF1/PLCL2/LAG3"
"VEGF","C7","GSE37532_WT_VS_PPARG_KO_LN_TREG_DN","GSE37532_WT_VS_PPARG_KO_LN_TREG_DN",47,-0.486533881,-1.049235234,0.389662028,0.843205302,0.815476994,124,"tags=13%, list=1%, signal=13%","MZF1/TRIM69/SLITRK5/SLCO5A1/AKAP6/TMEM89"
"VEGF","C7","GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN","GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN",164,0.480570407,1.049086644,0.420542636,0.843205302,0.815476994,1238,"tags=15%, list=10%, signal=14%","POU2F2/IGSF6/MTHFD2/RAD23A/ARF4/CDON/TBC1D1/MID1/BLZF1/SYPL2/POLR2C/HAT1/AP3B2/SRXN1/GDI1/ADAP2/EPHB6/POFUT2/HMOX1/HK2/PCSK5/TDRD7/MAFG/PIK3AP1/BCKDHB"
