"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000013059",1688.96991784239,-0.435379199303072,0.344724610813433,-1.26297683903602,0.206597503417692,0.895706793738569
"ENSCAFG00000013060",761.264794154378,-0.384873517854605,0.832308116176893,-0.462417114977174,0.643782228162559,0.990009917198227
"ENSCAFG00000013062",2984.24917993384,0.731526629590915,1.39812873365717,0.523218364647594,0.600822302961823,0.989186408271373
"ENSCAFG00000013064",222.141669354092,-0.0631013981111252,1.09948092182362,-0.0573919900369566,0.954232943511388,0.996527067870936
"ENSCAFG00000013065",65.9533748553805,-1.31956992240597,1.37313734902627,-0.960989025126815,0.336557686092341,0.950184693399374
"ENSCAFG00000013067",4334.75699156045,-0.286436591086116,0.29083442391947,-0.984878568451128,0.324683721710755,0.947082936623705
"ENSCAFG00000013068",1766.66073908918,0.283018403286322,0.402928454705272,0.70240361528535,0.482427491331238,0.975291728891373
"ENSCAFG00000013069",2594.20324242345,1.03082870352967,0.703291756774153,1.46571987173269,0.142724618196662,0.854994869197066
"ENSCAFG00000013072",2048.75588850911,-0.0948917270719976,0.193224698380815,-0.491095226786076,0.623359097340388,0.990009917198227
"ENSCAFG00000013073",2972.44009097343,-0.394628840544127,0.749792390828885,-0.526317478506111,0.59866764091131,0.989186408271373
"ENSCAFG00000013075",4141.82136839649,-0.00307491789628797,0.521194820183977,-0.00589974761299922,0.995292709774763,0.999957022910805
"ENSCAFG00000013076",2795.43839717281,-0.0116933228461098,0.345681001704952,-0.0338269178474853,0.973015170886489,0.997714902903976
"ENSCAFG00000013077",56.2490248655781,-0.672473921020209,0.836589401451557,-0.803827923056886,NA,NA
"ENSCAFG00000013078",24.4646411965253,-2.75802618096615,1.04569615380951,-2.63750246275512,NA,NA
"ENSCAFG00000013079",1421.03550053716,-0.129389056275563,1.49312777230272,-0.0866563857934392,0.930944645041481,0.996527067870936
"ENSCAFG00000013081",1654.40812944432,-0.297759076751624,0.412924209690626,-0.721098617527687,0.470848841568919,0.974392032919552
"ENSCAFG00000013083",4642.85372591412,0.0842676944692177,0.175468069931734,0.480245177951762,0.63105306581803,0.990009917198227
"ENSCAFG00000013084",5938.79632918606,-0.0138512162964901,0.241854306536417,-0.0572709103048554,0.954329392520984,0.996527067870936
