,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000005015,CCDC97,800.8713676,-0.190646873,0.321967989,-0.592129902,0.553763605,0.949350635
ENSCAFG00000005016,DIS3,1486.294732,0.07278173,0.375341855,0.193907845,0.846248041,0.990861843
ENSCAFG00000005018,ATG7,394.8185335,0.185910006,0.173344837,1.07248655,0.283501552,0.865275756
ENSCAFG00000005019,GATA3,485.7842171,-1.087567303,1.161751891,-0.936144208,0.349198944,0.897087741
ENSCAFG00000005020,ACMSD,1.469006012,-1.910065336,1.533952809,-1.24519172,0.213061286,NA
ENSCAFG00000005021,EVPL,268.4742412,0.404232636,0.816226384,0.495245736,0.62042667,0.96188816
ENSCAFG00000005022,TAF3,747.0018429,-0.028129441,0.127018957,-0.221458605,0.824735365,0.988891504
ENSCAFG00000005023,HRH1,22.63996819,-1.536261962,1.311816024,-1.171095592,0.241560356,0.830316631
ENSCAFG00000005024,ATP5F1C,3780.149167,-0.02362113,0.222577272,-0.106125526,0.915482759,0.992720865
ENSCAFG00000005025,SLC22A14,0.069322818,0.369707414,3.11653965,0.118627534,0.90557045,NA
ENSCAFG00000005026,HNRNPUL1,20313.76499,-0.270361997,0.256436922,-1.054302146,0.291744606,0.870588471
ENSCAFG00000005027,SRP68,3836.33549,0.360364002,0.278275503,1.294990027,0.19532367,0.789135415
ENSCAFG00000005028,XYLB,326.067903,0.250327912,0.563513618,0.444226908,0.65687854,0.968342527
ENSCAFG00000005029,GALR2,15.1896666,2.300046951,1.517681657,1.515500263,NA,NA
ENSCAFG00000005030,ZACN,11.66490398,0.880212724,0.87368431,1.00747228,0.313707872,0.882860074
ENSCAFG00000005031,CCNT2,537.4977076,-0.367202076,0.486884639,-0.754187021,0.45073693,0.930066931
ENSCAFG00000005032,PIBF1,486.196222,0.265400274,0.331561169,0.800456445,0.423446389,0.923035251
ENSCAFG00000005033,SLC6A1,2.447440869,-0.188318681,1.740431619,-0.108202286,0.913835231,0.992720865
ENSCAFG00000005034,KIN,480.1981349,0.160058235,0.199063918,0.804054479,0.421365513,0.92144686
ENSCAFG00000005035,ACVR2B,82.19324948,0.749948809,0.611507985,1.226392504,0.220051006,0.811204978
ENSCAFG00000005036,DPP6,0.182294232,1.185265361,3.113304011,0.380709804,0.703418593,NA
ENSCAFG00000005037,KLF5,1146.224163,0.910216206,0.771615739,1.179623692,0.238149916,0.828632395
ENSCAFG00000005038,MAP3K19,1.495435094,-1.418133313,1.461202149,-0.970525066,0.331784837,NA
ENSCAFG00000005039,EXOG,255.5165891,-0.348467217,0.403770792,-0.863032255,0.388119733,0.912760491
ENSCAFG00000005040,KLF12,185.4184511,-0.714183597,0.493559304,-1.447006654,0.14789506,0.735852911
ENSCAFG00000005041,AXL,9119.016724,0.417396068,1.213500631,0.343960322,0.730876126,0.97680154
ENSCAFG00000005042,RAB3GAP1,1440.442017,0.115646745,0.420508255,0.275016587,0.783303495,0.983517415
ENSCAFG00000005043,EXOC7,1954.32509,0.068074579,0.320785374,0.212212228,0.831941467,0.98956555
ENSCAFG00000005044,TBC1D4,1504.118614,-0.07136933,0.294426954,-0.242400801,0.808469614,0.985769122
ENSCAFG00000005045,NA,2.74393777,-0.051837962,0.843472183,-0.061457821,0.950994605,0.995970641
ENSCAFG00000005048,IFT172,674.6423559,-0.564572434,0.59052146,-0.956057437,0.339043217,0.892636336
ENSCAFG00000005049,CYP2S1,150.1370861,1.062976979,1.273918183,0.834415423,0.404046929,0.91793389
ENSCAFG00000005050,FOXJ1,22.74642123,2.93915819,1.13138296,2.597845551,0.009381068,0.285670788
ENSCAFG00000005051,SCN5A,29.80802389,0.624024024,1.450331526,0.430263021,0.667004323,0.96945234
ENSCAFG00000005052,CYP2B6,0.274617058,-1.657445752,3.107963322,-0.533289998,0.593832851,NA
ENSCAFG00000005054,ZRANB3,327.8857108,-0.087994775,0.43359708,-0.202941345,0.839180878,0.989623018
ENSCAFG00000005055,RNF157,2579.884705,-0.146407052,0.725849262,-0.201704486,0.840147755,0.989895679
ENSCAFG00000005056,SCN10A,0.182294232,1.185265361,3.113304011,0.380709804,0.703418593,NA
ENSCAFG00000005057,ITIH2,5.331505508,3.065651602,2.271035451,1.349891566,NA,NA
ENSCAFG00000005058,SCN1A,10.45190352,0.647584062,1.376815543,0.47034918,0.638105566,0.965653472
ENSCAFG00000005061,LMO7,10259.25725,0.055694801,1.059777123,0.052553315,0.958087815,0.996973598
ENSCAFG00000005062,PAXIP1,1803.558624,-0.265520978,0.36208602,-0.733309111,0.463369919,0.933251887
ENSCAFG00000005063,QRICH2,11.70674769,0.678029678,0.925460951,0.732639964,0.46377805,0.933497416
ENSCAFG00000005065,NA,0.369095123,-0.577488436,2.926141624,-0.197354916,0.843549807,NA
ENSCAFG00000005066,WDR48,619.9298149,-0.226958901,0.349594874,-0.649205461,0.516205583,0.945316203
ENSCAFG00000005068,KCTD12,371.3018161,0.315601925,1.143718225,0.275943775,NA,NA
ENSCAFG00000005069,PTPRF,3355.594629,0.330824988,1.033041951,0.320243518,0.748783736,0.979321555
ENSCAFG00000005070,ACOD1,7.832027031,-2.161234312,0.994629032,-2.172904914,0.029787475,0.457653704
ENSCAFG00000005071,CLN5,1384.778549,0.250328496,0.249214297,1.004470848,0.315151716,0.883031902
ENSCAFG00000005072,FBXL3,943.2759261,-0.626142154,0.275279522,-2.274568586,0.022931822,0.412372979
ENSCAFG00000005073,SPHK1,1638.640631,0.848691881,1.067996423,0.794657981,0.426812481,0.924113507
ENSCAFG00000005074,MYO7A,38.10645471,-0.743091607,0.959359135,-0.774570836,0.438593296,0.927580735
ENSCAFG00000005075,R3HDM1,1712.958279,-0.474458993,0.416797917,-1.138343005,0.254977283,0.843753182
ENSCAFG00000005076,ATP2B2,1.204587956,-0.801250457,1.479867613,-0.541433876,0.588208563,NA
ENSCAFG00000005077,HTR5A,2.252451574,-0.936801518,1.623995998,-0.576849647,0.564041028,0.951820054
ENSCAFG00000005078,UBE2O,3457.811654,0.119238007,0.289834562,0.411400237,0.68077908,0.972062514
ENSCAFG00000005079,EGLN2,2706.279179,-0.082146154,0.289273639,-0.283973866,0.776430409,0.981553033
ENSCAFG00000005080,GORASP1,2206.603424,0.10148746,0.255826782,0.396703813,0.691585888,0.972381235
ENSCAFG00000005081,INSIG1,2828.327798,0.342226703,0.641570393,0.533420349,0.593742634,0.956910756
ENSCAFG00000005083,RAB4B,740.5397435,-0.369026868,0.265765857,-1.388541299,0.164972278,0.75872832
ENSCAFG00000005084,NA,0.486117952,2.397983949,3.058339076,0.784080473,0.432992893,NA
ENSCAFG00000005086,RBM33,1712.645488,-0.315898257,0.303152152,-1.042045237,0.297390706,0.87455406
ENSCAFG00000005087,TTC21A,87.31023123,0.064510493,0.58066222,0.111098141,0.911538523,0.992720865
ENSCAFG00000005088,CSRNP1,879.1195313,0.327843844,0.422946265,0.775143016,0.438255156,0.927580735
ENSCAFG00000005090,AANAT,1.176222126,0.585907937,1.602400806,0.365643811,0.714630879,NA
ENSCAFG00000005091,NA,2985.444567,0.23358971,0.234096374,0.997835663,0.318359054,0.884491175
ENSCAFG00000005094,CCR8,0,NA,NA,NA,NA,NA
ENSCAFG00000005095,SLC25A38,2032.152436,0.241228732,0.301114753,0.801118942,0.423062791,0.922602508
ENSCAFG00000005096,ITIH5,44.43669383,1.115099642,1.835580922,0.60749141,NA,NA
ENSCAFG00000005097,RHBDF2,1478.111155,0.908663413,0.523322161,1.736336583,0.082504338,0.628188261
ENSCAFG00000005099,NA,558.0653543,-0.098468689,0.467811188,-0.210488102,0.833286737,0.989623018
ENSCAFG00000005101,RPSA,15752.76146,0.12882918,0.302606234,0.425732074,0.670303088,0.970329241
ENSCAFG00000005103,C1H19orf54,184.6121052,0.124751847,0.42380636,0.294360488,0.768482456,0.981553033
ENSCAFG00000005104,ITPKC,193.2058148,-0.231221171,0.400814475,-0.576878295,0.564021674,0.951820054
ENSCAFG00000005105,MYCBP2,2975.294994,-0.174357823,0.493854495,-0.353055049,0.724047171,0.975765217
ENSCAFG00000005106,MOBP,0,NA,NA,NA,NA,NA
ENSCAFG00000005107,NA,15.3555664,-0.034821876,0.532534463,-0.065388963,0.947864312,0.995835439
ENSCAFG00000005108,COQ8B,2017.534648,0.108417292,0.50357447,0.215295451,0.829536976,0.989404906
ENSCAFG00000005109,CXCR4,445.8259964,-5.028722156,1.192340036,-4.217523527,2.47E-05,0.007163002
ENSCAFG00000005112,CYGB,0.861942405,2.601197178,2.101069405,1.238034865,0.215703133,NA
ENSCAFG00000005113,UBXN4,2546.844572,-0.33160444,0.275296048,-1.204537594,0.228381861,0.819667317
ENSCAFG00000005114,MYRIP,58.15870781,0.508457524,1.413078706,0.359822508,0.71897987,0.975282773
ENSCAFG00000005116,RNF32,74.64346098,0.272369363,0.582414446,0.467655575,0.640030915,0.966052842
ENSCAFG00000005117,CST8,0,NA,NA,NA,NA,NA
ENSCAFG00000005118,SEC13,4189.888312,0.356472662,0.362082756,0.984506046,0.32486676,0.888019252
ENSCAFG00000005120,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000005121,SFMBT2,104.9095885,-1.515464782,1.464245421,-1.034980038,0.300678234,0.875781317
ENSCAFG00000005122,ST6GALNAC2,47.52479708,1.390706979,1.107980111,1.255173235,0.20941588,0.801439344
ENSCAFG00000005124,CST11,0,NA,NA,NA,NA,NA
ENSCAFG00000005126,LCT,17.16363247,-0.593069215,0.597813625,-0.99206373,0.321166438,0.886382251
ENSCAFG00000005128,ENTPD3,1039.447054,0.164226583,1.746261034,0.094044693,0.925073654,0.992789919
ENSCAFG00000005129,GHRL,1.673072421,0.240239675,1.026291631,0.234085194,0.81491884,NA
ENSCAFG00000005130,NAPB,126.6311468,-0.474065885,0.552487623,-0.858057023,0.390860977,0.913851761
ENSCAFG00000005131,NA,1675.698848,0.081742777,0.157630474,0.518572171,0.60405912,0.960147209
ENSCAFG00000005132,ST6GALNAC1,0.288135307,-1.657445752,3.107963322,-0.533289998,0.593832851,NA
ENSCAFG00000005133,LTBP4,1764.250071,-0.146135951,0.722653308,-0.202221382,0.839743658,0.98968369
ENSCAFG00000005134,LMBR1,410.7032593,0.175731806,0.268177406,0.65528192,0.512286259,0.944837155
ENSCAFG00000005138,RPL14,14457.80058,0.093547677,0.322980971,0.289638355,0.772092921,0.981553033
ENSCAFG00000005139,JMJD6,2917.046333,0.798475259,0.469726283,1.699873495,0.089154723,0.640916686
ENSCAFG00000005140,IRAK2,238.9947563,0.643839418,0.515863364,1.248081299,0.212001286,0.803180814
ENSCAFG00000005141,SHKBP1,1482.24717,-0.734595909,0.386353162,-1.901358604,0.057255058,0.569218337
ENSCAFG00000005142,GZF1,2174.64826,0.474550545,0.236988215,2.002422546,0.045239306,0.524775945
ENSCAFG00000005143,MCM6,9121.83131,0.022686518,0.348388256,0.065118493,0.948079657,0.995835439
ENSCAFG00000005144,FNDC4,202.8317518,-0.232366089,1.297727287,-0.179056179,0.85789359,0.991549413
ENSCAFG00000005145,METTL23,1293.20034,0.273092506,0.253240245,1.078392995,0.280858412,0.864021105
ENSCAFG00000005147,SRSF2,1528.325021,0.167780959,0.165943205,1.011074595,0.311980729,0.881141102
ENSCAFG00000005148,MNX1,15.88826618,1.622180046,0.923514069,1.756529868,NA,NA
ENSCAFG00000005150,GCKR,61.32768365,0.213184369,0.592107139,0.360043571,0.718814551,0.975282773
ENSCAFG00000005151,BRK1,2101.667813,0.136191061,0.187322646,0.727040023,0.467201438,0.934869763
ENSCAFG00000005153,CD93,9.859662908,-5.66990754,3.005455573,-1.886538464,NA,NA
ENSCAFG00000005155,MFSD11,1419.539098,0.116042246,0.543705407,0.21342853,0.830992729,0.989404906
ENSCAFG00000005157,THBD,652.0300804,0.893985723,1.161196655,0.769883136,0.441369218,0.929132539
ENSCAFG00000005158,UBE3C,2159.435169,0.348370866,0.233460947,1.492201887,0.135646228,0.718879212
ENSCAFG00000005159,NA,58.2438402,0.961840109,0.576654957,1.667964693,0.095322736,0.652063414
ENSCAFG00000005160,GPN1,1662.868909,0.147813284,0.414190025,0.356873113,0.721186799,0.975282773
ENSCAFG00000005161,DARS1,2463.743761,0.163312101,0.367601591,0.444263858,0.656851828,0.968342527
ENSCAFG00000005164,NA,52.52480052,-0.247304879,0.412553005,-0.599449951,0.548872876,0.948190039
ENSCAFG00000005165,MGAT5B,272.0161298,0.885551966,1.690663721,0.523789536,NA,NA
ENSCAFG00000005166,NA,118.9336959,0.208780052,0.326991469,0.638487766,0.523156215,0.947150447
ENSCAFG00000005168,FOXA2,12.77870479,-0.811444295,2.895314877,-0.280261156,NA,NA
ENSCAFG00000005169,PRKCQ,4.858645272,-5.805720736,2.125702506,-2.731200965,0.006310398,0.236399921
ENSCAFG00000005170,PAX1,366.360933,0.734449812,1.810297951,0.405706592,0.684958198,0.972381235
ENSCAFG00000005173,NKX2-2,129.1411542,2.637930758,2.43153529,1.084882777,NA,NA
ENSCAFG00000005174,DNAJB6,1549.540172,-0.137908316,0.424508168,-0.324866108,0.745282409,0.97882595
ENSCAFG00000005175,SCEL,168.4964982,0.250173733,0.950492339,0.263204365,0.792393066,0.985275868
ENSCAFG00000005176,SEC14L1,4732.796589,-0.303629096,0.301947344,-1.005569683,0.314622613,0.882973141
ENSCAFG00000005177,HYI,92.47137784,0.411363178,0.575314815,0.715022746,0.474594989,0.935757602
ENSCAFG00000005178,HNMT,24.17330328,-2.225539439,1.807080066,-1.231566592,0.218111027,0.809105762
ENSCAFG00000005179,CAPN5,348.6344448,-0.41589871,0.476187695,-0.873392392,0.382449236,0.910090664
ENSCAFG00000005180,SLC4A1AP,1320.077984,-0.167092343,0.390409092,-0.42799296,0.668656246,0.969997487
ENSCAFG00000005182,FANCD2,1868.29204,-0.02915381,0.253182874,-0.11514922,0.908326848,0.992720865
ENSCAFG00000005183,SLAIN1,319.2549476,-0.915855641,0.771474778,-1.187149168,0.235168787,0.82530281
ENSCAFG00000005185,XRN2,4559.735637,0.450041557,0.242457587,1.856166113,0.063429885,0.586735306
ENSCAFG00000005186,NA,158.4875238,-0.24082507,0.483443349,-0.498145378,0.618381579,0.96176395
ENSCAFG00000005187,EDNRB,2.099472377,-2.045990684,1.950825718,-1.04878189,0.294278514,0.872943888
ENSCAFG00000005188,SPOPL,434.9509943,0.304605264,0.331041003,0.92014361,0.357497718,0.90046156
ENSCAFG00000005189,B3GNT6,1.820986195,4.281443644,3.01824172,1.418522451,NA,NA
ENSCAFG00000005190,SEPTIN9,15612.27232,-0.002959555,0.33770458,-0.00876374,0.993007636,0.998867683
ENSCAFG00000005191,RBKS,524.930392,0.0792315,0.546818997,0.144895295,0.884793541,0.992720865
ENSCAFG00000005192,ACER3,160.7964339,-0.420320371,0.370772086,-1.133635425,0.256947507,0.846187912
ENSCAFG00000005194,PFKFB3,4101.59732,-0.88703467,0.570145298,-1.555804586,0.119754567,0.692878186
ENSCAFG00000005198,NA,248.3041099,0.652133343,0.333614677,1.954750157,0.050612567,0.54483544
ENSCAFG00000005201,NXPH2,2.112245578,1.140941448,2.418151248,0.471823857,0.637052521,0.96558499
ENSCAFG00000005202,EMC3,1640.500602,0.240257824,0.161767703,1.485202665,0.137490146,0.721611818
ENSCAFG00000005203,TSKU,525.6815877,0.474748083,0.574214778,0.826777891,0.408362964,0.918774982
ENSCAFG00000005204,CTNNB1,9101.694555,0.106554962,0.556425784,0.191498965,0.848134691,0.991290858
ENSCAFG00000005205,BABAM2,979.7024153,-0.057876639,0.296003381,-0.195526953,0.84498044,0.99070665
ENSCAFG00000005206,RBM17,3345.663553,0.122890304,0.216604299,0.56734933,0.570476868,0.952674373
ENSCAFG00000005210,IL2RA,154.2837405,3.397379978,1.818561038,1.868169342,NA,NA
ENSCAFG00000005211,PRRT3,73.56894232,-0.203054388,0.650324542,-0.312235469,0.754861578,0.979516138
ENSCAFG00000005212,FOSL2,5750.444665,-0.12635277,0.771617129,-0.163750603,0.869927479,0.992720865
ENSCAFG00000005213,IL15RA,76.07508144,0.097160432,0.574613638,0.169088281,0.865727202,0.991571029
ENSCAFG00000005214,KIZ,1797.288913,0.244357885,0.355523498,0.68731852,0.491882031,0.94009968
ENSCAFG00000005215,IL17RC,937.7249694,0.05473416,0.36988201,0.147977352,0.882360642,0.992720865
ENSCAFG00000005216,ULK4,353.181847,0.510005858,0.386738213,1.318736656,0.187257167,0.781777915
ENSCAFG00000005217,NCAPG2,2228.655735,0.138499782,0.175621681,0.788625764,0.430330768,0.925400194
ENSCAFG00000005218,FBH1,2549.762532,-1.045355694,0.450507002,-2.320398328,0.020319339,0.396550977
ENSCAFG00000005220,SZT2,1345.054054,-0.856097105,0.43371189,-1.973884335,0.048394896,0.536530944
ENSCAFG00000005221,ANKRD16,573.2310247,-0.900993874,0.445390834,-2.022928639,0.043080505,0.517500945
ENSCAFG00000005223,GDI2,11505.56808,-0.078827491,0.256207962,-0.307669952,0.758333486,0.980311699
ENSCAFG00000005224,TNRC6C,1030.46187,-0.199764436,0.279678297,-0.71426506,0.475063293,0.935757602
ENSCAFG00000005225,PLB1,78.3863307,4.161633511,1.380487028,3.014612544,NA,NA
ENSCAFG00000005226,TASOR2,3068.346834,0.126311673,0.190868064,0.661774787,0.508115567,0.944837155
ENSCAFG00000005228,ESYT2,2627.174021,-0.304719814,0.43196852,-0.705421344,0.480548065,0.938000383
ENSCAFG00000005230,NA,0.245466,1.313916158,3.110338904,0.422435046,0.672707502,NA
ENSCAFG00000005233,ASB13,89.82305651,0.575495508,0.467179984,1.231849669,0.218005246,0.808983334
ENSCAFG00000005235,CALML5,0.069322818,0.369707414,3.11653965,0.118627534,0.90557045,NA
ENSCAFG00000005236,TRAK1,2530.224271,0.519287725,0.402541291,1.2900235,0.197042499,0.790931198
ENSCAFG00000005237,NA,1022.326794,-0.221066334,0.235286065,-0.939564075,0.347441211,0.896132378
ENSCAFG00000005238,PPP1CB,1923.820149,-0.127102793,0.211561251,-0.600784846,0.547983299,0.948031149
ENSCAFG00000005240,DYNC2I1,394.5793502,0.352217731,0.453120681,0.777315506,0.436972649,0.927438615
ENSCAFG00000005241,NET1,845.7519648,0.476166109,0.163292887,2.916024803,0.003545223,0.167915584
ENSCAFG00000005242,RBM26,1744.748162,-0.18038256,0.226192265,-0.797474484,0.425175516,0.923882202
ENSCAFG00000005243,LRRC32,16.07380503,-1.104401633,2.231971052,-0.494810017,0.620734233,0.96188816
ENSCAFG00000005245,ELOVL1,1832.761765,0.170084858,0.345351184,0.492498262,0.62236715,0.962459443
ENSCAFG00000005246,CCK,0.353179366,1.926515843,2.801240697,0.687736632,0.491618647,NA
ENSCAFG00000005248,TUBAL3,0,NA,NA,NA,NA,NA
ENSCAFG00000005250,UCN3,0.079669187,-0.592077603,3.11653965,-0.189979166,0.849325456,NA
ENSCAFG00000005251,RALGAPA2,335.088036,-0.532744822,0.641443755,-0.830540195,NA,NA
ENSCAFG00000005252,TMC6,750.7409628,0.020032944,1.446861303,0.013845794,0.988953008,0.998520638
ENSCAFG00000005253,WDR43,4157.190013,0.299696266,0.278724993,1.075240015,0.282267284,0.864807007
ENSCAFG00000005254,IL17RE,87.69877188,-0.381749919,0.607523592,-0.628370527,0.52976124,0.947685599
ENSCAFG00000005255,VIPR2,32.19735691,1.455262141,2.299024556,0.632991125,NA,NA
ENSCAFG00000005256,NDFIP2,1716.692025,-0.159885141,0.21069798,-0.758835662,0.44795087,0.929554138
ENSCAFG00000005257,VIPR1,15.11319783,-1.94492416,2.897115351,-0.671331281,NA,NA
ENSCAFG00000005258,TOGARAM2,10.26154054,-4.028630365,2.331243166,-1.728103882,NA,NA
ENSCAFG00000005259,CDC20,6625.338428,-0.109231133,0.389623911,-0.280350179,0.779208856,0.982281979
ENSCAFG00000005260,SPRY2,469.8214914,0.31290137,0.854917889,0.366001664,0.714363834,0.975185145
ENSCAFG00000005263,EMSY,692.3782819,-0.011092533,0.212851321,-0.052113996,0.958437861,0.996973598
ENSCAFG00000005266,CIDEC,5.375626758,3.891686294,1.710646466,2.274979881,0.022907137,0.412372979
ENSCAFG00000005269,GVQW3,30.53529586,-0.6926946,0.404475865,-1.712573381,0.086791054,0.635475559
ENSCAFG00000005270,CFAP61,16.4283133,0.383845858,0.530437922,0.723639548,0.469287055,0.935012279
ENSCAFG00000005271,NA,54.33047258,-0.454392518,0.393619842,-1.154394342,0.248338534,0.839132198
ENSCAFG00000005272,SEC22C,147.8954662,0.230116588,0.324719661,0.708662317,0.478534055,0.937759789
ENSCAFG00000005274,THAP12,1421.184056,-0.54764948,0.350399008,-1.562931022,0.11806882,0.688491963
ENSCAFG00000005275,TMC8,273.3563717,-2.664916737,1.749007471,-1.523673731,0.127590235,0.706176108
ENSCAFG00000005276,AKR1C3,0.270808792,0.73978799,2.925324937,0.252890877,0.800352539,NA
ENSCAFG00000005278,NA,37.28830556,0.118444291,0.238815337,0.495966014,0.61991839,0.96188816
ENSCAFG00000005281,SS18L2,432.5621818,-0.197089658,0.46976315,-0.419551124,0.6748134,0.971204704
ENSCAFG00000005282,NA,6.399589795,4.186801895,1.359255853,3.080216199,0.002068504,0.130895357
ENSCAFG00000005283,CLIP4,126.7232621,0.174536084,1.647001547,0.105972022,0.91560455,0.992720865
ENSCAFG00000005284,C9H17orf99,63.25658933,0.394556215,1.317516706,0.299469611,0.764581756,0.98128379
ENSCAFG00000005286,SPTBN4,8.112960457,-0.913119582,1.066661163,-0.856054026,0.391967897,0.914163785
ENSCAFG00000005287,SYNGR2,3687.584603,-0.454768865,0.83489356,-0.544702807,0.585957934,0.955930456
ENSCAFG00000005288,TIE1,6.669062493,3.518072755,1.470475822,2.392472356,0.016735289,0.360563411
ENSCAFG00000005289,SLITRK6,20.27043959,3.333526876,2.530085031,1.317555274,NA,NA
ENSCAFG00000005290,NA,0.314488363,-0.111178388,2.121272405,-0.052411179,0.958201067,NA
ENSCAFG00000005291,WNT11,9.71608012,1.723617528,1.189263408,1.449315196,0.147249579,0.735852911
ENSCAFG00000005292,NA,592.120969,0.450249946,0.243268402,1.850836121,0.064193133,0.58762634
ENSCAFG00000005293,SLITRK5,44.76176198,-1.013693382,1.97850746,-0.51235257,0.608404279,0.960156328
ENSCAFG00000005294,TK1,10465.43991,0.119028152,0.351435637,0.338691185,0.734842382,0.977668427
ENSCAFG00000005295,NA,254.0009252,0.490815231,0.537193422,0.91366575,0.360892506,0.901603779
ENSCAFG00000005297,ALK,12.83612004,-4.967501576,1.700716976,-2.92082789,NA,NA
ENSCAFG00000005298,NA,1.728873761,-0.848247829,1.017313062,-0.833811991,0.404386937,NA
ENSCAFG00000005301,PSD3,424.8982656,0.370578192,0.796212776,0.465426081,0.641626361,0.966295175
ENSCAFG00000005303,NA,4.30000852,0.591952338,0.670876782,0.882356274,0.377584174,0.907479162
ENSCAFG00000005305,NA,265.5876231,0.036471957,0.366229771,0.099587635,0.920671711,0.992720865
ENSCAFG00000005307,NA,1.350097651,-0.932862868,1.114182647,-0.837262069,0.402445275,NA
ENSCAFG00000005309,LBH,471.0366298,-2.951934079,1.055675488,-2.796251417,0.005169917,0.213781222
ENSCAFG00000005311,GPC5,2.560131304,2.428499892,1.986851247,1.222285712,0.2215996,0.812564639
ENSCAFG00000005312,PGS1,1887.953631,0.446182309,0.31676385,1.408564486,0.158963986,0.75326401
ENSCAFG00000005313,C15H1orf210,11.33470991,21.22265934,3.005606029,7.061025012,NA,NA
ENSCAFG00000005314,TMEM125,0,NA,NA,NA,NA,NA
ENSCAFG00000005318,CAPN13,2.78842154,-5.005193774,3.013767728,-1.66077622,NA,NA
ENSCAFG00000005320,CFAP57,2.368815568,-0.384920699,1.072074477,-0.359042872,0.719563017,0.975282773
ENSCAFG00000005321,NA,23.83363895,-0.046333911,0.327693265,-0.141394152,0.887558574,0.992720865
ENSCAFG00000005323,DCT,90.71349156,1.814678584,2.541013102,0.71415554,NA,NA
ENSCAFG00000005324,TADA3,1592.816576,0.064817284,0.24947369,0.259816112,0.795005622,0.985396053
ENSCAFG00000005326,UVRAG,417.3853797,-0.363482344,0.264372621,-1.374886486,0.16916664,0.76090464
ENSCAFG00000005327,TGDS,598.9901309,-0.315680703,0.232946023,-1.355166744,0.175364438,0.766379348
ENSCAFG00000005328,GALNT14,15.06929545,-5.124942193,2.78439114,-1.840597077,NA,NA
ENSCAFG00000005329,AKR1E2,213.1350255,-0.176188276,0.623549022,-0.282557216,0.777516281,0.981919484
ENSCAFG00000005330,SH2D4A,63.57459954,-0.134334756,1.872483684,-0.071741483,0.942807643,0.994731475
ENSCAFG00000005331,CAMK1,348.4987636,-1.339527082,0.743133112,-1.802539894,0.071460504,0.604303728
ENSCAFG00000005332,NKTR,1345.089748,-0.272000707,0.435744326,-0.624220881,0.532482535,0.947693397
ENSCAFG00000005333,CRNKL1,1385.682778,0.340985382,0.303357526,1.124037984,0.260996912,0.849570662
ENSCAFG00000005334,GPR180,570.2324684,-0.101561926,0.30058692,-0.337878729,0.735454578,0.977668427
ENSCAFG00000005335,CAPN14,125.7330255,4.158168553,2.594175117,1.602886608,NA,NA
ENSCAFG00000005336,EBNA1BP2,5668.064324,0.028966977,0.298888503,0.096915662,0.922793371,0.992720865
ENSCAFG00000005337,CSGALNACT1,1020.69841,-0.244015873,1.039400739,-0.234765922,0.814390419,0.987375211
ENSCAFG00000005338,BLVRB,2346.189437,-1.17220347,0.729301879,-1.607295283,0.107989609,0.669567979
ENSCAFG00000005339,NA,23.3107706,-0.959155188,0.941387054,-1.018874419,0.30826259,0.879003037
ENSCAFG00000005340,SERTAD3,829.8327496,0.119721853,0.328844824,0.364067926,0.715807287,0.975282773
ENSCAFG00000005343,KLHL40,7.518598366,0.653432335,0.94912927,0.688454519,0.491166602,0.94009968
ENSCAFG00000005344,OGG1,176.1230148,-0.373376929,0.437681648,-0.853078787,0.393615614,0.914163785
ENSCAFG00000005345,SERTAD1,568.9602575,0.244124381,0.476398855,0.51243696,0.608345229,0.960156328
ENSCAFG00000005346,NA,787.103445,0.131025703,0.181500422,0.72190302,0.470354104,0.935203903
ENSCAFG00000005348,EHD3,420.5728333,-0.365694277,1.325934976,-0.275801064,0.782700867,0.983134143
ENSCAFG00000005350,NA,114.9636463,-1.411891687,0.717600687,-1.96751719,0.049123616,0.538589405
ENSCAFG00000005354,KLF6,3299.004173,0.48214497,0.696425715,0.692313565,0.488740433,0.940066232
ENSCAFG00000005355,HIPK4,1.066739664,-1.370122829,1.350996792,-1.014156982,0.310507852,NA
ENSCAFG00000005358,HHATL,4.368233704,-0.522102119,1.084237103,-0.481538695,0.630133685,0.963473233
ENSCAFG00000005360,NA,5.328553494,-0.381475093,0.494955151,-0.770726585,0.440869011,0.928943881
ENSCAFG00000005362,PLD3,4225.394067,0.299857849,0.582927908,0.514399543,0.606972678,0.960156328
ENSCAFG00000005363,RIN2,1022.959043,0.990701636,0.750013658,1.32091146,0.186530888,0.78039878
ENSCAFG00000005365,DGAT2,113.1734305,0.771490478,1.043288538,0.739479492,0.459615888,0.93107335
ENSCAFG00000005368,ACKR2,7.760113789,2.015091992,1.204851253,1.672481965,0.094429321,0.651054978
ENSCAFG00000005369,INTS10,1455.03303,0.062864992,0.304530269,0.206432655,0.836452965,0.989623018
ENSCAFG00000005370,CYP8B1,0,NA,NA,NA,NA,NA
ENSCAFG00000005372,C1H19orf47,563.0771104,0.125861127,0.317502111,0.396410364,0.691802322,0.972381235
ENSCAFG00000005373,SLC24A3,267.86917,-6.30682143,2.026725699,-3.111827828,0.001859329,0.12443202
ENSCAFG00000005374,ZNF662,14.39232676,-2.094226797,1.818379544,-1.151699492,NA,NA
ENSCAFG00000005375,SCP2D1,0.337842296,-1.102701738,2.113555433,-0.521728326,0.601859499,NA
